
Procs: 48

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
4096                    9.78              5.97             14.70        1000              9.72             10.11             12.48
8192                   14.76              9.64             20.96        1000             14.65             15.12             17.60
16384                  25.89             12.53             33.38         100             25.65             27.89             29.03
32768                  44.30             22.88             58.84         100             44.13             47.71             48.40
65536                  81.53             41.81            108.35         100             81.46             84.89             85.82
131072                167.10             78.27            243.69         100            166.23            173.67            175.80
262144                326.65            158.47            471.16         100            326.45            337.97            341.00
524288                647.05            314.70            915.69         100            648.24            671.70            674.77
1048576              1107.47            378.03           1581.15         100           1108.15           1144.21           1153.63

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.83              0.75              4.48        1000              2.78              2.98              4.38
2                       2.90              0.74              4.56        1000              2.75              2.94              3.68
4                       2.80              0.76              4.45        1000              2.77              2.94              4.16
8                       2.78              0.74              4.41        1000              2.76              2.93              3.10
16                      2.81              0.76              4.46        1000              2.76              2.92              4.08
32                      3.15              0.86              5.01        1000              3.06              3.78              4.42
64                      3.55              0.86              5.54        1000              3.40              3.89              6.17
128                     4.15              1.66              6.56        1000              4.07              4.33              6.46
256                     4.37              1.64              6.60        1000              4.32              4.59              6.22
512                     5.66              1.73              8.17        1000              4.63              4.93              6.61
1024                    5.61              2.21              8.59        1000              5.52              6.02              7.44
2048                    6.86              4.00             10.24        1000              6.80              7.05              9.53
4096                    9.79              5.97             14.27        1000              9.75             10.03             12.09
8192                   14.28              9.13             20.08        1000             14.18             14.74             16.91
16384                  26.52             12.51             34.01         100             26.41             28.08             28.93
32768                  44.38             22.89             59.07         100             43.96             47.08             56.12
65536                  79.76             35.62            109.74         100             79.62             83.71             85.71
131072                148.87             62.56            200.54         100            147.40            159.76            168.16
262144                303.36            137.23            420.16         100            299.56            325.80            335.93
524288                615.72            292.84            821.00         100            614.69            649.87            658.99
1048576              1064.50            391.57           1448.35         100           1053.52           1147.96           1163.37
