


--------------------------------------------
Algorithm: 0
--------------------------------------------


Procs: 26

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
256                     3.22              1.55              6.28        1000              3.17              3.50              4.44
512                     3.48              1.54              6.83        1000              3.44              3.82              5.00
1024                    4.07              1.85              7.57        1000              3.93              4.41              8.47
2048                    5.47              3.72              9.36        1000              5.44              5.75              7.15
4096                    8.12              5.46             13.35        1000              8.07              8.45             10.73
8192                   11.92              8.40             18.63        1000             11.81             12.33             13.43
16384                  23.40             12.19             30.66         100             23.28             25.73             26.75
32768                  43.09             19.90             61.61         100             41.25             46.89             48.05
65536                  85.60             40.22            109.15         100             85.20             90.52             93.42
131072                170.26             80.05            235.29         100            169.85            179.42            182.98
262144                337.81            156.02            457.50         100            336.68            352.07            363.42
524288                666.40            306.80            906.33         100            666.04            695.14            706.50
1048576              1127.86            382.71           1553.48         100           1125.69           1188.78           1204.47

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.91              0.69              4.06        1000              1.88              2.12              3.01
2                       2.07              0.69              4.31        1000              1.93              2.22              3.68
4                       1.95              0.69              4.15        1000              1.91              2.16              3.08
8                       1.92              0.69              4.10        1000              1.89              2.21              2.89
16                      1.89              0.68              4.04        1000              1.86              2.12              2.85
32                      2.38              0.85              4.90        1000              2.25              3.13              3.38
64                      2.51              0.87              5.53        1000              2.39              2.84              5.37
128                     3.22              1.59              5.91        1000              3.03              4.02              7.13
256                     3.20              1.61              6.18        1000              3.15              3.51              4.64
512                     3.47              1.57              6.73        1000              3.40              3.80              5.66
1024                    3.99              1.86              7.47        1000              3.94              4.35              5.42
2048                    5.48              3.65              9.27        1000              5.45              5.73              6.90
4096                    8.16              5.58             13.33        1000              8.10              8.47             11.66
8192                   11.79              8.33             18.42        1000             11.74             12.27             12.65
16384                  24.01             10.24             32.90         100             23.84             27.27             27.85
32768                  40.87             19.96             52.17         100             40.51             45.02             46.23
65536                  84.17             40.27            107.98         100             83.96             91.62             93.28
131072                167.02             75.46            236.94         100            166.97            177.30            181.31
262144                337.50            151.23            481.35         100            336.20            352.76            355.40
524288                667.96            298.28            972.54         100            666.93            695.85            704.39
1048576              1121.46            372.95           1626.69         100           1117.57           1170.58           1206.51

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.81              0.67              4.09        1000              1.79              2.05              2.88
2                       1.79              0.67              4.03        1000              1.76              2.04              2.26
4                       1.83              0.67              4.09        1000              1.76              2.02              2.61
8                       1.78              0.67              4.03        1000              1.76              2.05              2.82
16                      1.77              0.68              4.00        1000              1.73              2.02              2.99
32                      2.43              0.95              5.04        1000              2.25              3.12              3.98
64                      2.40              0.82              5.36        1000              2.29              2.81              3.99
128                     3.13              1.63              5.87        1000              3.02              3.66              6.06
256                     3.19              1.59              6.17        1000              3.14              3.50              4.44
512                     3.48              1.59              6.78        1000              3.44              3.83              5.20
1024                    3.98              1.90              7.49        1000              3.93              4.37              5.81
2048                    5.45              3.67              9.23        1000              5.42              5.72              6.97
4096                    8.08              5.57             13.25        1000              8.02              8.37             12.07
8192                   12.33              8.48             19.30        1000             12.25             12.76             15.85
16384                  24.45             12.82             31.63         100             24.17             27.53             30.29
32768                  43.05             22.29             55.05         100             42.65             48.54             50.25
65536                  85.17             40.41            108.26         100             85.31             90.64             92.79
131072                171.88             80.58            240.77         100            171.33            183.30            186.60
262144                341.40            157.90            488.86         100            340.55            356.78            361.11
524288                666.68            305.42            958.72         100            667.71            688.37            691.77
1048576              1130.13            378.85           1665.79         100           1127.41           1170.46           1186.16


Procs: 34

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.98              0.73              5.22        1000              3.91              4.21              6.57
2                       3.98              0.71              5.30        1000              3.90              4.30              7.03
4                       3.94              0.70              5.18        1000              3.87              4.16              6.55
8                       3.89              0.69              5.10        1000              3.83              4.17              5.67
16                      3.85              0.70              5.03        1000              3.80              4.09              6.89
32                      4.38              0.88              6.12        1000              4.28              5.11              5.79
64                      4.28              0.83              5.84        1000              4.21              4.68              5.88
128                     5.00              1.64              6.57        1000              4.94              5.52              7.49
256                     5.11              1.67              6.86        1000              5.06              5.45              6.30
512                     5.40              1.70              7.50        1000              5.32              5.81              8.02
1024                    6.01              2.10              8.37        1000              5.93              6.46              8.93
2048                    7.69              3.72             11.76        1000              7.64              7.98              9.31
4096                   10.67              6.02             15.84        1000             10.55             10.95             14.02
8192                   14.65              8.26             21.31        1000             14.52             15.07             18.49
16384                  24.66             13.24             31.98         100             24.48             26.40             27.92
32768                  40.98             21.51             50.46         100             40.88             43.73             45.97
65536                  74.91             35.41             92.30         100             74.78             78.07             80.29
131072                163.15             43.19            240.24         100            162.64            170.38            173.02
262144                322.65             76.76            493.01         100            322.17            334.87            343.15
524288                593.53            145.79            836.67         100            594.26            619.47            626.10
1048576              1013.02            290.56           1409.39         100           1013.37           1084.54           1110.18

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.94              0.73              5.25        1000              3.85              4.20              6.51
2                       3.98              0.71              5.19        1000              3.82              4.16              5.22
4                       3.89              0.73              5.06        1000              3.80              4.16              7.13
8                       3.83              0.70              4.94        1000              3.78              4.11              5.15
16                      3.81              0.70              4.91        1000              3.76              4.06              5.62
32                      4.32              0.89              5.80        1000              4.21              5.02              5.63
64                      4.25              0.87              5.68        1000              4.20              4.69              6.06
128                     4.94              1.58              6.39        1000              4.89              5.40              7.08
256                     5.08              1.63              6.76        1000              5.02              5.42              6.93
512                     5.37              1.72              7.38        1000              5.31              5.82              6.61
1024                    5.99              2.11              8.26        1000              5.94              6.44              8.01
2048                    7.71              3.80             11.77        1000              7.67              7.99              8.89
4096                   10.46              5.84             15.81        1000             10.39             10.79             14.01
8192                   14.72              8.27             21.20        1000             14.63             15.34             18.60
16384                  25.16             13.82             32.74         100             25.06             27.21             28.04
32768                  38.73             18.33             52.12         100             38.53             41.00             43.48
65536                  69.69             35.75             90.78         100             69.73             73.12             74.32
131072                149.12             43.46            221.61         100            148.17            162.53            164.08
262144                308.47             76.57            469.25         100            307.90            324.14            334.58
524288                628.63            146.53            963.33         100            622.93            650.93            666.39
1048576              1125.65            290.54           1726.37         100           1125.40           1161.00           1179.15

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.90              0.71              5.18        1000              3.85              4.17              5.64
2                       3.99              0.72              5.36        1000              3.87              4.21              6.10
4                       3.91              0.72              5.24        1000              3.86              4.16              5.63
8                       3.89              0.72              5.20        1000              3.85              4.14              4.78
16                      3.87              0.72              5.12        1000              3.82              4.12              5.78
32                      4.31              0.86              6.03        1000              4.18              4.99              6.84
64                      4.25              0.83              5.76        1000              4.19              4.57              7.58
128                     4.97              1.62              6.57        1000              4.89              5.49              8.00
256                     5.05              1.69              6.79        1000              4.99              5.44              6.63
512                     5.36              1.74              7.47        1000              5.30              5.77              7.26
1024                    6.00              2.13              8.43        1000              5.95              6.41              8.22
2048                    7.64              3.71             11.71        1000              7.59              7.95              9.30
4096                   10.36              5.79             15.60        1000             10.30             10.69             13.33
8192                   14.67              8.32             21.61        1000             14.57             15.23             18.17
16384                  24.82             13.51             32.48         100             24.49             26.90             27.96
32768                  40.98             21.54             51.05         100             40.86             43.21             44.63
65536                  75.04             35.21             93.80         100             74.85             78.80             79.55
131072                168.70             43.36            248.76         100            160.65            173.88            177.11
262144                327.28             75.48            494.23         100            326.40            339.00            341.61
524288                637.22            144.41            982.39         100            633.59            662.65            693.26
1048576              1035.87            285.55           1653.68         100           1034.19           1072.06           1080.01

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.91              0.69              5.25        1000              3.87              4.17              5.32
2                       3.88              0.69              5.12        1000              3.82              4.14              5.48
4                       3.88              0.70              5.16        1000              3.84              4.15              5.10
8                       3.93              0.70              5.20        1000              3.82              4.13              5.27
16                      3.86              0.71              5.09        1000              3.81              4.13              5.27
32                      4.25              0.84              5.89        1000              4.18              4.96              5.54
64                      4.19              0.80              5.63        1000              4.14              4.64              6.08
128                     5.03              1.60              6.54        1000              4.94              5.54              8.13
256                     5.57              1.64              7.69        1000              5.03              5.39              7.53
512                     5.41              1.70              7.42        1000              5.36              5.80              7.59
1024                    5.96              2.09              8.24        1000              5.91              6.41              7.05
2048                    7.68              3.75             11.74        1000              7.65              7.94              9.05
4096                   10.40              5.79             15.77        1000             10.36             10.70             13.02
8192                   15.02              8.51             22.00        1000             14.88             15.54             19.85
16384                  24.93             13.21             32.16         100             24.75             27.12             29.95
32768                  40.93             21.89             51.26         100             40.74             43.45             45.24
65536                  76.16             35.73             98.10         100             76.05             79.81             82.10
131072                164.88             43.41            246.00         100            164.77            173.92            177.14
262144                319.59             76.77            485.89         100            317.38            330.64            338.79
524288                594.61            144.63            907.10         100            594.61            623.67            631.28
1048576              1050.08            289.05           1591.14         100           1071.58           1124.40           1133.79

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       4.18              0.73              5.77        1000              4.06              4.38              8.49
2                       4.10              0.74              5.71        1000              4.04              4.36              6.11
4                       4.06              0.74              5.51        1000              4.01              4.31              6.07
8                       3.98              0.72              5.43        1000              3.93              4.21              5.57
16                      3.94              0.74              5.27        1000              3.88              4.18              7.25
32                      4.33              0.86              6.04        1000              4.23              5.01              7.18
64                      4.24              0.86              5.75        1000              4.19              4.65              6.08
128                     5.01              1.64              6.68        1000              4.90              5.59              7.75
256                     5.07              1.68              6.84        1000              5.03              5.46              7.14
512                     5.39              1.75              7.48        1000              5.34              5.76              7.52
1024                    5.96              2.11              8.33        1000              5.90              6.40              7.40
2048                    7.67              3.70             11.74        1000              7.62              7.96              9.28
4096                   10.39              5.75             15.72        1000             10.33             10.71             14.18
8192                   14.63              8.39             21.39        1000             14.52             15.10             18.22
16384                  24.87             13.59             32.82         100             24.80             26.80             27.23
32768                  40.94             21.58             50.46         100             40.60             44.34             45.37
65536                  74.54             35.66             92.19         100             74.56             78.45             80.41
131072                147.31             43.74            218.66         100            146.39            158.85            164.10
262144                298.51             76.39            441.01         100            301.13            323.34            331.17
524288                606.68            145.91            908.01         100            612.49            636.47            646.45
1048576              1038.55            289.39           1550.33         100           1045.20           1146.68           1158.71


Procs: 36

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.56              0.71              4.85        1000              3.49              3.80              6.60
2                       3.51              0.73              4.71        1000              3.46              3.73              6.31
4                       3.51              0.70              4.65        1000              3.44              3.75              6.10
8                       3.52              0.70              4.72        1000              3.49              3.78              4.60
16                      3.52              0.71              4.73        1000              3.48              3.74              5.97
32                      3.98              0.85              5.63        1000              3.89              4.73              5.62
64                      3.96              0.83              5.37        1000              3.87              4.33              5.34
128                     4.70              1.61              6.20        1000              4.62              5.19              7.18
256                     4.84              1.68              6.49        1000              4.77              5.18              7.11
512                     6.02              1.70              8.07        1000              5.01              5.55              7.97
1024                    5.70              2.14              8.04        1000              5.65              6.11              7.21
2048                    7.52              3.76             11.51        1000              7.47              7.82              9.99
4096                   10.32              5.83             15.91        1000             10.24             10.68             13.74
8192                   14.61              9.94             22.10        1000             14.53             15.09             17.65
16384                  25.21             13.44             33.59         100             24.84             27.56             29.29
32768                  40.49             23.00             50.36         100             40.34             43.47             45.26
65536                  73.81             41.87             91.03         100             73.71             76.88             79.00
131072                158.30             80.67            237.79         100            158.03            164.50            167.67
262144                312.35            145.58            479.75         100            311.65            323.05            327.76
524288                619.60            293.01            953.68         100            618.64            643.14            651.40
1048576              1088.07            409.03           1704.91         100           1081.35           1113.07           1121.45

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.57              0.71              4.87        1000              3.50              3.84              5.27
2                       3.59              0.73              4.96        1000              3.53              3.81              5.90
4                       3.61              0.72              4.88        1000              3.48              3.80              6.13
8                       3.54              0.72              4.84        1000              3.48              3.77              6.20
16                      3.50              0.72              4.75        1000              3.43              3.72              6.13
32                      3.92              0.86              5.46        1000              3.82              4.63              6.45
64                      3.91              0.82              5.33        1000              3.83              4.25              5.36
128                     4.64              1.61              6.13        1000              4.56              5.09              6.86
256                     4.75              1.69              6.38        1000              4.69              5.09              6.55
512                     5.06              1.73              7.08        1000              5.02              5.46              6.39
1024                    5.76              2.18              8.16        1000              5.68              6.20              8.52
2048                    7.57              3.83             11.45        1000              7.48              7.83             11.10
4096                   10.33              5.78             15.88        1000             10.28             10.67             12.98
8192                   15.03              9.65             22.41        1000             14.94             15.46             17.96
16384                  25.00             13.55             32.43         100             25.01             26.67             29.35
32768                  41.44             23.33             50.60         100             41.35             44.15             45.54
65536                  74.87             42.33             91.44         100             74.62             78.75             79.80
131072                161.88             79.11            241.45         100            161.21            170.35            173.05
262144                319.46            150.77            490.60         100            319.06            333.49            337.11
524288                625.92            288.48            958.72         100            624.89            650.85            658.36
1048576              1095.17            407.87           1727.60         100           1092.36           1137.66           1153.41

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.99              0.74              5.73        1000              3.46              3.82              6.54
2                       3.55              0.77              4.78        1000              3.48              3.80              6.05
4                       3.51              0.76              4.72        1000              3.46              3.79              5.06
8                       3.53              0.75              4.75        1000              3.47              3.81              5.57
16                      3.49              0.75              4.69        1000              3.44              3.74              5.82
32                      3.96              0.88              5.59        1000              3.86              4.67              6.46
64                      3.96              0.85              5.47        1000              3.85              4.34              6.29
128                     4.66              1.61              6.13        1000              4.57              5.13              7.62
256                     4.74              1.69              6.36        1000              4.69              5.09              6.54
512                     5.08              1.74              7.07        1000              5.02              5.47              7.22
1024                    5.71              2.17              8.05        1000              5.66              6.13              8.16
2048                    7.53              3.79             11.33        1000              7.49              7.83             10.85
4096                   10.37              5.88             15.72        1000             10.31             10.74             13.46
8192                   15.08             10.07             22.15        1000             14.99             15.56             18.48
16384                  24.43             11.99             32.64         100             24.42             26.08             26.59
32768                  41.70             23.83             52.05         100             41.06             44.13             46.94
65536                  74.87             42.10             93.11         100             74.92             77.67             79.66
131072                160.32             79.55            240.65         100            160.34            167.14            167.82
262144                317.29            149.93            490.62         100            315.95            331.23            339.37
524288                624.61            292.32            969.21         100            621.69            645.49            658.18
1048576              1075.45            378.03           1705.34         100           1072.55           1111.70           1127.94

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.62              0.73              4.74        1000              3.54              3.90              6.13
2                       3.58              0.72              4.75        1000              3.50              3.85              6.08
4                       3.54              0.73              4.62        1000              3.49              3.82              5.31
8                       3.53              0.73              4.66        1000              3.46              3.79              6.44
16                      3.50              0.72              4.68        1000              3.44              3.77              5.16
32                      4.02              0.88              5.64        1000              3.88              4.72              7.45
64                      3.94              0.83              5.40        1000              3.85              4.31              7.02
128                     4.65              1.61              6.18        1000              4.57              5.18              6.66
256                     4.73              1.69              6.37        1000              4.67              5.09              6.27
512                     5.05              1.73              7.07        1000              4.97              5.43              6.81
1024                    5.70              2.16              8.01        1000              5.63              6.12              8.09
2048                    7.46              3.84             11.16        1000              7.42              7.78              9.49
4096                   10.51              6.01             15.74        1000             10.45             10.88             12.95
8192                   14.59              9.42             21.91        1000             14.51             15.04             18.06
16384                  25.31             13.47             32.47         100             25.16             27.64             28.42
32768                  40.29             22.39             51.48         100             40.04             42.73             45.11
65536                  74.34             41.86             92.35         100             74.13             78.03             79.79
131072                160.64             79.75            239.24         100            160.47            167.36            173.20
262144                317.57            148.52            480.10         100            316.26            329.51            330.93
524288                622.55            286.12            946.70         100            622.06            643.79            652.34
1048576              1004.98            358.89           1587.95         100           1003.01           1042.87           1059.96

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.54              0.74              4.76        1000              3.49              3.82              5.28
2                       3.54              0.74              4.75        1000              3.50              3.79              4.97
4                       3.55              0.73              4.75        1000              3.50              3.79              5.69
8                       3.55              0.73              4.76        1000              3.51              3.79              5.21
16                      3.53              0.75              4.76        1000              3.48              3.76              6.07
32                      3.97              0.88              5.55        1000              3.87              4.68              5.07
64                      3.90              0.84              5.26        1000              3.82              4.25              5.26
128                     4.68              1.62              6.21        1000              4.60              5.08              7.76
256                     4.72              1.70              6.36        1000              4.66              5.08              6.65
512                     5.08              1.72              7.05        1000              5.01              5.49              7.59
1024                    5.70              2.19              8.01        1000              5.65              6.12              8.10
2048                    7.47              3.80             11.32        1000              7.42              7.77             10.43
4096                   10.22              5.77             15.48        1000             10.16             10.55             12.79
8192                   14.78              9.81             21.73        1000             14.60             15.15             19.87
16384                  24.72             13.81             32.28         100             24.51             26.55             27.50
32768                  40.49             23.42             50.40         100             40.16             43.39             45.69
65536                  73.61             41.95             91.71         100             73.39             76.55             79.97
131072                159.30             60.72            235.77         100            158.70            168.13            172.95
262144                315.63            127.57            475.80         100            314.13            330.52            333.04
524288                618.96            279.27            952.35         100            616.29            646.10            670.79
1048576              1104.62            419.77           1717.28         100           1102.75           1132.01           1148.12


Procs: 38

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.35              0.71              4.82        1000              3.30              3.60              4.99
2                       3.34              0.70              4.87        1000              3.27              3.56              6.55
4                       3.33              0.69              4.78        1000              3.28              3.57              5.50
8                       3.33              0.69              4.69        1000              3.28              3.56              4.97
16                      3.30              0.69              4.58        1000              3.25              3.54              5.17
32                      3.79              0.86              5.52        1000              3.66              4.53              6.63
64                      3.82              0.83              5.44        1000              3.73              4.19              5.27
128                     4.52              1.63              6.19        1000              4.46              4.88              6.45
256                     4.64              1.67              6.53        1000              4.57              4.95              6.90
512                     4.87              1.68              7.00        1000              4.84              5.22              6.44
1024                    5.60              2.16              8.18        1000              5.54              6.07              7.24
2048                    7.27              3.83             10.93        1000              7.20              7.51              9.97
4096                   10.28              5.96             15.47        1000             10.22             10.66             13.07
8192                   14.26              8.84             21.24        1000             14.18             14.69             17.41
16384                  25.46             14.35             32.96         100             25.35             26.97             28.25
32768                  41.43             22.78             51.77         100             41.21             43.51             46.04
65536                  74.81             41.05             92.09         100             74.56             78.44             79.39
131072                159.18             82.60            238.73         100            159.35            164.70            169.80
262144                315.28            161.12            480.16         100            315.20            328.66            334.14
524288                620.90            304.14            965.26         100            617.76            645.62            650.44
1048576              1066.01            364.48           1693.20         100           1062.99           1104.10           1114.82

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.42              0.72              4.75        1000              3.38              3.68              5.09
2                       3.49              0.72              5.01        1000              3.39              3.67              5.31
4                       3.42              0.71              4.74        1000              3.33              3.64              6.09
8                       3.38              0.72              4.76        1000              3.31              3.63              6.76
16                      3.33              0.71              4.64        1000              3.27              3.58              5.28
32                      3.83              0.89              5.59        1000              3.70              4.58              6.68
64                      3.87              0.84              5.46        1000              3.75              4.23              5.72
128                     4.53              1.65              6.13        1000              4.47              4.94              6.78
256                     4.63              1.70              6.37        1000              4.56              4.98              7.11
512                     4.93              1.73              7.04        1000              4.87              5.27              7.18
1024                    5.69              2.18              8.22        1000              5.62              6.08              7.08
2048                    7.31              3.83             11.15        1000              7.27              7.59             11.29
4096                   10.17              5.85             15.89        1000             10.09             10.55             13.15
8192                   14.38              8.92             22.08        1000             14.33             14.86             17.03
16384                  24.79             13.30             32.48         100             24.61             26.85             28.95
32768                  41.09             22.79             51.78         100             40.73             44.41             45.44
65536                  74.89             41.71             90.91         100             74.56             78.40             79.09
131072                160.79             82.71            238.82         100            160.52            170.40            172.24
262144                315.33            149.08            469.65         100            314.70            327.38            329.77
524288                615.09            312.45            879.78         100            614.39            637.33            646.51
1048576              1078.26            422.05           1574.15         100           1076.96           1120.84           1137.32

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.35              0.74              4.56        1000              3.30              3.58              4.71
2                       3.90              0.88              5.51        1000              3.29              3.57              5.57
4                       3.39              0.76              4.63        1000              3.30              3.60              7.37
8                       3.37              0.75              4.66        1000              3.30              3.60              5.58
16                      3.32              0.76              4.56        1000              3.27              3.55              4.45
32                      3.83              0.91              5.63        1000              3.72              4.50              5.35
64                      3.83              0.85              5.43        1000              3.74              4.18              6.54
128                     4.54              1.64              6.23        1000              4.47              4.95              7.44
256                     4.64              1.68              6.45        1000              4.57              4.97              6.82
512                     4.96              1.70              7.08        1000              4.89              5.26              7.33
1024                    5.65              2.16              8.18        1000              5.58              6.12              8.28
2048                    7.33              3.82             11.16        1000              7.27              7.60             11.12
4096                   10.22              5.88             15.87        1000             10.13             10.50             13.73
8192                   14.32              8.92             22.04        1000             14.26             14.79             16.20
16384                  25.08             13.56             33.08         100             24.85             27.04             30.45
32768                  41.14             22.97             50.90         100             41.14             43.66             45.13
65536                  75.12             41.82             92.43         100             75.02             78.51             79.95
131072                144.45             71.08            214.79         100            143.08            157.21            161.40
262144                288.27            141.60            415.70         100            289.47            310.40            318.81
524288                589.63            292.90            824.22         100            590.95            614.81            622.99
1048576              1012.43            445.34           1452.05         100           1018.44           1090.68           1115.53

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.42              0.69              4.91        1000              3.38              3.65              4.69
2                       3.41              0.70              4.89        1000              3.34              3.63              5.45
4                       3.40              0.70              4.87        1000              3.34              3.64              5.25
8                       3.37              0.69              4.83        1000              3.31              3.59              4.89
16                      3.36              0.71              4.78        1000              3.29              3.59              5.15
32                      3.77              0.84              5.60        1000              3.67              4.44              4.84
64                      3.84              0.84              5.52        1000              3.73              4.15              6.65
128                     4.51              1.61              6.18        1000              4.45              4.94              6.64
256                     4.64              1.64              6.47        1000              4.59              4.94              6.03
512                     4.94              1.69              7.13        1000              4.90              5.26              6.27
1024                    5.65              2.17              8.24        1000              5.57              6.14              7.64
2048                    7.25              3.83             10.90        1000              7.21              7.56              9.50
4096                   10.04              5.73             15.32        1000              9.98             10.39             12.90
8192                   14.33              8.82             21.26        1000             14.22             14.81             17.09
16384                  25.05             12.97             33.19         100             24.93             26.68             28.97
32768                  41.04             23.11             51.14         100             40.93             43.73             45.32
65536                  74.74             41.58             93.40         100             74.52             77.86             81.03
131072                160.45             81.26            238.63         100            160.09            168.93            172.81
262144                315.93            146.53            482.31         100            315.67            327.13            332.31
524288                590.06            279.40            904.83         100            586.98            619.23            625.24
1048576              1080.74            412.10           1657.97         100           1079.22           1110.40           1133.40

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.40              0.73              4.73        1000              3.35              3.64              4.75
2                       3.38              0.73              4.60        1000              3.31              3.61              5.71
4                       3.37              0.73              4.60        1000              3.29              3.59              5.85
8                       3.37              0.72              4.64        1000              3.31              3.60              5.46
16                      3.35              0.73              4.62        1000              3.28              3.56              5.80
32                      3.82              0.90              5.55        1000              3.68              4.55              6.72
64                      3.82              0.87              5.36        1000              3.75              4.24              5.05
128                     4.55              1.68              6.13        1000              4.48              4.91              6.36
256                     4.64              1.71              6.33        1000              4.58              4.95              6.25
512                     4.93              1.74              7.03        1000              4.87              5.30              6.38
1024                    5.65              2.19              8.16        1000              5.56              6.17              8.53
2048                    7.30              3.90             10.98        1000              7.25              7.57             10.19
4096                   10.06              5.87             15.33        1000             10.01             10.46             12.17
8192                   15.11              9.24             22.20        1000             15.03             15.66             18.38
16384                  24.69             12.80             32.44         100             24.37             26.53             27.06
32768                  41.51             23.70             51.58         100             41.23             44.08             44.46
65536                  75.14             42.76             92.81         100             74.63             78.99             80.11
131072                161.21             85.60            238.77         100            160.77            168.36            169.49
262144                317.19            153.25            479.02         100            315.77            328.50            336.07
524288                618.91            307.67            937.59         100            618.33            642.26            649.75
1048576              1081.54            393.83           1690.01         100           1079.37           1113.93           1119.06


Procs: 40

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.26              0.72              4.59        1000              3.20              3.44              5.37
2                       3.39              0.71              4.80        1000              3.21              3.47              6.83
4                       3.30              0.72              4.63        1000              3.20              3.47              6.90
8                       3.27              0.70              4.64        1000              3.19              3.43              5.64
16                      3.24              0.70              4.57        1000              3.16              3.41              6.18
32                      3.66              0.89              5.37        1000              3.54              4.34              5.23
64                      3.82              0.85              5.37        1000              3.68              4.16              5.18
128                     4.48              1.69              6.16        1000              4.41              4.76              7.33
256                     4.57              1.68              6.42        1000              4.51              4.88              6.16
512                     4.91              1.75              7.07        1000              4.84              5.22              7.90
1024                    5.60              2.20              8.21        1000              5.56              5.98              6.63
2048                    7.14              3.87             10.71        1000              7.08              7.41              9.63
4096                   10.12              6.00             15.17        1000             10.05             10.47             13.42
