
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
256                     2.68              0.95              3.41       50000              2.65              2.95              3.16
512                     2.84              0.93              3.68       50000              2.82              3.11              3.30
1024                    3.55              1.15              4.51       50000              3.47              3.93              4.23
2048                    4.85              1.71              6.09       50000              4.84              5.15              5.35
4096                    7.03              2.33              8.77       50000              7.02              7.42              7.85
8192                   10.60              3.54             13.41       50000             10.58             10.96             13.99
16384                  21.77              7.72             25.03       50000             21.61             23.86             25.68
32768                  33.80             12.21             39.10       50000             33.70             36.49             41.05
65536                  58.77             21.67             66.94       50000             58.58             61.83             64.82
