
Algorithm: 1

Procs: 2

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1048576               765.19            133.04           1411.46         100            763.87            776.32            784.11

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.71              0.26              2.04        1000              0.68              0.97              1.17
2                       0.71              0.27              2.09        1000              0.67              0.97              1.10
4                       0.72              0.29              2.10        1000              0.68              1.00              1.24
8                       0.71              0.26              2.12        1000              0.68              0.98              1.21
16                      0.69              0.28              2.03        1000              0.67              0.95              1.20
32                      0.76              0.29              2.51        1000              0.73              1.04              1.39
64                      0.72              0.28              2.26        1000              0.70              0.97              1.15
128                     1.04              0.48              3.88        1000              0.98              1.46              1.94
256                     1.01              0.42              3.88        1000              0.99              1.28              1.75
512                     1.06              0.43              4.25        1000              1.02              1.34              1.87
1024                    1.20              0.45              5.24        1000              1.16              1.49              1.83
2048                    1.46              0.58              6.64        1000              1.44              1.74              2.28
4096                    2.05              0.77              9.15        1000              2.02              2.42              2.83
8192                    3.31              1.15             14.57        1000              3.28              3.62              3.91
16384                   6.85              2.33             26.34         100              6.70              7.47             10.63
32768                  12.97              4.77             47.17         100             12.84             14.07             15.80
65536                  24.15              9.27             86.74         100             23.84             26.42             28.12
131072                 47.62             18.42            166.81         100             47.28             49.47             52.68
262144                133.22             25.87            232.73         100            132.62            137.76            139.49
524288                316.49             55.16            571.30         100            315.55            320.65            321.24
1048576               778.04            129.78           1443.57         100            777.53            784.46            787.42

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.75              0.41              2.23        1000              0.72              1.02              1.23
2                       0.74              0.39              2.15        1000              0.72              1.01              1.19
4                       0.73              0.37              2.17        1000              0.69              0.99              1.18
8                       0.70              0.38              2.08        1000              0.68              0.95              1.20
16                      0.69              0.36              1.99        1000              0.66              0.95              1.20
32                      0.74              0.33              2.39        1000              0.72              0.99              1.17
64                      0.71              0.33              2.17        1000              0.68              0.97              1.22
128                     1.02              0.41              3.76        1000              0.97              1.40              1.90
256                     1.01              0.41              3.79        1000              0.97              1.28              1.70
512                     1.04              0.43              4.14        1000              1.02              1.32              1.51
1024                    1.19              0.48              5.19        1000              1.15              1.44              1.86
2048                    1.45              0.59              6.61        1000              1.43              1.72              2.11
4096                    2.05              0.76              9.18        1000              2.01              2.39              2.90
8192                    3.27              1.08             14.47        1000              3.24              3.56              3.82
16384                   6.82              2.36             26.40         100              6.70              7.88              8.76
32768                  12.88              4.75             47.08         100             12.70             14.04             15.03
65536                  23.94              9.31             86.48         100             23.64             26.00             27.89
131072                 47.57             18.32            167.56         100             47.17             51.29             53.72
262144                140.06             27.35            243.06         100            139.20            144.54            146.06
524288                328.23             54.78            595.05         100            327.96            331.52            332.00
1048576               809.52            133.63           1500.77         100            809.43            816.11            822.02

Procs: 10

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.67              0.26              1.57        1000              0.64              0.94              1.08
2                       0.66              0.26              1.58        1000              0.63              0.92              1.16
4                       0.64              0.23              1.53        1000              0.62              0.92              1.08
8                       0.61              0.23              1.47        1000              0.60              0.87              1.03
16                      0.61              0.22              1.44        1000              0.59              0.86              1.16
32                      0.67              0.22              1.61        1000              0.65              0.97              1.19
64                      0.65              0.21              1.48        1000              0.63              0.95              1.14
128                     0.84              0.33              2.67        1000              0.80              1.21              1.62
256                     0.82              0.32              2.78        1000              0.80              1.11              1.40
512                     0.83              0.34              2.91        1000              0.81              1.12              1.31
1024                    0.94              0.36              3.82        1000              0.90              1.27              1.54
2048                    1.13              0.53              4.97        1000              1.10              1.42              1.70
4096                    1.62              0.72              7.41        1000              1.58              1.95              2.24
8192                    2.75              1.01             12.92        1000              2.72              3.10              3.31
16384                   6.29              2.69             25.77         100              6.19              7.19              8.37
32768                  12.53              5.68             50.13         100             12.38             13.79             14.44
65536                  23.19             10.83             94.58         100             23.05             24.77             26.00
131072                 45.88             22.37            186.56         100             45.54             49.19             50.83
262144                167.34             27.13            297.50         100            166.67            171.48            172.66
524288                410.27             57.10            759.64         100            409.62            413.82            424.21
1048576              1011.79            126.02           1915.54         100           1010.80           1022.61           1024.43

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.63              0.31              1.22        1000              0.61              0.90              1.09
2                       0.62              0.33              1.16        1000              0.60              0.87              1.08
4                       0.63              0.36              1.20        1000              0.60              0.89              1.07
8                       0.61              0.32              1.18        1000              0.60              0.86              1.06
16                      0.63              0.31              1.33        1000              0.61              0.91              1.17
32                      0.65              0.30              1.38        1000              0.62              0.92              1.11
64                      0.64              0.31              1.31        1000              0.61              0.91              1.10
128                     0.90              0.47              2.48        1000              0.86              1.29              1.64
256                     0.90              0.46              2.68        1000              0.86              1.24              1.54
512                     0.90              0.46              2.76        1000              0.88              1.22              1.45
1024                    1.00              0.47              3.70        1000              0.96              1.33              1.59
2048                    1.19              0.58              4.88        1000              1.15              1.48              1.68
4096                    1.67              0.70              7.42        1000              1.64              2.02              2.26
8192                    2.79              1.14             12.86        1000              2.76              3.13              3.43
16384                   6.41              2.86             25.85         100              6.22              7.36             10.15
32768                  12.55              5.79             49.81         100             12.36             13.56             14.86
65536                  23.23             11.20             93.85         100             22.96             25.25             26.28
131072                 45.48             22.62            186.53         100             45.24             48.47             50.84
262144                162.06             27.19            287.49         100            161.21            166.06            167.99
524288                392.59             55.17            726.90         100            392.31            395.50            396.71
1048576               989.91            122.50           1875.40         100            989.29            997.51            999.73

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.72              0.19              1.56        1000              0.70              1.02              1.16
2                       0.71              0.21              1.56        1000              0.68              1.04              1.19
4                       0.73              0.22              1.61        1000              0.70              1.05              1.31
8                       0.69              0.22              1.50        1000              0.67              0.99              1.19
16                      0.69              0.21              1.44        1000              0.67              0.99              1.25
32                      0.71              0.25              1.59        1000              0.68              1.03              1.26
64                      0.67              0.23              1.46        1000              0.65              0.96              1.24
128                     0.92              0.37              2.68        1000              0.89              1.34              1.83
256                     0.90              0.36              2.88        1000              0.87              1.19              1.41
512                     0.90              0.38              2.95        1000              0.88              1.20              1.41
1024                    0.99              0.43              3.82        1000              0.96              1.32              1.58
2048                    1.17              0.56              4.96        1000              1.13              1.49              1.85
4096                    1.64              0.67              7.37        1000              1.61              1.96              2.22
8192                    2.74              1.14             12.66        1000              2.71              3.08              3.42
16384                   6.28              2.80             25.12         100              6.17              6.87              9.31
32768                  12.56              5.99             49.84         100             12.51             13.65             13.95
65536                  23.32             11.30             93.89         100             23.15             25.60             27.76
131072                 44.91             22.31            183.29         100             44.64             47.20             48.95
262144                158.50             26.78            280.96         100            157.85            162.06            163.79
524288                399.86             53.87            738.99         100            399.56            404.92            406.83
1048576               980.76            123.09           1860.36         100            980.06            990.02            996.15

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.62              0.29              1.30        1000              0.61              0.91              1.05
2                       0.63              0.30              1.35        1000              0.59              0.92              1.13
4                       0.62              0.29              1.29        1000              0.58              0.91              1.15
8                       0.62              0.29              1.41        1000              0.58              0.88              1.02
16                      0.60              0.29              1.32        1000              0.58              0.88              1.10
32                      0.64              0.31              1.46        1000              0.62              0.94              1.13
64                      0.62              0.31              1.32        1000              0.59              0.94              1.14
128                     0.86              0.41              2.52        1000              0.82              1.23              1.61
256                     0.85              0.42              2.62        1000              0.81              1.16              1.41
512                     0.87              0.42              2.87        1000              0.84              1.17              1.49
1024                    0.98              0.44              3.82        1000              0.94              1.29              1.56
2048                    1.18              0.58              5.11        1000              1.14              1.50              1.75
4096                    1.67              0.74              7.55        1000              1.62              2.00              2.28
8192                    2.74              1.10             12.90        1000              2.70              3.08              3.49
16384                   6.33              2.70             25.97         100              6.12              7.48              9.77
32768                  12.42              5.77             51.30         100             12.32             13.75             15.03
65536                  22.96             10.72             95.08         100             22.76             24.85             25.15
131072                 45.23             21.23            186.10         100             44.76             48.12             50.98
262144                165.97             27.36            294.22         100            165.00            170.33            171.31
524288                403.55             57.46            745.63         100            403.18            407.03            408.58
1048576              1012.90            128.46           1912.14         100           1011.37           1023.35           1029.82

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.69              0.36              1.33        1000              0.67              0.99              1.14
2                       0.68              0.39              1.31        1000              0.65              0.97              1.21
4                       0.68              0.39              1.31        1000              0.65              0.96              1.17
8                       0.66              0.37              1.28        1000              0.63              0.95              1.14
16                      0.64              0.44              1.25        1000              0.61              0.91              1.07
32                      0.66              0.33              1.41        1000              0.64              0.94              1.09
64                      0.65              0.32              1.30        1000              0.62              0.92              1.09
128                     0.87              0.46              2.59        1000              0.83              1.22              1.65
256                     0.85              0.38              2.71        1000              0.83              1.12              1.27
512                     0.86              0.38              2.93        1000              0.84              1.16              1.38
1024                    0.97              0.42              3.86        1000              0.94              1.28              1.48
2048                    1.16              0.54              5.06        1000              1.13              1.45              1.76
4096                    1.64              0.73              7.40        1000              1.61              2.00              2.18
8192                    2.76              1.11             12.69        1000              2.72              3.11              3.50
16384                   6.40              2.74             26.02         100              6.21              7.47              9.51
32768                  12.52              5.79             50.28         100             12.41             13.60             14.90
65536                  23.19             11.00             94.42         100             22.95             25.40             27.55
131072                 44.82             21.67            183.73         100             44.31             48.53             53.00
262144                158.20             26.17            280.00         100            157.26            162.80            164.73
524288                392.28             55.46            723.98         100            391.76            395.17            399.51
1048576               993.85            125.17           1877.85         100            992.61           1003.55           1006.02

Procs: 12

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.70              0.29              1.82        1000              0.68              0.97              1.11
2                       0.65              0.30              1.70        1000              0.63              0.92              1.09
4                       0.65              0.29              1.80        1000              0.64              0.89              1.04
8                       0.66              0.26              1.81        1000              0.64              0.92              1.07
16                      0.62              0.29              1.75        1000              0.57              0.94              1.14
32                      0.72              0.28              2.03        1000              0.71              0.97              1.10
64                      0.69              0.31              1.75        1000              0.67              0.96              1.14
128                     0.96              0.43              3.95        1000              0.93              1.31              1.68
256                     1.00              0.39              4.08        1000              0.97              1.30              1.46
512                     1.01              0.43              4.39        1000              0.98              1.32              1.48
1024                    1.14              0.40              5.79        1000              1.12              1.40              1.62
2048                    1.40              0.54              7.38        1000              1.39              1.72              1.88
4096                    1.93              0.71             10.52        1000              1.89              2.28              2.54
8192                    3.11              0.96             17.49        1000              3.08              3.49              3.76
16384                   7.19              3.05             35.61         100              7.06              8.29              9.34
32768                  13.98              6.27             68.31         100             13.83             15.61             15.90
65536                  27.69             13.21            130.60         100             27.34             30.41             32.35
131072                 57.50             31.09            258.02         100             57.05             62.79             65.62
262144                207.89             27.52            376.01         100            207.10            213.25            215.02
524288                498.71             58.48            929.25         100            498.72            502.25            506.47
1048576              1270.99            147.07           2408.52         100           1269.09           1284.59           1289.37

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.81              0.35              2.17        1000              0.79              1.12              1.45
2                       0.75              0.35              1.96        1000              0.71              1.12              1.37
4                       0.76              0.31              2.13        1000              0.72              1.03              1.20
8                       0.78              0.30              2.14        1000              0.77              1.08              1.28
16                      0.75              0.31              2.03        1000              0.71              1.09              1.32
32                      0.79              0.32              2.22        1000              0.77              1.08              1.24
64                      0.77              0.37              1.88        1000              0.76              1.11              1.39
128                     1.05              0.39              4.19        1000              1.01              1.42              1.87
256                     1.06              0.35              4.33        1000              1.05              1.35              1.58
512                     1.03              0.45              4.39        1000              1.00              1.33              1.51
1024                    1.17              0.42              5.85        1000              1.15              1.43              1.78
2048                    1.43              0.52              7.47        1000              1.40              1.76              1.99
4096                    1.94              0.74             10.63        1000              1.91              2.27              2.52
8192                    3.13              0.95             17.51        1000              3.11              3.51              3.77
16384                   7.07              3.04             34.69         100              7.00              7.69              9.07
32768                  14.17              6.54             66.86         100             13.96             15.76             16.72
65536                  27.83             13.56            128.55         100             27.23             31.66             33.95
131072                 57.93             31.82            254.25         100             57.37             63.81             64.49
262144                206.32             26.19            376.97         100            204.40            216.87            237.68
524288                482.90             55.97            904.16         100            482.45            486.24            487.08
1048576              1230.00            140.53           2336.31         100           1229.92           1236.77           1247.93

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.77              0.24              2.15        1000              0.76              1.05              1.21
2                       0.72              0.29              1.85        1000              0.69              1.05              1.27
4                       0.74              0.24              2.04        1000              0.70              1.03              1.23
8                       0.77              0.23              2.04        1000              0.75              1.07              1.24
16                      0.70              0.25              1.86        1000              0.68              1.01              1.19
32                      0.74              0.27              1.96        1000              0.72              1.03              1.27
64                      0.73              0.26              1.80        1000              0.70              1.06              1.26
128                     0.99              0.35              3.88        1000              0.95              1.33              1.62
256                     1.04              0.34              4.02        1000              1.03              1.34              1.57
512                     1.01              0.44              4.24        1000              0.99              1.30              1.55
1024                    1.15              0.40              5.62        1000              1.13              1.46              1.68
2048                    1.43              0.54              7.28        1000              1.41              1.75              2.02
4096                    1.94              0.69             10.49        1000              1.91              2.27              2.45
8192                    3.15              0.97             17.39        1000              3.13              3.50              3.75
16384                   7.25              2.92             35.70         100              7.13              8.28              8.94
32768                  14.34              6.37             68.33         100             14.18             16.04             16.61
65536                  28.12             12.70            130.83         100             27.74             30.58             31.98
131072                 57.62             30.19            256.00         100             57.20             62.84             66.13
262144                203.71             27.57            368.66         100            202.91            207.94            209.29
524288                499.16             58.34            930.24         100            498.96            502.18            507.77
1048576              1264.73            142.92           2407.06         100           1263.95           1274.34           1285.44

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.77              0.27              2.19        1000              0.73              1.10              1.26
2                       0.72              0.30              1.92        1000              0.68              1.09              1.26
4                       0.73              0.26              2.09        1000              0.70              1.01              1.20
8                       0.72              0.27              2.02        1000              0.70              1.03              1.25
16                      0.68              0.28              1.95        1000              0.64              1.01              1.12
32                      0.78              0.26              2.22        1000              0.74              1.06              1.23
64                      0.73              0.33              1.86        1000              0.71              1.05              1.23
128                     0.96              0.37              3.93        1000              0.93              1.31              1.67
256                     0.99              0.37              4.07        1000              0.97              1.28              1.56
512                     0.97              0.44              4.16        1000              0.95              1.27              1.46
1024                    1.11              0.43              5.69        1000              1.10              1.40              1.58
2048                    1.37              0.54              7.16        1000              1.35              1.66              1.80
4096                    1.88              0.68             10.41        1000              1.84              2.24              2.46
8192                    3.10              0.99             17.49        1000              3.07              3.46              3.75
16384                   7.02              3.02             34.75         100              6.89              8.05              8.84
32768                  13.88              6.37             66.77         100             13.76             14.92             15.35
65536                  27.49             13.08            128.33         100             26.97             30.55             31.73
131072                 56.44             29.98            252.53         100             56.02             61.14             62.47
262144                204.48             26.11            373.69         100            203.82            208.29            209.45
524288                490.11             55.08            913.55         100            489.85            494.05            495.41
1048576              1230.94            138.74           2339.15         100           1229.58           1243.87           1253.12

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.81              0.27              1.92        1000              0.78              1.14              1.30
2                       0.77              0.29              1.80        1000              0.71              1.15              1.44
4                       0.77              0.26              1.98        1000              0.74              1.09              1.38
8                       0.77              0.24              1.88        1000              0.74              1.12              1.29
16                      0.72              0.27              1.82        1000              0.68              1.10              1.29
32                      0.77              0.26              2.02        1000              0.75              1.09              1.31
64                      0.74              0.27              1.85        1000              0.71              1.09              1.27
128                     1.00              0.38              3.97        1000              0.95              1.41              1.80
256                     1.02              0.34              4.12        1000              0.99              1.33              1.70
512                     1.01              0.46              4.29        1000              0.97              1.33              1.64
1024                    1.15              0.41              5.72        1000              1.12              1.43              1.73
2048                    1.40              0.51              7.36        1000              1.38              1.72              1.92
4096                    1.89              0.61             10.52        1000              1.86              2.23              2.51
8192                    3.14              0.91             17.72        1000              3.10              3.55              3.87
16384                   7.20              3.00             35.14         100              7.07              7.84             10.84
32768                  14.22              6.37             68.66         100             14.06             16.02             17.16
65536                  27.76             13.22            130.71         100             27.40             30.28             31.80
131072                 57.19             30.62            256.61         100             56.70             61.77             66.12
262144                217.66             27.78            398.79         100            216.49            224.09            226.86
524288                509.68             58.35            952.83         100            508.93            515.72            524.23
1048576              1273.96            143.86           2422.84         100           1273.02           1284.96           1290.75

Procs: 14

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.97              0.41              2.55        1000              0.96              1.30              1.57
2                       0.98              0.39              2.67        1000              0.95              1.30              1.51
4                       0.97              0.40              2.62        1000              0.97              1.29              1.47
8                       0.97              0.40              2.66        1000              0.95              1.28              1.50
16                      0.97              0.41              2.63        1000              0.95              1.30              1.55
32                      1.06              0.45              2.98        1000              1.05              1.41              1.66
64                      1.04              0.45              2.78        1000              1.01              1.34              1.57
128                     1.28              0.57              5.27        1000              1.26              1.70              2.01
256                     1.25              0.54              5.31        1000              1.22              1.56              1.76
512                     1.29              0.53              5.83        1000              1.26              1.62              1.84
1024                    1.40              0.52              7.32        1000              1.38              1.75              1.92
2048                    1.66              0.72              9.49        1000              1.64              2.01              2.18
4096                    2.24              1.14             13.41        1000              2.22              2.61              2.84
8192                    3.45              1.74             21.26        1000              3.43              3.85              4.09
16384                   7.58              4.10             40.98         100              7.49              8.35             10.61
32768                  14.63              7.83             76.96         100             14.46             16.32             17.20
65536                  28.39             15.78            144.21         100             28.03             31.39             32.98
131072                 56.80             33.00            281.91         100             55.64             62.96             69.86
262144                233.74             26.96            432.99         100            232.83            237.64            245.88
524288                565.94             56.85           1070.84         100            563.51            585.36            586.64
1048576              1455.10            128.75           2802.05         100           1454.32           1464.91           1468.00

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.00              0.41              2.59        1000              0.99              1.35              1.60
2                       0.99              0.43              2.53        1000              0.96              1.36              1.60
4                       0.99              0.43              2.55        1000              0.98              1.36              1.59
8                       0.97              0.46              2.55        1000              0.95              1.29              1.50
16                      0.98              0.46              2.58        1000              0.96              1.32              1.52
32                      1.00              0.44              2.87        1000              0.97              1.35              1.54
64                      0.97              0.44              2.70        1000              0.95              1.30              1.49
128                     1.30              0.57              5.38        1000              1.26              1.74              2.16
256                     1.25              0.56              5.41        1000              1.23              1.58              1.78
512                     1.29              0.56              5.87        1000              1.26              1.64              1.86
1024                    1.41              0.59              7.31        1000              1.40              1.73              1.94
2048                    1.66              0.74              9.49        1000              1.65              1.98              2.13
4096                    2.26              1.12             13.56        1000              2.23              2.62              2.91
8192                    3.45              1.69             20.88        1000              3.43              3.87              4.07
16384                   7.68              3.97             40.96         100              7.56              8.54              9.63
32768                  14.63              7.81             76.58         100             14.49             15.98             16.58
65536                  28.05             15.38            144.27         100             27.70             30.81             32.15
131072                 54.83             31.14            279.49         100             54.09             60.66             62.63
262144                235.12             27.00            435.05         100            234.44            238.57            240.40
524288                568.10             57.04           1075.39         100            568.28            571.14            574.93
1048576              1449.09            124.73           2787.62         100           1448.30           1462.60           1468.61

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.10              0.43              2.62        1000              1.08              1.45              1.63
2                       1.06              0.42              2.65        1000              1.04              1.44              1.56
4                       1.05              0.46              2.51        1000              1.03              1.37              1.56
8                       1.05              0.45              2.54        1000              1.03              1.41              1.57
16                      1.04              0.45              2.52        1000              1.02              1.35              1.59
32                      1.07              0.43              2.92        1000              1.05              1.41              1.60
64                      1.06              0.44              2.75        1000              1.04              1.39              1.62
128                     1.30              0.57              5.34        1000              1.26              1.74              2.21
256                     1.26              0.54              5.34        1000              1.23              1.60              1.86
512                     1.29              0.53              5.90        1000              1.25              1.63              1.91
1024                    1.39              0.52              7.36        1000              1.36              1.74              1.98
2048                    1.61              0.70              9.46        1000              1.59              1.96              2.11
4096                    2.21              0.95             13.59        1000              2.18              2.58              2.80
8192                    3.43              1.60             21.54        1000              3.43              3.82              3.99
16384                   7.55              3.84             41.11         100              7.46              8.45              8.81
32768                  14.64              7.58             77.66         100             14.35             16.23             17.52
65536                  28.33             15.60            146.44         100             27.68             32.07             34.33
131072                 55.86             32.49            283.81         100             55.17             61.97             64.26
262144                240.79             28.04            443.40         100            239.94            244.90            251.72
524288                594.29             59.93           1125.95         100            593.63            598.22            602.16
1048576              1497.01            132.70           2881.83         100           1496.46           1506.34           1512.90

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.41              0.61              3.44        1000              1.36              1.91              2.32
2                       1.37              0.56              3.44        1000              1.32              1.86              2.09
4                       1.30              0.55              3.27        1000              1.27              1.82              2.17
8                       1.25              0.52              3.18        1000              1.21              1.75              2.11
16                      1.21              0.51              3.05        1000              1.18              1.69              2.02
32                      1.27              0.52              3.40        1000              1.23              1.70              2.00
64                      1.20              0.53              3.06        1000              1.17              1.61              1.82
128                     1.41              0.59              5.64        1000              1.38              1.94              2.36
256                     1.34              0.56              5.58        1000              1.31              1.72              1.92
512                     1.33              0.53              6.10        1000              1.31              1.67              1.87
1024                    1.41              0.53              7.41        1000              1.38              1.79              2.00
2048                    1.64              0.73              9.52        1000              1.61              2.00              2.30
4096                    2.18              1.09             13.50        1000              2.16              2.54              2.84
8192                    3.42              1.55             21.34        1000              3.40              3.79              4.00
16384                   7.62              3.65             41.35         100              7.50              8.73              9.00
32768                  14.52              7.82             75.78         100             14.34             16.08             17.56
65536                  28.50             15.79            144.33         100             28.06             32.08             34.43
131072                 55.56             31.70            280.45         100             54.51             60.86             65.50
262144                234.50             27.16            434.05         100            233.38            238.53            243.96
524288                582.37             56.22           1102.63         100            582.19            587.62            590.50
1048576              1476.13            129.00           2834.55         100           1474.95           1489.03           1493.31

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.99              0.50              2.81        1000              0.96              1.37              1.53
2                       0.99              0.48              2.86        1000              0.95              1.36              1.57
4                       0.99              0.49              2.81        1000              0.96              1.35              1.55
8                       1.00              0.51              2.76        1000              0.97              1.37              1.56
16                      1.02              0.51              2.75        1000              0.99              1.40              1.69
32                      1.01              0.52              2.96        1000              0.97              1.38              1.64
64                      1.03              0.50              2.91        1000              1.00              1.37              1.54
128                     1.29              0.57              5.36        1000              1.25              1.72              2.08
256                     1.28              0.54              5.45        1000              1.24              1.59              1.80
512                     1.29              0.52              5.88        1000              1.27              1.60              1.87
1024                    1.42              0.51              7.38        1000              1.40              1.76              1.99
2048                    1.68              0.69              9.51        1000              1.66              2.03              2.22
4096                    2.25              1.08             13.50        1000              2.23              2.62              2.88
8192                    3.44              1.62             21.31        1000              3.41              3.84              4.03
16384                   7.61              3.76             41.21         100              7.43              8.64             11.13
32768                  14.69              7.87             77.07         100             14.55             16.38             17.66
65536                  28.53             16.71            144.19         100             28.16             31.68             35.10
131072                 56.60             33.58            283.12         100             55.77             63.39             66.96
262144                241.95             28.33            444.78         100            241.05            246.84            255.46
524288                587.07             59.07           1109.10         100            586.69            593.72            595.02
1048576              1506.66            132.60           2896.24         100           1505.86           1515.79           1518.43

Procs: 16

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.14              0.52              3.41        1000              1.12              1.49              1.75
2                       1.12              0.48              3.45        1000              1.09              1.46              1.75
4                       1.12              0.49              3.46        1000              1.09              1.48              1.70
8                       1.09              0.47              3.33        1000              1.07              1.44              1.56
16                      1.09              0.47              3.38        1000              1.06              1.44              1.71
32                      1.14              0.48              3.76        1000              1.11              1.51              1.72
64                      1.11              0.50              3.49        1000              1.09              1.46              1.68
128                     1.41              0.51              6.62        1000              1.38              1.89              2.10
256                     1.36              0.49              6.60        1000              1.32              1.73              1.99
512                     1.37              0.53              7.09        1000              1.34              1.71              1.89
1024                    1.51              0.56              9.04        1000              1.50              1.85              2.00
2048                    1.79              0.68             11.89        1000              1.76              2.14              2.38
4096                    2.38              0.81             16.77        1000              2.36              2.70              2.96
8192                    3.77              1.26             26.87        1000              3.75              4.14              4.36
16384                   8.23              3.91             49.09         100              8.16              9.06              9.26
32768                  16.15              8.39             92.81         100             15.84             18.90             19.73
65536                  34.25             20.08            176.77         100             33.90             37.75             38.82
131072                 71.09             46.13            341.64         100             70.91             76.17             78.42
262144                263.24             27.78            485.67         100            262.53            267.40            271.48
524288                677.09             60.43           1282.75         100            677.57            684.62            687.76
1048576              1771.49            155.47           3399.00         100           1770.02           1787.34           1796.49

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.12              0.36              3.69        1000              1.08              1.59              1.83
2                       1.08              0.33              3.59        1000              1.05              1.53              2.07
