Rank,Core_ID,NUMA_ID,Node_ID
0,0,0,5
1,2,0,5
2,4,0,5
3,6,0,5
4,8,0,5
5,10,0,5
6,12,0,5
7,14,0,5
8,16,0,5
9,18,0,5
10,20,0,5
11,22,0,5
12,1,1,5
13,3,1,5
14,5,1,5
15,7,1,5
16,9,1,5
17,11,1,5
18,13,1,5
19,15,1,5
20,17,1,5
21,19,1,5
22,21,1,5
23,23,1,5
24,0,0,6
25,2,0,6
26,4,0,6
27,6,0,6
28,8,0,6
29,10,0,6
30,12,0,6
31,14,0,6
32,16,0,6
33,18,0,6
34,20,0,6
35,22,0,6
36,1,1,6
37,3,1,6
38,5,1,6
39,7,1,6
40,9,1,6
41,11,1,6
42,13,1,6
43,15,1,6
44,17,1,6
45,19,1,6
46,21,1,6
47,23,1,6
