
Operation: bcast
Node: THIN

--------------------------------------------
Test: 1

Algorithm: 3
Procs: 8
Mapping: core
Warmup: 200
--------------------------------------------

Iterations: 10000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
16                      1.64              0.58              2.07      100000              1.59              1.92              2.26
32                      1.63              0.58              2.05      100000              1.58              1.90              2.29
64                      2.45              0.73              3.22      100000              2.31              3.31              3.75
128                     2.25              0.69              2.93      100000              2.20              2.73              3.11
256                     3.34              1.30              4.17      100000              3.31              3.69              4.07
512                     3.50              1.33              4.35      100000              3.46              3.83              4.25
1024                    3.95              1.36              5.13      100000              3.88              4.50              4.94
2048                    4.91              1.51              6.12      100000              4.86              5.40              5.84
4096                    6.62              2.92              7.72      100000              6.58              7.03              7.46
8192                    9.36              3.93             10.84      100000              9.32              9.92             11.55
16384                  14.84              6.24             17.33      100000             14.78             15.41             17.74
32768                  25.70             12.36             30.10      100000             25.59             26.43             29.05
65536                  45.80             22.74             55.13      100000             45.66             47.47             49.83
131072                 87.25             46.95            103.03      100000             86.96             90.76             92.23
262144                169.98             94.16            200.49      100000            169.65            173.67            175.21
524288                437.86            295.34            543.52      100000            439.59            446.01            448.50
1048576               840.01            612.59           1023.88      100000            834.53            869.30            872.34


--------------------------------------------
Test: 3

Algorithm: 0
Procs: 4
Mapping: numa
Warmup: 1000
--------------------------------------------

Iterations: 10000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.39              0.23              0.52       10000              0.36              0.56              0.66
2                       0.39              0.23              0.51       10000              0.37              0.52              0.60
4                       0.40              0.23              0.52       10000              0.38              0.55              0.62
8                       0.39              0.22              0.51       10000              0.37              0.50              0.58
16                      0.39              0.23              0.52       10000              0.37              0.53              0.61
32                      0.60              0.23              0.98       10000              0.59              0.83              0.95
64                      0.56              0.25              0.87       10000              0.55              0.75              0.86
128                     0.87              0.43              1.28       10000              0.86              1.06              1.18
256                     0.93              0.45              1.34       10000              0.91              1.14              1.24
512                     1.07              0.57              1.58       10000              1.06              1.25              1.37
1024                    1.35              0.73              1.87       10000              1.33              1.53              1.66
2048                    1.89              1.02              2.64       10000              1.87              2.08              2.19
4096                    2.91              1.70              3.88       10000              2.91              3.15              3.26
8192                    5.56              2.10              8.29       10000              5.54              5.94              6.24
16384                   8.27              7.43              9.27       10000              8.01              9.48             10.54
32768                  13.21             12.50             14.08       10000             13.09             15.90             17.19
65536                  21.89             21.06             22.94       10000             22.07             25.48             27.21
131072                 39.82             37.74             41.51       10000             40.03             47.63             52.63
262144                 78.24             74.90             81.41       10000             77.65            102.11            110.22
524288                163.80            160.37            169.34       10000            159.96            210.89            220.84
1048576               410.50            208.46            509.69       10000            410.25            415.92            418.46

Iterations: 20000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.38              0.21              0.51       20000              0.36              0.52              0.60
2                       0.38              0.23              0.51       20000              0.37              0.51              0.58
4                       0.38              0.22              0.51       20000              0.37              0.49              0.56
8                       0.39              0.23              0.51       20000              0.37              0.51              0.60
16                      0.38              0.22              0.51       20000              0.37              0.48              0.56
32                      0.60              0.24              0.97       20000              0.58              0.81              0.90
64                      0.54              0.22              0.85       20000              0.53              0.74              0.84
128                     0.88              0.43              1.30       20000              0.87              1.05              1.18
256                     0.94              0.44              1.39       20000              0.92              1.11              1.24
512                     1.09              0.58              1.60       20000              1.06              1.29              1.42
1024                    1.36              0.70              1.94       20000              1.34              1.55              1.68
2048                    1.92              1.01              2.73       20000              1.89              2.09              2.21
4096                    3.13              2.29              3.92       20000              3.11              3.41              3.56
8192                    5.53              1.97              8.10       20000              5.50              5.89              6.14
16384                   7.94              7.27              8.63       20000              7.92              9.68             10.73
32768                  13.33             12.53             14.26       20000             13.25             16.28             17.56
65536                  22.13             21.08             23.30       20000             22.31             26.06             28.30
131072                 41.36             39.41             43.34       20000             41.55             51.59             55.60
262144                 82.38             78.86             85.67       20000             81.52            105.80            113.83
524288                167.20            164.42            173.11       20000            161.83            213.47            226.63
1048576               415.34            209.25            515.97       20000            415.14            420.80            423.08

Iterations: 50000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.39              0.20              0.51       50000              0.36              0.55              0.63
2                       0.38              0.20              0.51       50000              0.36              0.55              0.63
4                       0.39              0.20              0.51       50000              0.37              0.54              0.62
8                       0.38              0.20              0.51       50000              0.36              0.54              0.64
16                      0.38              0.20              0.51       50000              0.36              0.53              0.63
32                      0.64              0.23              1.09       50000              0.60              0.87              1.09
64                      0.56              0.22              0.88       50000              0.53              0.79              0.90
128                     0.89              0.43              1.31       50000              0.87              1.08              1.23
256                     0.94              0.47              1.35       50000              0.92              1.14              1.28
512                     1.12              0.61              1.63       50000              1.10              1.32              1.45
1024                    1.39              0.76              1.94       50000              1.37              1.58              1.71
2048                    1.86              0.99              2.67       50000              1.85              2.08              2.23
4096                    3.03              1.95              4.04       50000              3.02              3.32              3.47
8192                    5.12              2.03              7.67       50000              5.10              5.50              5.84
16384                   8.37              7.80              9.04       50000              8.35             10.10             11.11
32768                  13.69             13.15             14.61       50000             13.63             16.69             18.08
65536                  22.50             21.83             23.63       50000             22.67             26.62             28.97
131072                 41.07             39.63             42.97       50000             41.11             52.47             56.16
262144                 81.84             79.58             85.34       50000             79.66            107.42            114.52
524288                165.90            159.90            172.01       50000            159.96            215.50            224.89
1048576               416.07            210.53            518.55       50000            415.89            421.70            423.91

Iterations: 100000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.38              0.22              0.52      100000              0.37              0.51              0.60
2                       0.38              0.22              0.50      100000              0.37              0.50              0.58
4                       0.39              0.22              0.52      100000              0.37              0.49              0.58
8                       0.38              0.22              0.50      100000              0.37              0.49              0.57
16                      0.38              0.22              0.50      100000              0.37              0.49              0.56
32                      0.58              0.23              0.92      100000              0.57              0.79              0.89
64                      0.55              0.22              0.86      100000              0.54              0.71              0.82
128                     0.87              0.41              1.31      100000              0.86              1.05              1.17
256                     0.93              0.44              1.40      100000              0.92              1.12              1.25
512                     1.10              0.58              1.62      100000              1.08              1.31              1.44
1024                    1.35              0.71              1.92      100000              1.33              1.55              1.67
2048                    1.87              1.00              2.68      100000              1.85              2.05              2.19
4096                    3.01              1.95              4.00      100000              2.99              3.25              3.39
8192                    5.08              2.02              7.57      100000              5.06              5.43              5.76
16384                   7.96              7.35              8.62      100000              7.88              9.61             10.67
32768                  13.09             12.36             13.97      100000             12.96             15.90             17.26
65536                  22.15             21.18             23.32      100000             22.41             25.92             27.77
131072                 34.80             31.50             36.90      100000             34.60             43.77             51.34
262144                 70.74             65.66             74.58      100000             72.28             97.63            107.24
524288                145.91            139.37            152.54      100000            145.75            202.73            218.43
1048576               411.15            209.41            509.96      100000            410.97            416.47            418.75


--------------------------------------------
Test: 4

Algorithm: 1
Procs: 2
Mapping: L3cache
Warmup: 5000
--------------------------------------------

Iterations: 10000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.34              0.11              0.57       10000              0.30              0.45              0.56
2                       0.33              0.10              0.57       10000              0.31              0.45              0.53
4                       0.34              0.11              0.57       10000              0.30              0.46              0.55
8                       0.33              0.10              0.56       10000              0.30              0.45              0.53
16                      0.34              0.10              0.57       10000              0.30              0.45              0.58
32                      0.57              0.10              1.04       10000              0.54              0.85              0.89
64                      0.51              0.12              0.91       10000              0.53              0.72              0.81
128                     0.72              0.24              1.20       10000              0.69              0.92              1.02
256                     0.77              0.28              1.26       10000              0.74              0.98              1.09
512                     0.82              0.26              1.39       10000              0.80              1.04              1.18
1024                    1.01              0.43              1.59       10000              0.99              1.26              1.40
2048                    1.30              0.45              2.16       10000              1.28              1.55              1.70
4096                    2.02              1.05              3.00       10000              1.99              2.44              2.69
8192                    3.25              1.85              4.66       10000              3.22              3.63              3.88
16384                   3.36              3.22              3.50       10000              3.27              3.90              4.09
32768                   5.61              5.35              5.86       10000              5.37              6.18              6.57
65536                   6.86              6.61              7.11       10000              6.76              7.47              7.98
131072                  9.40              9.14              9.65       10000              9.28             10.02             10.74
262144                 14.61             14.35             14.88       10000             14.52             15.17             18.10
524288                 26.41             26.14             26.68       10000             26.24             27.05             30.59
1048576                57.91             57.77             58.05       10000             57.57             61.93             63.07

Iterations: 20000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.34              0.10              0.58       20000              0.31              0.46              0.57
2                       0.34              0.10              0.58       20000              0.30              0.46              0.61
4                       0.34              0.10              0.57       20000              0.30              0.46              0.56
8                       0.34              0.10              0.58       20000              0.30              0.47              0.57
16                      0.33              0.10              0.57       20000              0.30              0.46              0.56
32                      0.58              0.11              1.05       20000              0.60              0.84              0.97
64                      0.47              0.10              0.84       20000              0.49              0.58              0.68
128                     0.75              0.25              1.25       20000              0.72              0.95              1.08
256                     0.76              0.25              1.26       20000              0.74              0.94              1.04
512                     0.85              0.28              1.43       20000              0.82              1.09              1.24
1024                    1.00              0.41              1.59       20000              0.99              1.19              1.30
2048                    1.35              0.50              2.19       20000              1.31              1.67              1.86
4096                    2.02              1.03              3.00       20000              1.99              2.38              2.63
8192                    3.44              2.30              4.59       20000              3.38              3.82              4.07
16384                   3.43              3.28              3.58       20000              3.33              4.00              4.34
32768                   5.37              5.12              5.62       20000              5.28              5.91              6.19
65536                   6.68              6.44              6.92       20000              6.59              7.30              7.72
131072                  9.40              9.14              9.65       20000              9.38              9.86             10.44
262144                 14.15             13.89             14.41       20000             14.10             14.69             17.02
524288                 25.66             25.40             25.92       20000             25.56             26.30             28.96
1048576                58.13             58.00             58.27       20000             57.87             61.19             62.25

Iterations: 50000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.34              0.10              0.58       50000              0.30              0.46              0.56
2                       0.34              0.10              0.58       50000              0.30              0.47              0.56
4                       0.34              0.10              0.57       50000              0.30              0.46              0.54
8                       0.34              0.10              0.58       50000              0.30              0.47              0.57
16                      0.34              0.11              0.58       50000              0.30              0.47              0.60
32                      0.56              0.12              1.00       50000              0.54              0.81              0.93
64                      0.50              0.11              0.89       50000              0.52              0.70              0.81
128                     0.77              0.27              1.28       50000              0.74              0.97              1.08
256                     0.81              0.29              1.34       50000              0.77              1.04              1.16
512                     0.89              0.31              1.47       50000              0.84              1.17              1.33
1024                    1.05              0.46              1.64       50000              1.02              1.30              1.47
2048                    1.36              0.49              2.23       50000              1.32              1.69              1.87
4096                    2.29              1.45              3.12       50000              2.27              2.68              2.90
8192                    3.54              2.44              4.64       50000              3.50              3.95              4.18
16384                   3.41              3.27              3.55       50000              3.40              3.84              4.11
32768                   5.43              5.18              5.67       50000              5.40              5.93              6.27
65536                   6.87              6.63              7.11       50000              6.80              7.45              7.86
131072                  9.25              8.99              9.50       50000              9.19              9.78             10.30
262144                 13.85             13.58             14.12       50000             13.76             14.53             17.21
524288                 25.80             25.52             26.08       50000             25.61             27.10             30.08
1048576                54.65             54.49             54.82       50000             54.32             58.34             59.63

Iterations: 100000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.33              0.10              0.56      100000              0.30              0.44              0.52
2                       0.33              0.10              0.56      100000              0.30              0.44              0.52
4                       0.33              0.10              0.56      100000              0.30              0.44              0.52
8                       0.33              0.10              0.56      100000              0.30              0.44              0.52
16                      0.33              0.10              0.56      100000              0.30              0.44              0.54
32                      0.43              0.10              0.76      100000              0.39              0.55              0.71
64                      0.42              0.10              0.74      100000              0.39              0.55              0.66
128                     0.71              0.26              1.17      100000              0.70              0.91              1.03
256                     0.73              0.27              1.19      100000              0.71              0.94              1.05
512                     0.80              0.27              1.32      100000              0.77              1.00              1.10
1024                    0.96              0.39              1.54      100000              0.95              1.15              1.27
2048                    1.33              0.48              2.19      100000              1.31              1.61              1.76
4096                    2.24              1.44              3.03      100000              2.21              2.58              2.82
8192                    3.51              2.45              4.58      100000              3.48              3.89              4.14
16384                   3.29              3.14              3.43      100000              3.22              3.79              4.00
32768                   5.31              5.07              5.56      100000              5.21              5.97              6.39
65536                   6.80              6.57              7.03      100000              6.73              7.37              7.74
131072                  9.51              9.27              9.76      100000              9.42             10.28             11.27
262144                 14.26             14.02             14.51      100000             14.16             15.21             17.55
524288                 25.86             25.59             26.13      100000             25.70             27.42             30.06
1048576                56.59             56.48             56.71      100000             56.31             59.69             60.83


--------------------------------------------
Test: 5

Algorithm: 3
Procs: 2
Mapping: socket
Warmup: 200
--------------------------------------------

Iterations: 10000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.11              0.60       10000              0.33              0.47              0.57
2                       0.36              0.11              0.60       10000              0.33              0.47              0.55
4                       0.35              0.11              0.59       10000              0.32              0.47              0.56
8                       0.35              0.12              0.59       10000              0.32              0.47              0.55
16                      0.36              0.11              0.60       10000              0.33              0.48              0.57
32                      0.51              0.13              0.90       10000              0.46              0.80              0.88
64                      0.47              0.11              0.83       10000              0.42              0.63              0.74
128                     0.76              0.26              1.27       10000              0.73              0.96              1.08
256                     0.78              0.27              1.28       10000              0.77              0.97              1.06
512                     0.88              0.30              1.45       10000              0.84              1.15              1.31
1024                    1.01              0.43              1.60       10000              1.00              1.22              1.32
2048                    1.41              0.61              2.21       10000              1.38              1.75              1.90
4096                    2.04              1.05              3.02       10000              2.01              2.44              2.68
8192                    3.29              1.89              4.69       10000              3.27              3.62              3.84
16384                   3.37              3.23              3.51       10000              3.32              3.80              4.04
32768                   5.37              5.11              5.62       10000              5.32              5.81              6.07
