
Algorithm: 2

Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1024                    0.54              0.26              0.81        1000              0.52              0.60              0.62
2048                    0.65              0.26              1.04        1000              0.63              0.74              0.79
4096                    1.03              0.51              1.54        1000              0.99              1.10              1.13
8192                    1.57              0.71              2.44        1000              1.55              1.62              1.71
16384                   3.49              3.41              3.57         100              3.48              3.64              3.70
32768                   5.99              5.87              6.11         100              5.87              6.06              9.65
65536                   7.78              7.65              7.91         100              7.66              7.91              8.83
131072                 11.67             11.59             11.74         100             11.58             11.97             11.99
262144                 19.28             19.19             19.36         100             19.08             19.56             24.50
524288                 36.38             36.28             36.47         100             36.05             37.13             42.28
1048576                72.86             72.79             72.93         100             72.01             79.62             82.21

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.25              0.14              0.36        1000              0.23              0.32              0.35
2                       0.26              0.15              0.37        1000              0.24              0.32              0.37
4                       0.23              0.13              0.33        1000              0.22              0.31              0.34
8                       0.23              0.13              0.33        1000              0.22              0.30              0.34
16                      0.26              0.15              0.37        1000              0.24              0.33              0.36
32                      0.28              0.14              0.43        1000              0.27              0.40              0.45
64                      0.29              0.15              0.44        1000              0.28              0.36              0.40
128                     0.36              0.18              0.54        1000              0.35              0.40              0.42
256                     0.39              0.21              0.57        1000              0.37              0.46              0.51
512                     0.42              0.21              0.63        1000              0.40              0.46              0.49
1024                    0.51              0.25              0.77        1000              0.49              0.58              0.63
2048                    0.61              0.25              0.98        1000              0.59              0.69              0.72
4096                    0.93              0.44              1.43        1000              0.90              1.03              1.10
8192                    1.45              0.69              2.21        1000              1.43              1.51              1.55
16384                   3.82              3.77              3.88         100              3.81              4.00              4.07
32768                   6.35              6.29              6.41         100              6.33              6.49              6.62
65536                   8.42              8.30              8.54         100              8.38              8.51              8.59
131072                 12.54             12.50             12.59         100             12.45             12.68             15.54
262144                 20.64             20.54             20.74         100             20.49             20.76             25.22
524288                 38.62             38.56             38.67         100             38.36             38.96             43.32
1048576                80.00             79.93             80.07         100             79.76             86.28             87.20

Procs: 4

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.64              0.63              0.65        1000              0.62              0.81              0.95
2                       0.66              0.65              0.67        1000              0.63              0.81              0.87
4                       0.65              0.63              0.66        1000              0.62              0.80              0.92
8                       0.64              0.63              0.64        1000              0.61              0.79              1.06
16                      0.60              0.59              0.61        1000              0.57              0.71              0.77
32                      0.76              0.67              0.87        1000              0.70              1.07              1.52
64                      0.68              0.61              0.74        1000              0.65              0.92              1.11
128                     1.34              1.17              1.72        1000              1.29              1.58              1.69
256                     1.38              1.19              1.84        1000              1.33              1.59              1.80
512                     1.58              1.32              2.11        1000              1.53              1.84              2.08
1024                    1.89              1.68              2.47        1000              1.85              2.18              2.45
2048                    2.71              2.31              3.58        1000              2.72              3.02              3.16
4096                    3.80              3.30              4.91        1000              3.78              4.17              4.36
8192                    6.11              5.24              8.03        1000              6.07              6.41              7.78
16384                   8.70              7.19              9.87         100              8.26             11.77             14.08
32768                  13.23             12.40             14.35         100             12.89             16.85             18.35
65536                  21.22             20.00             22.86         100             21.12             25.62             27.28
131072                 40.37             38.19             42.78         100             39.55             49.30             55.96
262144                 83.57             79.17             86.98         100             82.47            103.81            108.03
524288                167.08            158.82            172.77         100            165.84            200.50            215.12
1048576               344.81            336.04            352.37         100            344.68            386.17            412.07

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.67              0.66              0.69        1000              0.66              0.83              0.91
2                       0.65              0.63              0.67        1000              0.62              0.77              0.86
4                       0.64              0.62              0.65        1000              0.62              0.75              0.82
8                       0.64              0.63              0.67        1000              0.62              0.75              0.84
16                      0.63              0.62              0.64        1000              0.59              0.70              0.75
32                      0.76              0.69              0.83        1000              0.69              1.14              1.24
64                      0.68              0.62              0.76        1000              0.66              0.83              1.08
128                     1.34              1.17              1.73        1000              1.30              1.53              1.67
256                     1.39              1.20              1.81        1000              1.36              1.61              1.73
512                     1.61              1.37              2.11        1000              1.58              1.86              2.07
1024                    1.95              1.73              2.52        1000              1.89              2.26              2.58
2048                    2.70              2.32              3.56        1000              2.66              3.03              3.32
4096                    3.81              3.34              4.89        1000              3.77              4.12              5.08
8192                    6.13              5.25              8.01        1000              6.04              6.43             10.50
16384                   9.19              8.00             10.33         100              8.86             11.77             15.37
32768                  13.93             13.25             15.06         100             13.97             16.74             17.66
65536                  22.97             21.73             24.65         100             23.07             26.98             29.32
131072                 41.45             38.85             44.44         100             40.59             50.98             53.21
262144                 79.97             74.63             84.27         100             79.55             95.63            100.24
524288                171.64            162.33            177.47         100            170.00            204.12            215.60
1048576               302.61            289.61            315.97         100            297.84            389.32            417.26

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.65              0.63              0.67        1000              0.63              0.81              0.94
2                       0.67              0.65              0.68        1000              0.64              0.82              1.12
4                       0.65              0.62              0.66        1000              0.63              0.77              0.83
8                       0.63              0.61              0.64        1000              0.60              0.77              1.05
16                      0.62              0.60              0.64        1000              0.58              0.70              0.75
32                      0.76              0.68              0.82        1000              0.69              1.12              1.36
64                      0.68              0.61              0.78        1000              0.65              0.89              1.12
128                     1.34              1.16              1.75        1000              1.31              1.53              1.69
256                     1.41              1.24              1.82        1000              1.36              1.63              1.83
512                     1.64              1.40              2.14        1000              1.61              1.86              2.06
1024                    1.93              1.71              2.50        1000              1.89              2.19              2.56
2048                    2.76              2.42              3.63        1000              2.73              3.05              3.21
4096                    3.95              3.42              5.16        1000              3.88              4.31              5.96
8192                    6.02              5.20              7.82        1000              5.98              6.26              7.96
16384                   9.46              8.36             10.66         100              9.34             12.14             13.63
32768                  14.79             14.03             15.88         100             14.55             18.13             19.41
65536                  24.54             23.00             26.01         100             24.42             30.00             33.90
131072                 43.86             42.49             46.36         100             44.03             53.95             59.77
262144                 87.27             84.05             90.53         100             88.90            105.58            109.88
524288                172.76            165.67            178.41         100            172.01            209.19            226.33
1048576               335.25            312.14            348.49         100            335.90            362.06            414.78

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.70              0.69              0.72        1000              0.67              0.86              1.01
2                       0.68              0.65              0.71        1000              0.64              0.84              1.03
4                       0.67              0.66              0.69        1000              0.63              0.80              0.91
8                       0.64              0.61              0.66        1000              0.62              0.76              0.82
16                      0.62              0.60              0.63        1000              0.59              0.71              0.74
32                      0.75              0.68              0.80        1000              0.69              1.07              1.43
64                      0.71              0.63              0.79        1000              0.68              0.91              1.09
128                     1.33              1.15              1.72        1000              1.28              1.55              1.70
256                     1.36              1.19              1.76        1000              1.33              1.59              1.77
512                     1.62              1.37              2.15        1000              1.59              1.86              2.10
1024                    1.92              1.70              2.48        1000              1.88              2.21              2.48
2048                    2.69              2.32              3.52        1000              2.68              3.03              3.39
4096                    3.79              3.33              4.86        1000              3.74              4.12              4.49
8192                    6.11              5.27              7.98        1000              6.04              6.39              8.51
16384                   8.62              6.44              9.98         100              8.15             11.20             13.32
32768                  13.21             12.06             14.34         100             12.91             17.62             21.23
65536                  21.98             20.39             23.75         100             21.35             27.14             28.70
131072                 40.05             37.16             42.72         100             38.62             49.49             54.44
262144                 80.17             75.27             83.97         100             79.85            100.29            108.42
524288                169.30            158.97            175.33         100            168.44            207.47            212.87
1048576               337.77            325.16            348.01         100            335.67            391.49            410.53

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.64              0.61              0.65        1000              0.62              0.79              0.92
2                       0.66              0.65              0.67        1000              0.63              0.81              1.01
4                       0.64              0.62              0.65        1000              0.60              0.76              0.85
8                       0.61              0.60              0.62        1000              0.59              0.71              0.77
16                      0.59              0.57              0.60        1000              0.57              0.69              0.79
32                      0.77              0.68              0.87        1000              0.70              1.14              1.34
64                      0.67              0.59              0.75        1000              0.65              0.87              1.12
128                     1.34              1.18              1.72        1000              1.29              1.54              1.70
256                     1.40              1.22              1.84        1000              1.34              1.62              1.75
512                     1.54              1.30              2.02        1000              1.52              1.83              2.01
1024                    1.93              1.71              2.48        1000              1.85              2.20              2.60
2048                    2.69              2.30              3.53        1000              2.69              2.98              4.21
4096                    3.78              3.29              4.87        1000              3.73              4.14              4.39
8192                    6.04              5.22              7.94        1000              6.03              6.38              6.95
16384                   9.32              8.12             10.60         100              9.09             12.08             14.33
32768                  14.02             13.25             15.15         100             14.03             17.53             18.66
65536                  23.00             21.84             24.58         100             22.95             26.96             28.39
131072                 40.14             37.60             42.81         100             39.32             47.24             49.45
262144                 80.76             76.47             84.43         100             78.93             96.51            104.42
524288                164.47            157.32            170.41         100            161.58            195.94            207.47
1048576               340.61            326.32            350.44         100            338.08            413.84            418.01

Procs: 6

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.16              0.83              1.89        1000              1.10              1.39              1.75
2                       1.18              0.87              1.91        1000              1.14              1.42              1.67
4                       1.19              0.85              1.99        1000              1.06              1.31              1.61
8                       1.05              0.75              1.76        1000              0.99              1.21              1.62
16                      0.96              0.69              1.64        1000              0.93              1.12              1.25
32                      1.24              0.86              2.25        1000              1.14              1.69              1.93
64                      1.13              0.76              1.98        1000              1.06              1.50              1.86
128                     2.07              1.75              2.78        1000              2.01              2.32              2.59
256                     2.10              1.74              2.82        1000              2.03              2.36              2.71
512                     2.35              1.93              3.21        1000              2.30              2.67              2.96
1024                    2.92              2.54              3.69        1000              2.82              3.39              4.60
2048                    3.81              3.03              4.67        1000              3.76              4.21              5.27
4096                    5.28              4.23              6.46        1000              5.24              5.59              6.96
8192                    8.56              7.11             10.62        1000              8.52              8.91             10.46
16384                  12.48              9.29             16.81         100             12.37             15.94             18.00
32768                  21.55             14.87             29.58         100             21.71             25.58             27.64
65536                  39.61             27.64             53.76         100             40.38             44.80             47.32
131072                 74.51             56.02             99.86         100             74.99             81.57             84.24
262144                147.69            111.05            200.15         100            146.55            163.49            165.05
524288                288.83            212.21            396.23         100            288.67            299.87            309.16
1048576               498.57            353.98            694.83         100            503.02            519.11            523.79

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.12              0.83              1.81        1000              1.06              1.35              1.64
2                       1.09              0.81              1.76        1000              1.05              1.32              1.61
4                       1.06              0.79              1.75        1000              1.01              1.25              1.57
8                       1.00              0.73              1.65        1000              0.94              1.14              1.44
16                      0.94              0.69              1.56        1000              0.89              1.12              1.33
32                      1.21              0.85              2.11        1000              1.10              1.76              2.19
64                      1.12              0.79              1.93        1000              1.04              1.64              1.83
128                     2.04              1.71              2.73        1000              1.96              2.28              2.52
256                     2.11              1.78              2.86        1000              2.04              2.37              2.62
512                     2.35              1.94              3.23        1000              2.30              2.67              2.97
1024                    2.90              2.53              3.73        1000              2.80              3.39              3.73
2048                    3.80              3.03              4.68        1000              3.76              4.19              5.50
4096                    5.29              4.28              6.38        1000              5.23              5.62              8.82
8192                    8.46              6.89             10.48        1000              8.40              8.82             10.80
16384                  12.88              9.21             17.84         100             12.65             16.26             18.87
32768                  21.88             15.99             29.92         100             22.03             25.94             30.68
65536                  39.94             27.91             55.54         100             40.44             44.37             46.70
131072                 78.60             59.38            105.78         100             78.74             85.88             88.20
262144                155.50            117.78            208.78         100            154.86            168.70            172.47
524288                303.19            229.50            409.08         100            301.57            325.44            332.77
1048576               532.36            383.51            731.61         100            540.95            560.86            571.57

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.11              0.84              1.73        1000              1.04              1.41              1.77
2                       1.14              0.89              1.77        1000              1.07              1.39              1.73
4                       1.08              0.82              1.68        1000              1.02              1.34              1.57
8                       1.06              0.80              1.69        1000              1.02              1.28              1.57
16                      0.99              0.74              1.61        1000              0.95              1.15              1.46
32                      1.25              0.89              2.22        1000              1.14              1.78              2.00
64                      1.20              0.87              1.96        1000              1.10              1.70              1.95
128                     2.11              1.80              2.82        1000              2.01              2.37              2.71
256                     2.13              1.83              2.78        1000              2.06              2.43              2.70
512                     2.39              2.03              3.12        1000              2.36              2.70              2.98
1024                    2.89              2.52              3.64        1000              2.79              3.36              4.67
2048                    3.85              3.05              4.72        1000              3.77              4.33              5.76
4096                    5.45              4.46              6.68        1000              5.36              5.82              8.88
8192                    8.53              6.89             10.62        1000              8.48              8.89             10.18
16384                  12.02              9.12             16.15         100             11.64             14.94             19.15
32768                  21.26             14.80             29.32         100             21.61             25.09             26.06
65536                  39.44             28.07             53.96         100             39.95             44.55             46.68
131072                 75.93             58.86            101.73         100             77.01             83.73             85.73
262144                150.73            115.41            201.55         100            150.62            161.57            167.69
524288                298.09            227.56            398.07         100            297.01            320.19            323.42
1048576               526.36            380.83            723.69         100            534.40            545.19            550.48

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.13              0.83              1.88        1000              1.06              1.36              1.85
2                       1.14              0.87              1.82        1000              1.09              1.41              1.72
4                       1.07              0.79              1.75        1000              1.02              1.26              1.62
8                       1.01              0.75              1.70        1000              0.95              1.16              1.49
16                      0.97              0.71              1.61        1000              0.93              1.12              1.51
32                      1.23              0.88              2.12        1000              1.11              1.74              2.16
64                      1.15              0.84              1.95        1000              1.06              1.60              1.85
128                     2.07              1.73              2.80        1000              2.03              2.33              2.45
256                     2.12              1.79              2.84        1000              2.05              2.37              2.79
512                     2.39              1.97              3.25        1000              2.33              2.69              3.01
1024                    2.89              2.52              3.68        1000              2.78              3.41              4.31
2048                    3.82              3.03              4.67        1000              3.77              4.27              5.12
4096                    5.30              4.29              6.46        1000              5.24              5.61              8.52
8192                    8.55              6.94             10.67        1000              8.48              8.92             12.30
16384                  13.03              9.23             17.95         100             12.53             15.52             18.58
32768                  21.75             15.65             30.32         100             22.00             26.29             26.96
65536                  41.41             30.24             57.16         100             41.58             45.84             47.18
131072                 79.66             61.77            105.85         100             79.89             86.42             90.50
262144                159.72            121.37            211.92         100            158.71            172.18            176.75
524288                309.10            233.19            414.45         100            306.93            334.23            338.29
1048576               544.94            392.79            746.34         100            552.12            570.15            582.15

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.11              0.82              1.80        1000              1.07              1.35              1.75
2                       1.13              0.85              1.80        1000              1.09              1.39              1.64
4                       1.12              0.85              1.79        1000              1.09              1.33              1.68
8                       1.10              0.79              1.89        1000              1.03              1.27              1.71
16                      0.99              0.72              1.64        1000              0.95              1.21              1.60
32                      1.27              0.90              2.26        1000              1.15              1.80              2.11
64                      1.14              0.79              1.91        1000              1.07              1.58              1.81
128                     2.09              1.73              2.92        1000              2.02              2.33              2.51
256                     2.13              1.77              2.94        1000              2.06              2.37              3.00
512                     2.38              1.96              3.28        1000              2.32              2.64              2.98
1024                    2.89              2.52              3.73        1000              2.82              3.31              3.79
2048                    3.81              3.02              4.71        1000              3.78              4.15              4.58
4096                    5.35              4.43              6.45        1000              5.29              5.66              7.94
8192                    8.45              6.77             10.53        1000              8.40              8.78             11.26
16384                  12.99              9.48             17.51         100             12.52             16.00             20.39
32768                  21.43             15.97             28.87         100             21.83             24.69             26.77
65536                  40.90             31.06             55.24         100             41.38             46.90             51.42
131072                 78.09             60.10            104.28         100             78.62             84.09             86.45
262144                157.36            121.04            209.94         100            156.61            168.45            172.22
524288                314.10            246.74            413.82         100            312.06            333.56            337.73
1048576               554.35            409.86            751.74         100            559.55            576.21            628.73

Procs: 8

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.63              0.99              2.43        1000              1.53              1.88              2.31
2                       1.62              1.01              2.38        1000              1.54              1.78              2.45
4                       1.51              0.89              2.36        1000              1.45              1.69              1.82
8                       1.40              0.87              2.12        1000              1.35              1.56              1.95
16                      1.36              0.84              2.04        1000              1.29              1.56              1.76
32                      1.75              0.97              2.80        1000              1.61              2.58              3.16
