Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
2,6,4096,5.3340000000000005,0.03140063693621517
2,6,8192,8.510000000000002,0.023021728866442763
2,6,16384,12.68,0.19159853861655632
2,6,32768,21.574,0.11057124400132216
2,6,65536,40.26,0.38271399242776555
2,6,131072,77.35800000000002,0.9361591744997195
2,6,262144,154.2,2.1973506775205474
2,6,524288,302.662,4.386239163565989
2,6,1048576,531.316,9.523998425031376
2,8,1,1.6420000000000001,0.021307275752662492
2,8,2,1.6040000000000003,0.02271563338320107
2,8,4,1.5539999999999998,0.02874021572639981
2,8,8,1.448,0.028530685235374238
2,8,16,1.416,0.025019992006393606
2,8,32,1.8099999999999998,0.0403732584763727
2,8,64,1.7280000000000002,0.020832666655999678
2,8,128,3.1620000000000004,0.014628738838327772
2,8,256,3.0699999999999994,0.027202941017470877
2,8,512,3.386,0.016309506430300096
2,8,1024,3.968,0.008602325267042613
2,8,2048,5.226,0.024207436873820327
2,8,4096,7.314,0.03613862199918525
2,8,8192,11.279999999999998,0.08848728722251574
2,8,16384,14.256,0.10240117186829475
2,8,32768,23.99,0.036878177829171535
2,8,65536,43.73,0.15401298646542722
2,8,131072,80.932,0.9003965792915911
2,8,262144,159.134,0.9538375123678053
2,8,524288,305.63,1.59988124559293
2,8,1048576,566.8,9.209979370226629
2,10,1,2.2960000000000003,0.12126829758844646
2,10,2,2.27,0.09460443964212246
2,10,4,2.142,0.07492663077971677
2,10,8,2.008,0.05398147830506313
2,10,16,1.904,0.03355592347112502
2,10,32,2.19,0.0535723809439155
2,10,64,2.056,0.03655133376499415
2,10,128,2.832,0.024166091947189165
2,10,256,2.766,0.027313000567495322
2,10,512,2.9639999999999995,0.03599999999999996
2,10,1024,3.568,0.032155870381627066
2,10,2048,4.6,0.0420713679359253
2,10,4096,6.502,0.08315046602394961
2,10,8192,9.742,0.03337663853655709
2,10,16384,19.386000000000003,0.10576388797694612
2,10,32768,33.978,0.14558159224297593
2,10,65536,59.64,1.4444999134648646
2,10,131072,112.684,3.0419082826410127
2,10,262144,223.66800000000003,3.751297642149982
2,10,524288,435.68,4.778712169612226
2,10,1048576,828.558,12.54175840940974
2,12,1,2.476,0.05025932749251625
2,12,2,2.414,0.028740215726399825
2,12,4,2.31,0.015491933384829683
2,12,8,2.1559999999999997,0.01777638883463121
2,12,16,2.04,0.01760681686165902
2,12,32,2.4319999999999995,0.0058309518948452595
2,12,64,2.2600000000000002,0.027018512172212565
2,12,128,3.306,0.010770329614269
2,12,256,3.2439999999999998,0.010770329614269002
2,12,512,3.572,0.019595917942265433
2,12,1024,4.416,0.015033296378372972
2,12,2048,5.688,0.04465422712353229
2,12,4096,7.87,0.05176871642217905
2,12,8192,12.478,0.08151073548925947
2,12,16384,22.291999999999998,0.0882269800004514
2,12,32768,39.245999999999995,0.06660330322138737
2,12,65536,71.36800000000001,0.26361714663503927
2,12,131072,136.094,0.337499629629427
2,12,262144,267.296,0.7064106454463983
2,12,524288,515.5699999999999,5.404807119592705
2,12,1048576,961.6439999999999,12.53712949602101
2,14,1,2.166,0.07332121111929346
2,14,2,2.026,0.0776916983982201
2,14,4,2.0140000000000002,0.06742403132415027
2,14,8,1.8959999999999997,0.04456455991031434
2,14,16,1.83,0.055587768438749185
2,14,32,2.348,0.03215587038162701
2,14,64,2.082,0.0400499687890016
2,14,128,3.55,0.03435112807463535
2,14,256,3.474,0.030919249667480615
2,14,512,3.8019999999999996,0.020346989949375824
2,14,1024,4.88,0.035071355833500496
2,14,2048,6.372,0.030561413579872337
2,14,4096,8.934000000000001,0.08812491134747315
2,14,8192,14.454000000000002,0.05353503525729673
2,14,16384,24.728,0.3251368942461009
2,14,32768,43.054,0.2942379989056483
2,14,65536,79.388,0.45529550843380745
2,14,131072,152.51399999999998,0.4964937059016967
2,14,262144,300.07399999999996,1.0616195175297092
2,14,524288,583.534,1.1258534540516452
2,14,1048576,1053.6699999999998,13.842206471513123
2,16,1,2.154,0.12167990795525778
2,16,2,2.1719999999999997,0.11680753400359072
2,16,4,2.082,0.10066777041337509
2,16,8,1.996,0.0768505042273634
2,16,16,1.92,0.058480766068853766
2,16,32,2.632,0.07683749084919417
2,16,64,2.4579999999999997,0.052096065110524434
2,16,128,4.176,0.03944616584663201
2,16,256,4.151999999999999,0.04079215610874223
2,16,512,4.608,0.01624807680927202
2,16,1024,5.608,0.009695359714832662
2,16,2048,7.266,0.016309506430300054
2,16,4096,10.175999999999998,0.029427877939124204
2,16,8192,16.125999999999998,0.05482700064749102
2,16,16384,25.55,0.16783920876839242
2,16,32768,43.931999999999995,0.13032267646115875
2,16,65536,78.556,0.20646065000382013
2,16,131072,147.58800000000002,0.4338939962709788
2,16,262144,286.528,0.9230893781211057
2,16,524288,554.016,2.311907437593468
2,16,1048576,1059.7779999999998,3.1959183343758824
2,18,1,2.9299999999999997,0.18303005217723126
2,18,2,2.9259999999999997,0.1687187008010671
2,18,4,2.8280000000000003,0.15173661390712523
2,18,8,2.6879999999999997,0.11732007500849968
2,18,16,2.6000000000000005,0.09853933224860009
2,18,32,3.182,0.0805232885567896
2,18,64,2.9859999999999998,0.056267219586540795
2,18,128,4.088,0.03638681079732051
2,18,256,4.112,0.033970575502925995
2,18,512,4.476,0.02039607805437105
2,18,1024,5.460000000000001,0.01702938636592635
2,18,2048,7.056,0.038678159211627365
2,18,4096,9.654,0.04802082881417184
2,18,8192,14.98,0.08105553651663784
2,18,16384,30.208,0.08175573374387848
2,18,32768,51.232000000000006,0.2656012048165448
2,18,65536,92.764,0.2160925727552892
2,18,131072,176.07,0.3154679064500842
2,18,262144,334.226,3.4289861475369077
2,18,524288,640.6659999999999,2.9211686017756633
2,18,1048576,1205.8919999999998,11.431782625645033
2,20,1,2.7939999999999996,0.1797386992275175
2,20,2,2.67,0.18721645226849057
2,20,4,2.62,0.1470374102057024
2,20,8,2.526,0.11029959202100431
2,20,16,2.502,0.07519308478842987
2,20,32,3.232,0.06880406964707832
2,20,64,2.964,0.03187475490101844
2,20,128,4.46,0.021679483388678786
2,20,256,4.462,0.009695359714832761
2,20,512,4.932,0.008602325267042629
2,20,1024,6.162,0.009165151389911697
2,20,2048,8.084,0.01939071942966524
2,20,4096,11.108,0.03039736830714136
2,20,8192,17.412,0.082365041127896
2,20,16384,33.05800000000001,0.17249347813758067
2,20,32768,56.71,0.1317952958189326
2,20,65536,101.342,0.22446380554557097
2,20,131072,193.79399999999998,0.37500133333096475
2,20,262144,377.776,0.9015519951727672
2,20,524288,722.67,2.4603109559565732
2,20,1048576,1370.6960000000001,6.2233412247762985
2,22,1,2.412,0.040546269865426574
2,22,2,2.43,0.04732863826479696
2,22,4,2.42,0.043817804600413256
2,22,8,2.382,0.041880783182743846
2,22,16,2.3939999999999997,0.047916594202843776
2,22,32,3.374,0.043657759905886134
2,22,64,3.0940000000000003,0.016911534525287732
2,22,128,4.9159999999999995,0.018601075237738258
2,22,256,4.973999999999999,0.016309506430300057
2,22,512,5.6240000000000006,0.01599999999999998
2,22,1024,7.024000000000001,0.011661903789690535
2,22,2048,8.931999999999999,0.03826225293941793
2,22,4096,12.373999999999999,0.04249705872175152
2,22,8192,19.241999999999997,0.06460650122085215
2,22,16384,34.784,0.08152300288875547
2,22,32768,58.45,0.9263044855769625
2,22,65536,106.772,2.061725975972557
2,22,131072,205.05,2.3526070645137516
2,22,262144,400.88800000000003,2.6310499805210896
2,22,524288,764.534,3.298430839050599
2,22,1048576,1447.8960000000002,9.091468858220866
2,24,1,2.528,0.0699571297295708
2,24,2,2.4579999999999997,0.04352011029397784
2,24,4,2.426,0.041665333311999286
2,24,8,2.4240000000000004,0.04226109321823087
2,24,16,2.414,0.034871191548325416
2,24,32,3.5740000000000003,0.027313000567495378
2,24,64,3.1700000000000004,0.03
2,24,128,5.182,0.009165151389911697
2,24,256,5.3,0.012247448713915882
2,24,512,5.982000000000001,0.020346989949375796
2,24,1024,7.698,0.009695359714832761
2,24,2048,9.776,0.03880721582386469
2,24,4096,13.362,0.04465422712353229
2,24,8192,21.056,0.06697760819856143
2,24,16384,35.882,0.13196211577570213
2,24,32768,59.754,0.08835157044444678
2,24,65536,106.61600000000001,0.14455448799674062
2,24,131072,201.46800000000002,0.25257474141330855
2,24,262144,389.956,0.5501054444377024
2,24,524288,735.0319999999999,1.5680478309031292
2,24,1048576,1426.656,6.809378532582846
2,26,1,2.526,0.016613247725836174
2,26,2,2.562,0.02887905815638726
2,26,4,2.5,0.016124515496597033
2,26,8,2.494,0.011661903789690606
2,26,16,2.486,0.012083045973594532
2,26,32,3.5419999999999994,0.026532998322843195
2,26,64,3.214,0.013638181696985819
2,26,128,4.77,0.01140175425099133
2,26,256,4.862,0.011999999999999945
2,26,512,5.534000000000001,0.05045790324617153
2,26,1024,6.786,0.006782329983125228
2,26,2048,8.824,0.031240998703626587
2,26,4096,12.206,0.025806975801127667
2,26,8192,19.298000000000002,0.08974408058473841
2,26,16384,38.034,0.06600000000000002
2,26,32768,64.596,0.17721738063745354
2,26,65536,114.352,1.503284404229619
2,26,131072,217.26999999999998,3.061744600713783
2,26,262144,423.0299999999999,3.716238689858333
2,26,524288,803.466,4.86678497573091
2,26,1048576,1538.0900000000001,11.058642321731924
2,28,1,2.5799999999999996,0.01224744871391592
2,28,2,2.6,0.020736441353327705
2,28,4,2.55,0.016431676725154984
2,28,8,2.516,0.012083045973594565
2,28,16,2.5140000000000002,0.008717797887081323
2,28,32,3.6020000000000003,0.015620499351813286
2,28,64,3.2700000000000005,0.01140175425099137
2,28,128,5.006,0.018601075237738195
2,28,256,5.172,0.02853068523537425
2,28,512,5.864,0.005099019513592798
2,28,1024,7.287999999999999,0.010677078252031333
2,28,2048,9.584,0.0290860791444979
2,28,4096,13.352,0.044877611344634
2,28,8192,21.286,0.04770744176750638
2,28,16384,40.144,0.10777754868245963
2,28,32768,68.14399999999999,0.13219682295728594
2,28,65536,121.77800000000002,0.3148872814198752
2,28,131072,228.73200000000003,2.0211442303804046
2,28,262144,442.008,4.298720042059028
2,28,524288,848.4720000000001,5.366692091037086
2,28,1048576,1632.9699999999998,11.529556799808068
2,30,1,2.392,0.033226495451672326
2,30,2,2.37,0.02549509756796398
2,30,4,2.334,0.010295630140987017
2,30,8,2.32,0.008944271909999142
2,30,16,2.354,0.012083045973594553
2,30,32,3.4579999999999997,0.007999999999999967
2,30,64,3.186,0.015684387141358155
2,30,128,5.11,0.016124515496597085
2,30,256,5.286,0.012083045973594482
2,30,512,6.0200000000000005,0.01140175425099133
2,30,1024,7.645999999999999,0.026944387170614974
2,30,2048,10.192,0.025961509971494146
2,30,4096,14.463999999999999,0.1526302722267112
2,30,8192,22.872,0.056160484328395786
2,30,16384,41.589999999999996,0.10334408546211023
2,30,32768,70.298,0.1751399440447553
2,30,65536,127.44800000000001,0.6593284462238838
2,30,131072,238.164,0.7912433254062867
2,30,262144,457.308,1.6785332883204844
2,30,524288,877.0200000000001,4.081251033690528
2,30,1048576,1638.0819999999999,11.886043664735547
2,32,1,3.54,0.032403703492039304
2,32,2,3.5420000000000003,0.02477902338672771
2,32,4,3.444,0.019646882704388535
2,32,8,3.312,0.011135528725660046
2,32,16,3.19,0.02408318915758453
2,32,32,4.19,0.01140175425099133
2,32,64,4.226,0.02111871208194276
2,32,128,6.408000000000001,0.025573423705089006
2,32,256,6.566,0.025612496949731292
2,32,512,7.406000000000001,0.016911534525287854
2,32,1024,8.882,0.012409673645990993
2,32,2048,11.966,0.016309506430300057
2,32,4096,16.482,0.029732137494637174
2,32,8192,25.976,0.1325745073534126
2,32,16384,41.604,0.1150912681309929
2,32,32768,69.08000000000001,0.07956129712366405
2,32,65536,122.202,0.1171921499077476
2,32,131072,225.47999999999996,0.20312557692225736
2,32,262144,433.53200000000004,0.3366511547581626
2,32,524288,829.0039999999999,1.0719356323958935
2,32,1048576,1638.768,2.555553560385708
2,34,1,4.976,0.0150332963783728
2,34,2,4.93,0.014142135623730961
2,34,4,4.9319999999999995,0.01743559577416275
2,34,8,4.898,0.01593737745050923
2,34,16,4.878,0.016852299546352676
2,34,32,6.104000000000001,0.03400000000000009
2,34,64,5.932,0.02177154105707721
2,34,128,8.058000000000002,0.019849433241279482
2,34,256,8.133999999999999,0.015362291495737245
2,34,512,8.948,0.01881488772222678
2,34,1024,10.392,0.02557342370508893
2,34,2048,13.256,0.04975942121849888
2,34,4096,17.598000000000003,0.04747630988187651
2,34,8192,26.620000000000005,0.09055385138137444
2,34,16384,46.989999999999995,0.18119050747762697
2,34,32768,76.452,0.11280070921762886
2,34,65536,134.57,0.22081666603768754
2,34,131072,250.17399999999998,0.5563236468100163
2,34,262144,473.57000000000005,1.0069558083649934
2,34,524288,910.244,3.7660716934227243
2,34,1048576,1768.7580000000003,10.376399857368659
2,36,1,5.220000000000001,0.04289522117905451
2,36,2,5.204,0.04545327270945406
2,36,4,5.174,0.03931920650267502
2,36,8,5.124,0.018330302779823397
2,36,16,5.128,0.023108440016582694
2,36,32,6.3,0.05761944116355164
2,36,64,6.142,0.023537204591879583
2,36,128,8.534,0.033406586176980314
2,36,256,8.734,0.022934689882359267
2,36,512,9.662,0.022671568097509292
2,36,1024,11.282,0.006633249580710899
2,36,2048,14.475999999999999,0.05045790324617143
2,36,4096,19.272000000000002,0.056692151132233325
2,36,8192,29.244000000000007,0.052497618993626975
2,36,16384,49.108000000000004,0.055172456896534286
2,36,32768,80.22,0.13601470508735544
2,36,65536,140.63400000000001,0.12093800064495874
2,36,131072,259.40199999999993,0.5348121165418749
2,36,262144,491.83000000000004,1.813066463205363
2,36,524288,944.266,1.4346205073119631
2,36,1048576,1848.696,4.508137752997344
2,38,1,4.794,0.03558089374931426
2,38,2,4.7379999999999995,0.020591260281974007
2,38,4,4.756,0.02521904042583694
2,38,8,4.706,0.016911534525287663
2,38,16,4.686,0.012884098726725064
2,38,32,6.192,0.027092434368288128
2,38,64,5.922,0.016852299546352773
2,38,128,8.492,0.012806248474865424
2,38,256,8.734,0.005099019513592676
2,38,512,9.668,0.022671568097509254
2,38,1024,11.426,0.0560000000000001
2,38,2048,14.704000000000002,0.006000000000000286
2,38,4096,19.656,0.029257477676655545
2,38,8192,30.286,0.09124691775616299
2,38,16384,50.69799999999999,0.026343879744638428
2,38,32768,83.23,0.16012495120998477
2,38,65536,145.738,0.24321595342411215
2,38,131072,266.77000000000004,0.46148672786982536
2,38,262144,506.346,0.6495352184446963
2,38,524288,979.434,5.295241826394714
2,38,1048576,1894.0259999999998,6.948034686154059
2,40,1,5.048,0.03455430508634198
2,40,2,5.042,0.031368774282716214
2,40,4,4.982000000000001,0.03679673898594813
2,40,8,4.934,0.027856776554368235
2,40,16,4.922000000000001,0.016852299546352756
2,40,32,6.473999999999999,0.017204650534085226
2,40,64,6.296,0.029427877939124433
2,40,128,8.97,0.021908902300206583
2,40,256,9.208,0.030886890422960753
2,40,512,10.23,0.03114482300479486
2,40,1024,12.209999999999999,0.03082207001484492
2,40,2048,15.756,0.023151673805580454
2,40,4096,21.074,0.02111871208194271
2,40,8192,32.623999999999995,0.2113906336619479
2,40,16384,51.66799999999999,0.19751961927869388
2,40,32768,84.256,0.06446704584514619
2,40,65536,146.44,0.09787747442594043
2,40,131072,265.58000000000004,0.23175418011332427
2,40,262144,501.74800000000005,0.30726861212951784
2,40,524288,967.644,1.3627530957587304
2,40,1048576,1891.968,4.577445138939402
2,42,1,4.9559999999999995,0.047391982444291075
2,42,2,4.953999999999999,0.040447496832313364
2,42,4,4.948,0.03426368339802355
2,42,8,4.872000000000001,0.030561413579872337
2,42,16,4.872,0.023108440016582698
2,42,32,6.366,0.030099833886584892
2,42,64,6.205999999999999,0.040447496832313364
2,42,128,8.478,0.036523964735499265
2,42,256,8.672,0.0316859590355098
2,42,512,9.644,0.01833030277982323
2,42,1024,11.32,0.02167948338867895
2,42,2048,14.858,0.03246536616149602
2,42,4096,19.836000000000002,0.01913112646970871
2,42,8192,30.636000000000003,0.07626270385975065
2,42,16384,54.414,0.13625710990623544
2,42,32768,89.33,0.1296919426949866
2,42,65536,156.218,0.20123121030297358
2,42,131072,289.2,0.9162041257274448
2,42,262144,548.434,1.8360571886518164
2,42,524288,1065.03,4.552972655309941
2,42,1048576,2030.402,10.886309016374645
2,44,1,4.680000000000001,0.014491376746189343
2,44,2,4.682,0.01854723699099136
2,44,4,4.680000000000001,0.008366600265340788
2,44,8,4.656000000000001,0.005099019513592815
2,44,16,4.65,0.01341640786499865
2,44,32,6.298,0.023537204591879687
2,44,64,5.964,0.016309506430300057
2,44,128,8.656000000000002,0.023151673805580492
2,44,256,8.988000000000001,0.013928388277183821
2,44,512,9.948,0.017146428199482273
2,44,1024,11.834,0.01599999999999996
2,44,2048,15.514,0.03957271787481869
2,44,4096,20.924,0.03695943722515246
2,44,8192,32.252,0.10360501918343558
2,44,16384,56.134,0.15695859326586675
2,44,32768,91.35800000000002,0.21712669112755342
2,44,65536,159.666,0.39971990193134194
2,44,131072,295.712,0.8100456777244137
2,44,262144,561.0039999999999,0.9322585478288842
2,44,524288,1099.184,2.8561277982611153
2,44,1048576,2044.738,1.3109019795545231
2,46,1,4.7299999999999995,0.009999999999999964
2,46,2,4.744,0.01913112646970889
2,46,4,4.728,0.020832666655999563
2,46,8,4.717999999999999,0.033823069050575444
2,46,16,4.6979999999999995,0.009695359714832727
2,46,32,6.568,0.03246536616149588
2,46,64,6.218000000000001,0.024372115213907784
2,46,128,9.14,0.10881176406988356
2,46,256,9.584,0.021817424229271493
2,46,512,10.726,0.02541653005427752
2,46,1024,12.636000000000001,0.04501110973970779
2,46,2048,16.576,0.02908607914449823
2,46,4096,22.47,0.04301162633521321
2,46,8192,35.088,0.10292715870944853
2,46,16384,57.888,0.1272949331277565
2,46,32768,94.328,0.1056124992602679
2,46,65536,162.60399999999998,0.18120706387997348
2,46,131072,295.14200000000005,0.23614402384985364
2,46,262144,558.462,2.6544856375576704
2,46,524288,1093.5900000000001,2.1212237034315824
2,46,1048576,2095.182,0.6149910568455543
2,48,1,4.781999999999999,0.007348469228349582
2,48,2,4.808,0.021771541057077293
2,48,4,4.744000000000001,0.007483314773547724
2,48,8,4.734,0.007483314773547866
2,48,16,4.742,0.009695359714832598
2,48,32,6.720000000000001,0.01643167672515493
2,48,64,6.378,0.031208973068654507
2,48,128,9.288,0.008000000000000073
2,48,256,9.71,0.020976176963403006
2,48,512,10.878,0.012806248474865743
2,48,1024,12.886,0.017492855684535895
2,48,2048,17.016,0.01208304597359446
2,48,4096,23.106,0.06546754921333184
2,48,8192,35.86,0.060991802727907315
2,48,16384,59.95,0.2060825077487174
2,48,32768,97.522,0.11913857477744152
2,48,65536,168.536,0.21602314690791755
2,48,131072,304.37199999999996,0.18958902921846488
2,48,262144,574.008,0.3157910701713973
2,48,524288,1129.498,1.0682621401135513
2,48,1048576,2152.514,2.065135830883771
