
Algorithm: 4

Procs: 2

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.23              0.12              0.34        1000              0.22              0.32              0.34
2                       0.26              0.12              0.40        1000              0.26              0.33              0.38
4                       0.24              0.12              0.35        1000              0.22              0.32              0.33
8                       0.27              0.12              0.42        1000              0.26              0.33              0.39
16                      0.23              0.12              0.35        1000              0.22              0.31              0.33
32                      0.29              0.12              0.46        1000              0.27              0.37              0.42
64                      0.27              0.12              0.42        1000              0.26              0.33              0.39
128                     0.35              0.15              0.54        1000              0.33              0.42              0.44
256                     0.35              0.17              0.54        1000              0.34              0.44              0.46
512                     0.40              0.17              0.63        1000              0.38              0.49              0.53
1024                    0.46              0.18              0.74        1000              0.43              0.53              0.56
2048                    0.59              0.20              0.98        1000              0.57              0.66              0.70
4096                    0.89              0.36              1.42        1000              0.87              0.99              1.02
8192                    1.42              0.63              2.21        1000              1.41              1.50              1.56
16384                   3.83              2.51              5.16         100              2.66              7.44             11.19
32768                   4.74              3.50              5.97         100              4.62              4.71              4.73
65536                   8.63              6.94             10.32         100              8.57              8.71              8.76
131072                 16.25             13.83             18.68         100             16.11             16.32             20.22
262144                 23.51             17.56             29.46         100             23.37             23.78             27.82
524288                 58.10             41.39             74.82         100             57.63             62.29             66.24
1048576               136.41             91.90            180.92         100            135.51            141.51            144.03

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.24              0.10              0.39        1000              0.22              0.30              0.34
2                       0.24              0.10              0.38        1000              0.24              0.32              0.37
4                       0.23              0.10              0.36        1000              0.22              0.30              0.33
8                       0.24              0.10              0.39        1000              0.24              0.33              0.37
16                      0.23              0.10              0.36        1000              0.22              0.30              0.34
32                      0.29              0.11              0.47        1000              0.27              0.40              0.46
64                      0.26              0.10              0.42        1000              0.25              0.35              0.42
128                     0.33              0.13              0.52        1000              0.31              0.37              0.39
256                     0.33              0.14              0.51        1000              0.32              0.42              0.48
512                     0.37              0.15              0.59        1000              0.36              0.42              0.46
1024                    0.42              0.15              0.69        1000              0.40              0.46              0.49
2048                    0.56              0.18              0.94        1000              0.54              0.59              0.63
4096                    0.84              0.32              1.36        1000              0.83              0.89              0.91
8192                    1.37              0.60              2.14        1000              1.35              1.42              1.47
16384                   3.71              2.43              4.98         100              2.57              7.28              7.66
32768                   4.61              3.34              5.89         100              4.44              4.60              8.31
65536                   8.43              6.56             10.29         100              8.30              8.44              8.51
131072                 15.60             13.20             18.01         100             15.53             15.78             18.12
262144                 23.85             18.01             29.68         100             23.63             24.25             27.68
524288                 58.93             42.69             75.17         100             58.56             62.89             64.10
1048576               137.33             92.73            181.93         100            136.51            140.95            145.95

Procs: 4

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.75              0.33              1.42        1000              0.73              0.86              0.94
2                       0.74              0.32              1.40        1000              0.73              0.85              0.98
4                       0.73              0.32              1.39        1000              0.73              0.84              0.96
8                       0.74              0.32              1.40        1000              0.73              0.85              0.98
16                      0.75              0.33              1.42        1000              0.73              0.86              0.95
32                      0.82              0.33              1.68        1000              0.80              0.97              1.06
64                      0.81              0.33              1.65        1000              0.80              0.96              1.06
128                     1.06              0.39              2.23        1000              1.01              1.19              2.09
256                     1.09              0.38              2.23        1000              1.06              1.24              1.37
512                     1.18              0.38              2.47        1000              1.14              1.32              1.45
1024                    1.32              0.39              2.78        1000              1.30              1.46              1.60
2048                    1.76              0.47              3.54        1000              1.73              1.90              2.04
4096                    2.36              0.60              4.78        1000              2.34              2.52              2.65
8192                    3.53              0.86              7.35        1000              3.51              3.68              3.85
16384                   7.31              2.02             13.66         100              6.25             10.94             14.50
32768                  10.99              3.48             20.47         100             10.87             11.40             13.98
65536                  18.80              6.77             33.62         100             18.67             19.30             21.85
131072                 53.90             13.28            133.69         100             53.53             56.20             58.88
262144                183.05             58.35            274.20         100            179.78            187.63            206.84
524288                562.63            404.64            713.96         100            557.83            593.23            616.95
1048576              1095.76            782.19           1411.99         100           1095.30           1125.20           1139.48

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.74              0.32              1.43        1000              0.74              0.85              0.97
2                       0.75              0.32              1.44        1000              0.74              0.86              1.00
4                       0.75              0.32              1.46        1000              0.73              0.87              0.99
8                       0.75              0.32              1.44        1000              0.73              0.87              1.00
16                      0.74              0.32              1.42        1000              0.73              0.84              0.96
32                      0.83              0.34              1.70        1000              0.80              0.99              1.07
64                      0.80              0.33              1.60        1000              0.77              0.94              1.02
128                     1.04              0.36              2.20        1000              1.00              1.15              1.97
256                     1.09              0.36              2.25        1000              1.05              1.22              1.36
512                     1.18              0.39              2.47        1000              1.14              1.31              1.43
1024                    1.31              0.38              2.78        1000              1.29              1.44              1.56
2048                    1.73              0.45              3.53        1000              1.70              1.87              2.00
4096                    2.32              0.57              4.73        1000              2.29              2.47              2.60
8192                    3.46              0.85              7.24        1000              3.44              3.59              3.82
16384                   7.12              2.02             13.34         100              6.18             10.68             12.70
32768                  10.95              3.54             20.32         100             10.79             11.24             13.25
65536                  18.64              6.85             33.14         100             18.47             19.19             22.57
131072                 39.87             13.30             67.79         100             39.64             42.16             44.33
262144                194.18             24.95            283.22         100            192.50            200.76            212.63
524288                551.59            394.08            705.30         100            549.86            572.30            584.15
1048576              1095.42            760.15           1424.65         100           1092.67           1131.39           1143.76

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.73              0.31              1.39        1000              0.71              0.84              0.96
2                       0.72              0.31              1.37        1000              0.71              0.83              0.93
4                       0.72              0.31              1.39        1000              0.71              0.85              0.98
8                       0.73              0.31              1.40        1000              0.71              0.87              0.97
16                      0.72              0.31              1.38        1000              0.71              0.84              0.96
32                      0.83              0.31              1.75        1000              0.80              0.99              1.09
64                      0.79              0.31              1.61        1000              0.78              0.93              1.02
128                     1.01              0.35              2.16        1000              0.98              1.15              2.07
256                     1.05              0.36              2.17        1000              1.03              1.22              1.32
512                     1.14              0.37              2.43        1000              1.12              1.29              1.39
1024                    1.30              0.40              2.76        1000              1.28              1.42              1.56
2048                    1.71              0.44              3.47        1000              1.68              1.83              1.96
4096                    2.31              0.57              4.74        1000              2.28              2.45              2.65
8192                    3.48              0.85              7.27        1000              3.45              3.62              3.78
16384                   7.64              1.91             14.26         100              6.27             10.85             17.36
32768                  10.96              3.48             20.44         100             10.84             11.26             14.20
65536                  18.76              6.79             33.61         100             18.60             19.24             22.21
131072                 55.81             13.26            134.75         100             55.46             58.50             59.42
262144                274.06            208.19            347.86         100            270.51            290.21            311.61
524288                544.68            386.65            695.40         100            542.87            566.78            595.68
1048576              1080.71            755.89           1402.14         100           1076.79           1118.85           1127.42

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.74              0.33              1.43        1000              0.72              0.85              0.94
2                       0.73              0.33              1.39        1000              0.72              0.84              0.94
4                       0.73              0.32              1.39        1000              0.72              0.85              0.93
8                       0.74              0.33              1.41        1000              0.72              0.86              0.96
16                      0.73              0.33              1.41        1000              0.72              0.85              0.93
32                      0.82              0.33              1.68        1000              0.79              0.98              1.07
64                      0.80              0.33              1.58        1000              0.78              0.93              1.01
128                     1.03              0.37              2.18        1000              1.00              1.17              2.10
256                     1.08              0.38              2.22        1000              1.06              1.21              1.33
512                     1.17              0.39              2.45        1000              1.14              1.31              1.43
1024                    1.33              0.40              2.78        1000              1.30              1.43              1.61
2048                    1.74              0.47              3.50        1000              1.71              1.86              1.95
4096                    2.34              0.58              4.75        1000              2.32              2.49              2.64
8192                    3.49              0.85              7.26        1000              3.47              3.66              3.79
16384                   7.33              1.95             13.77         100              6.23             11.75             15.05
32768                  11.01              3.61             20.39         100             10.85             11.35             14.41
65536                  18.65              6.79             33.28         100             18.55             19.20             20.45
131072                 40.00             13.22             68.02         100             39.94             41.68             43.66
262144                193.32             25.19            283.52         100            191.89            198.57            212.01
524288                555.25            396.71            708.18         100            550.58            585.97            606.51
1048576              1092.78            771.55           1415.96         100           1089.85           1130.55           1134.74

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.74              0.31              1.42        1000              0.73              0.86              0.97
2                       0.73              0.30              1.41        1000              0.72              0.84              0.94
4                       0.73              0.30              1.40        1000              0.72              0.85              0.97
8                       0.73              0.30              1.41        1000              0.72              0.86              0.98
16                      0.73              0.31              1.41        1000              0.72              0.85              0.95
32                      0.81              0.31              1.68        1000              0.79              0.99              1.08
64                      0.80              0.31              1.63        1000              0.78              0.95              1.06
128                     1.04              0.36              2.22        1000              1.00              1.18              2.11
256                     1.09              0.37              2.26        1000              1.06              1.24              1.34
512                     1.15              0.37              2.42        1000              1.13              1.30              1.43
1024                    1.31              0.40              2.75        1000              1.29              1.43              1.56
2048                    1.73              0.46              3.49        1000              1.71              1.87              2.00
4096                    2.34              0.58              4.77        1000              2.32              2.51              2.69
8192                    3.51              0.85              7.29        1000              3.48              3.67              3.91
16384                   7.08              1.94             13.23         100              6.19             10.53             13.02
32768                  11.02              3.56             20.56         100             10.80             11.28             17.13
65536                  18.63              6.76             33.13         100             18.49             19.74             21.42
131072                 39.97             13.14             67.81         100             39.83             41.55             43.74
262144                 89.42             25.15            145.56         100             88.78             93.21            101.61
524288                317.79            116.53            481.68         100            315.42            328.39            362.40
1048576              1082.31            762.88           1406.40         100           1080.03           1111.06           1122.80

Procs: 6

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.80              0.18              1.75        1000              0.73              0.88              0.97
2                       0.75              0.19              1.53        1000              0.74              0.86              0.95
4                       0.75              0.18              1.55        1000              0.74              0.88              0.97
8                       0.78              0.18              1.66        1000              0.73              0.87              1.00
16                      0.75              0.18              1.55        1000              0.74              0.88              0.97
32                      0.82              0.19              1.80        1000              0.80              0.99              1.08
64                      0.82              0.19              1.85        1000              0.80              0.95              1.03
128                     1.04              0.22              2.29        1000              1.02              1.18              1.67
256                     1.06              0.23              2.35        1000              1.04              1.22              1.45
512                     1.13              0.23              2.56        1000              1.11              1.27              1.40
1024                    1.27              0.24              2.95        1000              1.22              1.40              1.69
2048                    1.70              0.32              3.91        1000              1.67              1.84              1.98
4096                    2.39              0.45              5.71        1000              2.35              2.59              2.98
8192                    3.58              0.73              8.84        1000              3.55              3.71              4.36
16384                   6.95              2.14             15.37         100              6.33              8.81             11.29
32768                  11.21              3.48             24.93         100             11.11             11.57             13.56
65536                  33.18              6.80             85.23         100             33.04             34.83             35.49
131072                 67.52             12.77            165.96         100             67.06             68.64             80.47
262144                215.31             76.33            338.99         100            211.07            222.99            316.42
524288                447.35            147.31            718.31         100            444.70            468.85            481.80
1048576               903.23            263.05           1480.62         100            901.26            916.65            924.79

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.79              0.19              1.69        1000              0.75              0.90              1.01
2                       0.78              0.19              1.60        1000              0.78              0.91              0.99
4                       0.79              0.19              1.62        1000              0.77              0.91              1.01
8                       0.80              0.22              1.64        1000              0.76              0.91              1.03
16                      0.77              0.19              1.59        1000              0.76              0.90              0.97
32                      0.87              0.19              1.92        1000              0.85              1.03              1.12
64                      0.82              0.19              1.78        1000              0.81              0.98              1.10
128                     1.07              0.22              2.36        1000              1.04              1.22              1.73
256                     1.09              0.23              2.42        1000              1.07              1.24              1.34
512                     1.16              0.24              2.62        1000              1.12              1.29              1.39
1024                    1.27              0.24              2.95        1000              1.23              1.47              1.67
2048                    1.71              0.33              3.92        1000              1.69              1.88              2.09
4096                    2.41              0.46              5.73        1000              2.38              2.62              2.85
8192                    3.60              0.73              8.84        1000              3.57              3.74              4.01
16384                   7.04              2.11             15.70         100              6.35              9.55             15.15
32768                  11.33              3.60             25.00         100             11.20             12.03             14.66
65536                  33.33              6.71             85.54         100             33.21             34.56             35.33
131072                 67.43             13.08            166.02         100             66.91             68.75             73.40
262144                208.32             74.74            328.23         100            206.29            217.26            242.68
524288                442.12            134.44            710.38         100            441.15            452.86            457.39
1048576               894.10            261.48           1460.47         100            893.48            899.80            901.70

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.81              0.19              1.67        1000              0.74              0.90              1.01
2                       0.75              0.19              1.55        1000              0.74              0.88              0.96
4                       0.75              0.19              1.56        1000              0.74              0.89              0.96
8                       0.78              0.19              1.64        1000              0.75              0.90              1.04
16                      0.76              0.19              1.55        1000              0.74              0.89              0.98
32                      0.83              0.21              1.82        1000              0.81              1.01              1.10
64                      0.82              0.20              1.80        1000              0.79              0.96              1.05
128                     1.07              0.23              2.35        1000              1.04              1.23              1.73
256                     1.07              0.23              2.38        1000              1.06              1.21              1.37
512                     1.14              0.24              2.60        1000              1.12              1.28              1.44
1024                    1.28              0.24              2.98        1000              1.24              1.41              1.52
2048                    1.72              0.33              3.95        1000              1.70              1.87              2.01
4096                    2.41              0.45              5.77        1000              2.37              2.58              3.37
8192                    3.60              0.74              8.85        1000              3.57              3.72              4.27
16384                   6.89              2.05             15.39         100              6.33              8.94             12.42
32768                  11.24              3.53             24.88         100             11.14             11.44             15.52
65536                  33.62              6.77             86.53         100             33.45             34.85             36.61
131072                 67.97             13.30            166.81         100             67.55             70.11             73.39
262144                212.42             77.29            337.83         100            210.45            216.97            247.70
524288                443.98            144.74            716.45         100            443.03            450.46            458.31
1048576               896.16            262.00           1470.12         100            895.20            902.19            908.83

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.75              0.18              1.57        1000              0.74              0.90              0.98
2                       0.78              0.18              1.65        1000              0.73              0.89              1.01
4                       0.81              0.20              1.65        1000              0.73              0.90              0.98
8                       0.78              0.18              1.63        1000              0.75              0.92              0.99
16                      0.76              0.18              1.58        1000              0.74              0.91              0.99
32                      0.85              0.18              1.93        1000              0.84              1.01              1.14
64                      0.80              0.18              1.78        1000              0.79              0.94              1.04
128                     1.07              0.22              2.34        1000              1.04              1.22              1.72
256                     1.09              0.23              2.40        1000              1.06              1.23              1.35
512                     1.13              0.24              2.58        1000              1.10              1.26              1.40
1024                    1.27              0.24              2.96        1000              1.24              1.44              1.63
2048                    1.71              0.32              3.91        1000              1.68              1.88              2.09
4096                    2.40              0.45              5.73        1000              2.36              2.59              3.17
8192                    3.58              0.71              8.83        1000              3.55              3.72              3.94
16384                   6.94              2.03             15.38         100              6.34              9.54             12.21
32768                  11.18              3.44             24.77         100             11.12             11.53             13.12
65536                  33.41              6.70             85.51         100             33.16             35.34             38.29
131072                 67.69             12.51            165.55         100             67.46             69.34             70.25
262144                209.31             76.87            328.51         100            206.93            217.39            234.65
524288                440.84            140.56            706.54         100            440.44            446.71            454.00
1048576               892.24            264.73           1453.29         100            892.09            898.62            906.07

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.79              0.18              1.63        1000              0.73              0.88              0.97
2                       0.73              0.17              1.53        1000              0.72              0.88              0.96
4                       0.74              0.18              1.55        1000              0.73              0.88              0.96
8                       0.76              0.16              1.62        1000              0.73              0.88              0.99
16                      0.73              0.17              1.54        1000              0.72              0.86              0.96
32                      0.81              0.20              1.77        1000              0.79              0.97              1.08
64                      0.81              0.20              1.78        1000              0.79              0.96              1.03
128                     1.08              0.22              2.40        1000              1.05              1.22              1.80
256                     1.09              0.23              2.41        1000              1.07              1.24              1.33
512                     1.13              0.24              2.58        1000              1.10              1.27              1.40
1024                    1.28              0.24              2.99        1000              1.24              1.42              1.55
2048                    1.70              0.33              3.91        1000              1.68              1.86              2.01
4096                    2.39              0.46              5.71        1000              2.35              2.59              3.18
8192                    3.59              0.73              8.85        1000              3.56              3.77              4.04
16384                   7.09              2.15             15.79         100              6.43              9.73             13.77
32768                  11.44              3.48             25.40         100             11.35             11.76             13.54
65536                  33.70              6.69             86.81         100             33.63             34.66             35.89
131072                 68.59             12.81            167.86         100             68.24             71.57             73.90
262144                213.34             81.07            336.35         100            210.83            222.12            236.68
524288                445.56            147.30            711.08         100            445.10            451.83            460.29
1048576               898.20            273.14           1458.12         100            897.78            903.26            907.25

Procs: 8

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    1314.49              0.28           5968.80        1000           1500.19           2000.46           2029.24
2                    1436.58              0.22           7106.41        1000           1500.23           2000.46           2249.79
4                    1281.15              0.21           6260.38        1000           1500.11           2000.34           2000.98
8                    1192.07              0.21           5967.41        1000           1250.44           2000.35           2002.05
16                   1258.08              0.21           6309.29        1000           1499.88           2000.39           2252.34
32                   1285.07              0.23           6286.29        1000           1499.82           2000.43           2251.32
64                   1173.22              0.22           5317.57        1000           1377.27           2000.39           2000.87
128                  1347.62              0.27           6857.05        1000           1500.25           2000.55           2002.53
256                  1288.90              0.27           6302.43        1000           1500.14           2000.58           2001.20
512                  1318.72              0.31           6620.14        1000           1500.41           2000.59           2001.42
1024                 1358.18              0.33           6594.28        1000           1500.55           2000.74           2246.18
2048                 1360.20              0.36           6100.73        1000           1501.00           2001.05           2277.32
4096                 1416.51              0.54           6905.46        1000           1501.40           2001.33           2251.93
8192                 1192.72              0.86           5870.55        1000           1002.72           2001.94           2003.79
16384                1217.50              2.02           5801.32         100           1503.79           2003.67           2254.45
32768                1474.45              3.66           8098.76         100           1508.10           2008.10           2013.48
65536                1624.99              6.67           7996.43         100           1526.96           2017.94           2517.91
131072               1137.90             12.64           4936.95         100            567.29           2029.93           2035.22
262144               2592.20             87.20           7688.52         100           2111.07           4114.78           4117.31
524288               2313.56            211.12           6437.34         100           2235.76           2420.98           2672.48
1048576              2548.63            435.43           6986.01         100           2465.46           2811.91           3429.49

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    1350.36              0.28           6546.59        1000           1500.15           2000.45           2002.06
2                    1134.95              0.21           5631.67        1000           1000.55           2000.34           2000.93
4                    1352.66              0.21           6602.00        1000           1500.15           2000.49           2003.72
8                    1276.91              0.21           6307.17        1000           1499.97           2000.36           2001.07
16                   1298.42              0.21           6267.25        1000           1500.02           2000.44           2248.21
32                   1284.43              0.23           5843.43        1000           1500.12           2000.50           2001.35
64                   1118.31              0.23           5435.84        1000           1000.51           2000.36           2000.80
128                  1085.97              0.26           5320.70        1000           1000.67           2000.52           2001.23
256                  1174.20              0.26           5683.43        1000           1000.85           2000.55           2001.17
512                  1287.24              0.28           6302.34        1000           1500.21           2000.63           2001.06
1024                 1122.97              0.30           5397.74        1000           1001.77           2000.60           2000.90
2048                 1382.35              0.34           6578.32        1000           1500.94           2001.04           2250.41
4096                 1231.88              0.51           5977.99        1000           1501.01           2001.25           2001.87
8192                 1424.65              0.81           7032.70        1000           1502.19           2001.99           2004.05
16384                1601.89              2.02           7169.69         100           1504.48           2006.02           2503.07
32768                1130.82              3.39           5173.28         100           1008.98           2007.00           2010.57
65536                 917.50              6.45           5270.90         100           1028.85           1524.30           1524.88
131072               1245.50             12.40           5799.27         100           1052.78           2027.41           2190.39
262144               2171.56             86.93           5402.74         100           2180.96           2191.62           2942.60
524288               2658.69            206.58           6457.70         100           2219.37           4202.62           4205.21
1048576              2497.42            426.98           6082.19         100           2437.88           2780.95           2793.67

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    1236.32              0.30           6118.01        1000           1499.90           2000.41           2003.21
2                    1327.44              0.22           6238.06        1000           1500.18           2000.46           2001.46
4                    1203.27              0.20           5991.37        1000           1499.91           2000.29           2000.63
8                    1208.66              0.21           6062.40        1000           1499.72           2000.28           2000.50
16                   1316.76              0.21           6337.28        1000           1500.12           2000.36           2000.84
32                   1151.61              0.22           5140.70        1000           1000.56           2000.50           2001.92
64                   1441.91              0.23           6865.29        1000           1500.39           2000.53           2495.78
128                  1287.56              0.28           6138.24        1000           1500.28           2000.56           2005.54
256                  1434.71              0.28           6879.29        1000           1500.58           2000.67           2002.05
512                  1365.30              0.31           6549.22        1000           1500.45           2000.75           2250.65
1024                 1217.82              0.32           6006.05        1000           1001.16           2000.72           2246.97
2048                 1516.29              0.38           8014.87        1000           1500.92           2001.10           2494.95
4096                 1380.04              0.53           7196.37        1000           1501.28           2001.32           2001.88
8192                 1308.47              0.86           6293.95        1000           1502.06           2002.00           2002.73
16384                1318.54              2.04           7999.09         100           1503.52           2003.41           2004.09
32768                1169.85              3.52           5124.23         100           1294.48           2006.87           2007.81
65536                1136.81              6.57           5708.04         100           1525.43           1527.27           1774.83
131072               1121.43             12.67           5290.84         100           1053.65           2028.40           2282.47
262144               2285.33             86.13           5525.82         100           2190.93           4110.86           4112.88
