Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
1,14,256,1.276,0.016911534525287777
1,14,512,1.298,0.008000000000000007
1,14,1024,1.406,0.005099019513592789
1,14,2048,1.65,0.011832159566199204
1,14,4096,2.228,0.014628738838327753
1,14,8192,3.438,0.005830951894845337
1,14,16384,7.608,0.021771541057077213
1,14,32768,14.622,0.02782085548648717
1,14,65536,28.360000000000003,0.08555699854482977
1,14,131072,55.93000000000001,0.35760313197733595
1,14,262144,237.21999999999997,1.7180890547349363
1,14,524288,579.554,5.46856891700195
1,14,1048576,1476.798,11.267756387142946
1,16,1,1.234,0.09952889027814986
1,16,2,1.192,0.09007774419910836
1,16,4,1.168,0.06851277253184253
1,16,8,1.142,0.062161081071680176
1,16,16,1.1420000000000001,0.05228766584960549
1,16,32,1.188,0.048414873747640794
1,16,64,1.1620000000000001,0.03512833614050059
1,16,128,1.4320000000000002,0.035270384177096784
1,16,256,1.392,0.0247790233867277
1,16,512,1.416,0.024413111231467385
1,16,1024,1.552,0.01827566688249708
1,16,2048,1.814,0.010770329614269018
1,16,4096,2.41,0.010000000000000009
1,16,8192,3.754,0.024819347291981736
1,16,16384,8.178,0.039673668849754935
1,16,32768,16.136000000000003,0.07039886362719175
1,16,65536,34.257999999999996,0.15704776343520455
1,16,131072,71.35600000000001,0.45348208343880503
1,16,262144,255.564,2.367709019284253
1,16,524288,667.298,3.816301088750729
1,16,1048576,1731.7259999999999,10.137604056186062
1,18,1,1.3960000000000001,0.0377624151769984
1,18,2,1.358,0.04188078318274384
1,18,4,1.294,0.03802630668366308
1,18,8,1.2360000000000002,0.037496666518505375
1,18,16,1.204,0.02785677655436826
1,18,32,1.2120000000000002,0.01827566688249708
1,18,64,1.154,0.015684387141358114
1,18,128,1.392,0.01907878402833888
1,18,256,1.334,0.01777638883463115
1,18,512,1.348,0.013564659966250513
1,18,1024,1.478,0.012000000000000009
1,18,2048,1.7100000000000002,0.008366600265340762
1,18,4096,2.286,0.005099019513592772
1,18,8192,3.582,0.018814887722226756
1,18,16384,8.142,0.03152776554086887
1,18,32768,16.6,0.02167948338867891
1,18,65536,34.032,0.08206095295571401
1,18,131072,68.72,0.28623416986796063
1,18,262144,301.71799999999996,4.235750700879361
1,18,524288,777.706,10.370630935483142
1,18,1048576,2020.1620000000003,15.959439651817316
1,20,1,1.416,0.037363083384538795
1,20,2,1.368,0.03813135192987522
1,20,4,1.3199999999999998,0.03577708763999662
1,20,8,1.262,0.03611094017053561
1,20,16,1.234,0.034871191548325416
1,20,32,1.264,0.032341923257592484
1,20,64,1.2040000000000002,0.0310805405358401
1,20,128,1.412,0.02416609194718913
1,20,256,1.342,0.022226110770892853
1,20,512,1.3699999999999999,0.02774887385102319
1,20,1024,1.512,0.03184336665618134
1,20,2048,1.7440000000000002,0.03264965543462904
1,20,4096,2.322,0.036110940170535524
1,20,8192,3.614,0.04308131845707604
1,20,16384,8.322,0.17018813119603843
1,20,32768,17.352,0.4942914120233124
1,20,65536,37.02,1.926725200956275
1,20,131072,76.494,4.505422954618135
1,20,262144,317.438,7.868743482920258
1,20,524288,824.7119999999999,23.469618957281778
1,20,1048576,2145.016,72.40871843914928
1,22,1,1.44,0.0070710678118654805
1,22,2,1.3980000000000001,0.0058309518948453055
1,22,4,1.344,0.005099019513592789
1,22,8,1.2959999999999998,0.005099019513592789
1,22,16,1.278,0.003741657386773944
1,22,32,1.316,0.005099019513592789
1,22,64,1.2559999999999998,0.005099019513592789
1,22,128,1.456,0.005099019513592789
1,22,256,1.3859999999999997,0.005099019513592754
1,22,512,1.418,0.003741657386773944
1,22,1024,1.544,0.005099019513592789
1,22,2048,1.802,0.0037416573867739447
1,22,4096,2.384,0.005099019513592772
1,22,8192,3.6099999999999994,0.0070710678118654805
1,22,16384,8.248,0.008602325267042445
1,22,32768,18.328,0.026343879744638823
1,22,65536,42.488,0.04892851929090039
1,22,131072,88.29799999999999,0.05238320341483379
1,22,262144,329.178,0.06343500610861484
1,22,524288,880.882,0.04747630988188158
1,22,1048576,2297.2619999999997,0.6779926253286418
1,24,1,1.4659999999999997,0.005099019513592789
1,24,2,1.4259999999999997,0.005099019513592789
1,24,4,1.376,0.005099019513592742
1,24,8,1.326,0.005099019513592789
1,24,16,1.302,0.0037416573867739447
1,24,32,1.3419999999999999,0.0037416573867739447
1,24,64,1.282,0.0037416573867739447
1,24,128,1.492,0.0037416573867739447
1,24,256,1.422,0.0037416573867739447
1,24,512,1.462,0.0037416573867739447
1,24,1024,1.582,0.0037416573867739447
1,24,2048,1.832,0.0037416573867739447
1,24,4096,2.414,0.005099019513592807
1,24,8192,3.65,0.0070710678118654805
1,24,16384,8.322,0.014966629547095696
1,24,32768,18.434,0.015033296378372944
1,24,65536,42.751999999999995,0.036249137920783846
1,24,131072,88.668,0.0528583011456098
1,24,262144,330.34,0.0927361849549579
1,24,524288,883.3979999999999,0.10106433594497873
1,24,1048576,2306.2760000000003,0.9300892430299326
1,48,256,0.6025,0.011086778913041734
1,48,512,0.635,0.015000000000000012
1,48,1024,0.7,0.012247448713915879
1,48,2048,0.9725000000000001,0.014361406616345058
1,48,4096,1.5725,0.01931105037709413
1,48,8192,2.5625,0.026575364531836655
1,48,16384,5.234999999999999,0.14614490525958587
1,48,32768,11.83,0.38865151485617555
1,48,65536,28.0625,0.6312867151038957
1,48,131072,60.197500000000005,0.9680683085402595
1,48,262144,894.6275,21.252800354698362
1,48,524288,1865.7475,18.931055339045443
