
Algorithm: 3

Procs: 2

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
32                      1.59              0.25              2.80        1000              1.53              2.06              2.34
64                      1.49              0.25              2.59        1000              1.45              1.76              1.94
128                     2.29              0.33              4.00        1000              2.26              2.50              2.75
256                     2.40              0.35              4.09        1000              2.36              2.67              2.88
512                     2.67              0.36              4.59        1000              2.64              2.97              3.15
1024                    3.03              0.36              5.14        1000              2.99              3.31              3.52
2048                    4.39              0.56              6.98        1000              4.39              4.83              5.24
4096                    5.86              1.07              9.23        1000              5.85              6.43              6.92
8192                    9.17              1.80             14.54        1000              9.14              9.56             11.98
16384                  18.42              5.66             27.80         100             15.58             28.84             34.86
32768                  28.19             10.27             40.42         100             28.05             28.93             32.70
65536                  52.51             20.58             73.62         100             52.34             54.85             57.03
131072                 99.56             38.68            136.31         100             99.34            104.26            104.71
262144                294.55            184.37            348.50         100            290.52            300.30            317.09
524288                773.69            347.14            972.35         100            771.89            786.71            808.70
1048576              1516.97            680.98           1900.17         100           1514.06           1587.44           1595.24

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.19              0.27              1.99        1000              1.15              1.32              1.55
2                       1.20              0.26              1.99        1000              1.16              1.34              1.46
4                       1.17              0.25              1.96        1000              1.15              1.32              1.41
8                       1.19              0.25              1.99        1000              1.16              1.33              1.48
16                      1.17              0.25              1.95        1000              1.14              1.30              1.38
32                      1.69              0.26              2.97        1000              1.64              2.14              2.39
64                      1.48              0.26              2.56        1000              1.43              1.73              1.85
128                     2.29              0.34              4.05        1000              2.26              2.50              2.75
256                     2.36              0.36              4.03        1000              2.33              2.60              2.75
512                     2.65              0.37              4.54        1000              2.60              2.91              3.11
1024                    3.01              0.41              5.12        1000              2.99              3.30              3.48
2048                    4.40              0.56              7.01        1000              4.37              4.82              5.29
4096                    5.82              1.06              9.22        1000              5.79              6.49              6.89
8192                    9.21              1.80             14.64        1000              9.17              9.69             11.89
16384                  18.61              5.91             28.01         100             15.81             28.71             41.20
32768                  28.12             10.36             40.26         100             28.05             29.24             31.95
65536                  52.33             20.75             73.34         100             52.18             54.79             57.20
131072                100.66             39.59            137.23         100            100.41            104.25            106.09
262144                295.30            185.14            349.52         100            289.71            308.31            390.70
524288                561.32            343.62            680.45         100            558.51            578.55            612.12
1048576              1489.76            680.98           1864.58         100           1489.67           1557.56           1575.85

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.18              0.26              1.95        1000              1.16              1.33              1.42
2                       1.18              0.26              1.96        1000              1.17              1.35              1.41
4                       1.18              0.26              1.95        1000              1.17              1.31              1.37
8                       1.20              0.26              2.00        1000              1.17              1.37              1.52
16                      1.18              0.26              1.95        1000              1.17              1.32              1.47
32                      1.53              0.26              2.68        1000              1.47              1.89              2.33
64                      1.48              0.26              2.60        1000              1.44              1.75              1.91
128                     2.30              0.36              3.99        1000              2.26              2.49              2.65
256                     2.38              0.37              4.04        1000              2.36              2.62              2.77
512                     2.67              0.37              4.57        1000              2.64              2.94              3.12
1024                    3.04              0.40              5.15        1000              3.01              3.35              3.65
2048                    4.39              0.57              6.96        1000              4.38              4.85              5.09
4096                    5.92              1.07              9.32        1000              5.83              6.64              7.17
8192                    9.23              1.84             14.61        1000              9.22              9.63             10.49
16384                  18.73              5.66             28.22         100             15.88             28.43             35.56
32768                  28.34             10.34             40.57         100             28.37             29.30             30.63
65536                  52.74             20.70             73.86         100             52.43             55.18             57.36
131072                 99.32             40.62            137.27         100             98.87            103.29            104.96
262144                165.22             65.51            222.85         100            163.32            172.81            189.37
524288                566.40            349.82            686.09         100            564.46            577.90            617.91
1048576              1487.41            681.09           1860.23         100           1486.07           1544.68           1570.21

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.21              0.25              2.01        1000              1.18              1.36              1.51
2                       1.21              0.25              2.00        1000              1.18              1.34              1.46
4                       1.20              0.25              2.00        1000              1.18              1.34              1.44
8                       1.21              0.26              2.00        1000              1.18              1.33              1.44
16                      1.20              0.25              2.00        1000              1.17              1.35              1.45
32                      1.59              0.25              2.75        1000              1.48              2.13              2.39
64                      1.51              0.26              2.65        1000              1.46              1.72              1.84
128                     2.28              0.35              3.98        1000              2.25              2.47              2.57
256                     2.40              0.36              4.08        1000              2.36              2.61              2.88
512                     2.68              0.38              4.58        1000              2.65              2.98              3.23
1024                    3.03              0.39              5.15        1000              3.00              3.34              3.51
2048                    4.38              0.56              6.99        1000              4.39              4.82              5.09
4096                    5.87              1.05              9.28        1000              5.82              6.56              8.07
8192                    9.24              1.80             14.68        1000              9.22              9.69             11.36
16384                  18.59              5.74             28.09         100             15.72             28.74             33.87
32768                  28.17             10.16             40.39         100             28.12             29.13             31.78
65536                  52.58             20.56             73.64         100             52.39             55.31             56.54
131072                 99.87             38.36            136.91         100             99.29            104.37            106.40
262144                166.77             67.99            224.29         100            165.08            171.52            174.08
524288                517.37            118.68            716.61         100            516.08            525.70            545.15
1048576              1481.03            671.26           1858.05         100           1488.00           1521.99           1534.58

Procs: 6

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.80              0.27              2.91        1000              1.76              2.02              2.23
2                       1.79              0.26              2.92        1000              1.76              1.98              2.20
4                       1.77              0.26              2.88        1000              1.76              1.97              2.33
8                       1.82              0.26              3.00        1000              1.77              2.01              2.19
16                      1.79              0.27              2.91        1000              1.75              1.98              2.55
32                      2.72              0.27              4.77        1000              2.61              3.40              3.75
64                      2.40              0.27              4.12        1000              2.32              2.96              3.41
128                     3.64              0.35              6.37        1000              3.58              3.89              4.30
256                     3.78              0.38              6.49        1000              3.73              4.10              4.56
512                     4.25              0.38              7.31        1000              4.22              4.61              4.90
1024                    4.84              0.38              8.39        1000              4.81              5.31              5.83
2048                    6.82              0.56             11.18        1000              6.91              7.57              8.43
