Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
0,8,32768,11.315999999999999,0.018055470085267943
0,8,65536,28.127999999999997,0.0493355855341766
0,8,131072,57.52,0.08455767262643889
0,8,262144,214.3,1.056782853759463
0,8,524288,468.466,1.1502808352745892
0,10,1,0.89,0.016733200530681527
0,10,2,0.89,0.013038404810405309
0,10,4,0.884,0.010295630140987009
0,10,8,0.8960000000000001,0.01288409872672512
0,10,16,0.868,0.009695359714832666
0,10,32,1.1,0.014491376746189421
0,10,64,1.006,0.012884098726725137
0,10,128,1.3299999999999998,0.014832396974191338
0,10,256,1.3679999999999999,0.012409673645990818
0,10,512,1.46,0.0070710678118654805
0,10,1024,1.666,0.008717797887081354
0,10,2048,2.1740000000000004,0.004000000000000015
0,10,4096,3.0479999999999996,0.006633249580710792
0,10,8192,3.418,0.008602325267042655
0,10,16384,7.498,0.14058449416631966
0,10,32768,10.604,0.025416530054277707
0,10,65536,25.387999999999998,0.027459060435491917
0,10,131072,52.786,0.16384749006316798
0,10,262144,217.46599999999998,0.8182090197498455
0,10,524288,483.16,1.0025866546089661
0,12,1,0.818,0.018275666882497058
0,12,2,0.8280000000000001,0.012409673645990845
0,12,4,0.8200000000000001,0.01378404875209021
0,12,8,0.8140000000000001,0.010295630140986986
0,12,16,0.806,0.010770329614268992
0,12,32,0.9960000000000001,0.011661903789690611
0,12,64,0.8960000000000001,0.012884098726725137
0,12,128,1.206,0.007483314773547889
0,12,256,1.236,0.005099019513592789
0,12,512,1.318,0.006633249580710805
0,12,1024,1.542,0.00489897948556636
0,12,2048,2.04,0.006324555320336729
0,12,4096,2.908,0.0037416573867739564
0,12,8192,3.772,0.010677078252031272
0,12,16384,7.784000000000001,0.07723988606931004
0,12,32768,12.198,0.03813135192987532
0,12,65536,29.897999999999996,0.0602826674924062
0,12,131072,60.426,0.10220567498921015
0,12,262144,217.206,0.6090862007959116
0,12,524288,477.49000000000007,3.1003290147982643
0,14,1,0.718,0.020099751242241778
0,14,2,0.7180000000000001,0.02596150997149434
0,14,4,0.71,0.018165902124584944
0,14,8,0.724,0.01886796226411321
0,14,16,0.708,0.016552945357246843
0,14,32,0.8620000000000001,0.01907878402833893
0,14,64,0.79,0.013784048752090217
0,14,128,1.076,0.013638181696985868
0,14,256,1.078,0.01067707825203132
