
Algorithm: 5

Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
32768                  28.14             12.65             32.26         100             28.22             30.52             31.76
65536                  47.71             21.78             54.90         100             47.30             51.59             53.92
131072                 86.97             40.42            100.04         100             86.76             90.40             91.29
262144                163.06             77.24            187.30         100            162.99            167.20            168.71
524288                314.37            150.09            361.84         100            314.69            322.69            325.16
1048576               580.84            264.47            666.62         100            580.46            591.35            596.00

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.56              0.58              2.16        1000              1.53              1.77              1.88
2                       1.59              0.61              2.16        1000              1.55              1.75              2.00
4                       1.57              0.62              2.12        1000              1.48              1.71              1.99
8                       1.51              0.57              2.05        1000              1.45              1.68              1.91
16                      1.43              0.52              1.93        1000              1.39              1.59              1.74
32                      1.81              0.55              2.37        1000              1.72              2.31              2.75
64                      1.70              0.50              2.35        1000              1.61              1.88              2.13
128                     2.38              0.95              3.02        1000              2.31              2.56              4.65
256                     2.39              0.93              3.10        1000              2.35              2.66              2.95
512                     2.55              0.96              3.37        1000              2.51              2.76              2.96
1024                    3.12              1.16              4.10        1000              3.05              3.56              4.54
2048                    4.39              1.76              5.71        1000              4.36              4.70              4.87
4096                    5.98              2.30              7.74        1000              5.90              6.45              9.86
8192                    9.13              3.62             11.64        1000              8.99              9.72             11.38
16384                  17.58              7.62             19.96         100             17.36             19.79             22.99
32768                  27.96             12.47             31.72         100             28.02             31.21             31.74
65536                  47.48             22.04             54.70         100             47.33             49.30             51.49
131072                 87.67             41.42            100.52         100             87.51             91.17             92.15
262144                162.90             79.05            187.42         100            162.43            167.19            169.47
524288                298.86            136.49            342.00         100            298.60            306.04            307.95
1048576               576.76            263.49            662.78         100            575.64            589.09            592.67

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.15              0.41              1.67        1000              1.13              1.30              1.41
2                       1.21              0.40              1.74        1000              1.15              1.35              1.55
4                       1.19              0.41              1.72        1000              1.14              1.33              1.50
8                       1.20              0.41              1.73        1000              1.16              1.35              1.49
16                      1.17              0.40              1.71        1000              1.14              1.32              1.51
32                      1.52              0.46              2.20        1000              1.47              1.91              2.21
64                      1.48              0.41              2.14        1000              1.42              1.63              1.81
128                     2.20              0.88              2.85        1000              2.15              2.40              3.15
256                     2.28              0.89              2.96        1000              2.19              2.50              2.67
512                     2.44              0.91              3.22        1000              2.40              2.67              2.99
1024                    3.06              1.16              3.97        1000              2.99              3.54              4.05
2048                    4.18              1.65              5.49        1000              4.13              4.48              4.72
4096                    5.92              2.39              7.36        1000              5.81              6.36              9.48
8192                    9.39              3.74             11.99        1000              9.25             10.06             13.05
16384                  17.02              7.38             19.31         100             16.72             19.76             22.08
32768                  27.95             12.36             31.28         100             27.79             30.49             32.02
65536                  48.13             21.87             54.56         100             48.03             50.89             54.44
131072                 87.83             40.73            100.60         100             87.57             91.67             93.01
262144                164.79             78.63            189.22         100            164.91            169.38            171.99
524288                315.88            152.35            362.71         100            315.85            323.91            326.68
1048576               595.54            279.01            684.67         100            595.65            608.34            611.60

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.26              0.39              1.83        1000              1.23              1.42              1.51
2                       1.26              0.39              1.84        1000              1.24              1.42              1.61
4                       1.27              0.39              1.84        1000              1.23              1.42              1.59
8                       1.27              0.39              1.86        1000              1.23              1.45              1.64
16                      1.26              0.40              1.85        1000              1.22              1.41              1.95
32                      1.57              0.43              2.24        1000              1.51              1.98              2.36
64                      1.59              0.39              2.37        1000              1.45              1.68              2.27
128                     2.21              0.85              2.94        1000              2.15              2.43              3.78
256                     2.28              0.86              3.04        1000              2.22              2.49              3.87
512                     2.44              0.88              3.30        1000              2.39              2.67              2.95
1024                    3.04              1.13              4.03        1000              3.00              3.50              3.77
2048                    4.39              1.74              5.67        1000              4.36              4.65              4.82
4096                    5.85              2.25              7.53        1000              5.80              6.37              7.14
8192                    9.24              3.56             12.08        1000              9.09              9.85             10.11
16384                  17.48              7.42             19.83         100             17.12             19.10             26.56
32768                  27.29             11.74             30.64         100             27.22             29.37             32.55
65536                  47.70             21.25             53.83         100             47.22             52.53             54.31
131072                 87.89             39.84             99.19         100             87.79             91.07             93.30
262144                164.88             76.22            185.13         100            164.64            170.50            172.14
524288                319.06            148.99            358.43         100            319.16            325.70            326.55
1048576               604.60            275.87            679.46         100            603.96            616.57            618.99

Procs: 16

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.25              0.44              1.80        1000              1.21              1.41              1.66
2                       1.38              0.58              1.81        1000              1.33              1.56              1.81
4                       1.33              0.54              1.72        1000              1.28              1.53              2.12
8                       1.31              0.54              1.73        1000              1.26              1.50              1.87
16                      1.30              0.53              1.70        1000              1.24              1.49              2.30
32                      1.76              0.61              2.41        1000              1.64              2.43              2.85
64                      1.78              0.65              2.43        1000              1.67              2.10              2.41
128                     2.43              1.06              3.04        1000              2.35              2.68              4.83
256                     2.41              1.01              3.03        1000              2.34              2.65              3.99
512                     2.66              1.05              3.56        1000              2.61              3.00              4.10
1024                    3.09              1.12              3.99        1000              3.03              3.37              5.19
2048                    4.38              1.72              5.41        1000              4.37              4.77              5.07
4096                    6.00              2.27              7.44        1000              5.97              6.45              8.14
8192                    9.34              3.53             11.86        1000              9.30              9.75             12.80
16384                  18.44              7.62             23.60         100             18.25             20.21             22.14
32768                  29.83             12.26             37.82         100             29.59             32.65             34.02
65536                  51.26             21.87             63.74         100             50.65             55.15             57.95
131072                 90.42             36.74            113.42         100             89.86             95.71             97.95
262144                171.31             71.56            215.77         100            170.95            177.11            179.29
524288                331.12            140.34            416.54         100            330.29            342.33            347.52
1048576               615.14            259.40            758.40         100            613.49            632.82            639.54

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.45              0.54              2.08        1000              1.43              1.68              1.90
2                       1.38              0.54              1.73        1000              1.34              1.57              1.85
4                       1.35              0.54              1.70        1000              1.30              1.54              2.49
8                       1.34              0.55              1.67        1000              1.29              1.54              1.72
16                      1.32              0.55              1.66        1000              1.27              1.55              1.73
32                      1.79              0.61              2.39        1000              1.70              2.41              2.75
64                      1.80              0.61              2.42        1000              1.68              2.14              2.62
128                     2.48              1.09              3.08        1000              2.41              2.77              4.43
256                     2.40              1.04              2.95        1000              2.36              2.69              3.21
512                     2.64              1.04              3.44        1000              2.59              2.95              4.10
1024                    3.12              1.14              4.00        1000              3.05              3.43              5.33
2048                    4.40              1.76              5.47        1000              4.33              4.80              6.68
4096                    5.97              2.28              7.47        1000              5.93              6.43              7.85
8192                    9.31              3.58             12.07        1000              9.29              9.67             10.98
16384                  18.23              7.75             23.78         100             18.09             20.29             20.99
32768                  29.81             12.47             38.01         100             29.75             32.58             33.70
65536                  50.71             21.60             64.05         100             50.43             53.26             57.86
131072                 92.99             39.65            115.87         100             92.98             96.55             97.75
262144                170.93             71.35            213.41         100            170.44            177.20            178.98
524288                324.35            136.07            401.04         100            323.64            335.36            336.95
1048576               608.36            260.73            753.24         100            607.33            622.24            627.28

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.63              0.71              2.09        1000              1.60              1.83              2.11
2                       1.62              0.71              2.09        1000              1.58              1.82              2.04
4                       1.61              0.70              2.05        1000              1.53              1.81              2.45
8                       1.53              0.65              2.00        1000              1.49              1.72              2.03
16                      1.51              0.61              2.00        1000              1.45              1.73              3.20
32                      2.04              0.74              2.86        1000              1.89              2.82              3.11
64                      1.95              0.64              2.83        1000              1.81              2.32              2.99
128                     2.52              1.13              3.20        1000              2.45              2.83              5.00
256                     2.55              1.15              3.19        1000              2.47              2.80              4.26
512                     2.75              1.11              3.62        1000              2.66              3.11              5.51
1024                    3.21              1.19              4.10        1000              3.12              3.52              5.34
2048                    4.43              1.77              5.42        1000              4.36              4.81              7.64
4096                    6.07              2.29              7.48        1000              6.01              6.48              9.07
8192                    9.38              3.55             11.85        1000              9.34              9.75             12.85
16384                  18.12              7.61             23.42         100             17.86             20.47             23.29
32768                  29.62             12.13             37.75         100             29.54             31.96             33.61
65536                  50.81             21.66             62.80         100             50.43             53.35             57.15
131072                 93.62             39.42            115.77         100             93.44             97.23             98.38
262144                175.24             74.88            216.58         100            175.30            179.39            181.45
524288                338.03            147.21            416.64         100            338.57            346.32            347.40
1048576               623.11            264.21            763.90         100            622.24            634.70            640.51

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.31              0.47              1.71        1000              1.26              1.49              1.63
2                       1.33              0.47              1.78        1000              1.28              1.53              1.73
4                       1.32              0.46              1.80        1000              1.27              1.58              2.04
8                       1.30              0.46              1.75        1000              1.26              1.50              1.83
16                      1.30              0.47              1.77        1000              1.25              1.49              1.70
32                      1.80              0.56              2.64        1000              1.69              2.43              2.89
64                      1.77              0.54              2.58        1000              1.66              2.13              2.43
128                     2.38              1.00              2.90        1000              2.32              2.67              4.05
256                     2.44              0.99              3.04        1000              2.37              2.73              3.74
512                     2.71              1.03              3.56        1000              2.63              3.08              5.53
1024                    3.10              1.11              4.00        1000              3.04              3.43              4.95
2048                    4.40              1.74              5.40        1000              4.38              4.78              5.12
4096                    6.01              2.20              7.55        1000              5.98              6.38              7.85
8192                    9.47              3.54             12.04        1000              9.44              9.83             10.33
16384                  18.44              7.53             24.62         100             18.25             20.16             22.42
32768                  29.67             12.34             37.62         100             29.71             32.12             33.94
65536                  51.66             22.16             64.31         100             51.28             56.07             57.46
131072                 93.55             39.89            115.36         100             93.47             96.70             98.60
262144                174.75             76.27            215.19         100            174.43            179.97            181.05
524288                335.77            147.05            412.93         100            335.39            341.80            342.71
1048576               622.02            265.85            765.26         100            622.42            632.16            641.55

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.57              0.52              2.36        1000              1.54              1.79              1.99
2                       1.66              0.64              2.23        1000              1.60              1.87              2.55
4                       1.62              0.60              2.26        1000              1.56              1.86              2.30
8                       1.61              0.59              2.23        1000              1.53              1.79              4.06
16                      1.57              0.57              2.17        1000              1.49              1.79              4.10
32                      2.10              0.66              3.25        1000              1.96              2.74              4.48
64                      1.96              0.67              2.91        1000              1.89              2.39              3.59
128                     2.57              1.07              3.19        1000              2.47              2.87              5.33
256                     2.53              1.05              3.17        1000              2.46              2.80              3.88
512                     2.79              1.06              3.68        1000              2.72              3.14              4.93
1024                    3.22              1.15              4.15        1000              3.14              3.49              5.75
2048                    4.44              1.75              5.51        1000              4.41              4.83              5.61
4096                    5.99              2.23              7.46        1000              5.94              6.39              8.78
8192                    9.45              3.59             12.06        1000              9.41              9.81             12.11
16384                  18.15              7.67             23.85         100             18.06             20.19             21.46
32768                  29.63             12.46             38.02         100             29.45             32.14             34.42
65536                  51.16             22.02             64.56         100             50.65             54.84             58.76
131072                 93.66             40.10            117.47         100             93.44             96.76            100.43
262144                174.95             76.48            218.76         100            175.23            179.60            182.93
524288                336.61            146.37            419.84         100            335.84            343.56            345.75
1048576               626.52            269.14            770.10         100            626.53            640.96            644.37

Procs: 18

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.69              0.44              2.19        1000              1.66              1.85              2.00
2                       1.68              0.45              2.28        1000              1.63              1.85              2.23
4                       1.64              0.44              2.22        1000              1.60              1.81              2.09
8                       1.63              0.44              2.16        1000              1.60              1.80              2.36
16                      1.62              0.44              2.09        1000              1.59              1.80              1.93
32                      2.00              0.46              2.46        1000              1.92              2.32              3.05
64                      1.98              0.44              2.51        1000              1.89              2.24              2.72
128                     2.72              0.88              3.23        1000              2.62              3.03              4.75
256                     2.69              0.88              3.19        1000              2.62              2.93              4.46
512                     2.87              0.91              3.45        1000              2.80              3.15              4.41
1024                    3.45              1.13              4.14        1000              3.35              3.84              7.12
2048                    4.81              1.71              5.69        1000              4.78              5.17              5.82
4096                    6.39              2.15              7.94        1000              6.36              6.75              8.41
8192                   10.02              3.49             12.26        1000              9.98             10.41             12.51
16384                  20.14              7.98             24.84         100             19.96             23.19             26.13
32768                  31.79             12.36             38.92         100             31.49             35.30             37.63
65536                  55.68             22.73             67.63         100             55.23             60.16             61.62
131072                102.22             41.98            122.07         100            101.77            105.57            111.06
262144                191.05             79.88            228.33         100            191.41            196.16            197.85
524288                369.31            155.58            438.33         100            369.27            376.41            378.07
1048576               661.85            284.47            796.98         100            661.91            678.65            682.36

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.74              0.41              2.46        1000              1.70              2.04              2.22
2                       1.76              0.46              2.41        1000              1.67              2.03              2.53
4                       1.67              0.41              2.29        1000              1.62              1.96              2.13
8                       1.63              0.41              2.20        1000              1.59              1.84              2.18
16                      1.62              0.40              2.18        1000              1.57              1.85              2.09
32                      2.07              0.44              2.81        1000              1.96              2.42              3.60
64                      2.09              0.42              2.73        1000              1.90              2.36              3.48
128                     2.69              0.84              3.32        1000              2.57              3.03              4.80
256                     2.65              0.83              3.28        1000              2.59              2.89              3.74
512                     2.87              0.89              3.52        1000              2.82              3.16              4.02
1024                    3.50              1.12              4.29        1000              3.41              3.93              5.35
2048                    4.90              1.73              5.81        1000              4.84              5.23              6.77
4096                    6.50              2.21              7.96        1000              6.46              6.94              8.60
8192                   10.04              3.52             12.18        1000             10.00             10.41             13.36
16384                  20.27              7.82             25.51         100             19.42             24.50             29.95
32768                  31.35             12.25             39.00         100             31.13             34.28             35.21
65536                  53.89             22.48             67.55         100             53.82             56.66             58.54
131072                 98.91             40.52            122.66         100             98.93            102.44            103.68
262144                187.31             79.03            230.44         100            187.05            192.96            193.86
524288                360.88            152.61            445.00         100            361.46            369.22            370.57
1048576               664.98            273.89            816.14         100            663.56            676.41            678.68

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.03              0.54              2.50        1000              1.99              2.28              2.59
2                       2.01              0.54              2.48        1000              1.97              2.21              2.54
4                       1.97              0.54              2.44        1000              1.95              2.14              2.46
8                       1.91              0.51              2.39        1000              1.85              2.10              3.04
16                      1.80              0.50              2.26        1000              1.76              1.99              2.33
32                      2.26              0.51              2.91        1000              2.16              2.65              3.19
64                      2.09              0.47              2.61        1000              2.03              2.45              2.71
128                     2.73              0.90              3.28        1000              2.64              3.02              4.84
256                     2.72              0.92              3.25        1000              2.65              2.94              4.71
512                     2.96              0.96              3.62        1000              2.90              3.27              5.27
1024                    3.48              1.12              4.23        1000              3.40              3.86              5.14
2048                    4.82              1.69              5.79        1000              4.80              5.19              5.66
4096                    6.46              2.18              8.01        1000              6.42              6.85              7.85
8192                   10.00              3.50             12.27        1000              9.95             10.36             14.44
16384                  19.27              7.37             23.93         100             18.77             22.14             24.05
32768                  30.96             11.68             38.18         100             30.78             33.34             35.27
65536                  53.92             21.46             66.42         100             53.63             58.28             61.21
131072                 97.66             38.71            119.53         100             97.41            101.20            103.84
262144                182.50             74.28            223.13         100            182.31            187.59            188.79
524288                352.11            142.77            430.83         100            351.42            360.06            362.80
1048576               643.21            256.38            787.83         100            642.48            655.95            663.64

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.76              0.42              2.27        1000              1.73              1.99              2.25
2                       1.76              0.44              2.18        1000              1.69              1.91              2.52
4                       1.71              0.43              2.12        1000              1.66              1.88              2.15
8                       1.68              0.43              2.09        1000              1.63              1.89              2.16
16                      1.67              0.43              2.06        1000              1.61              1.86              2.06
32                      2.07              0.46              2.60        1000              2.00              2.42              3.01
64                      1.97              0.44              2.48        1000              1.90              2.29              2.63
128                     2.72              0.89              3.33        1000              2.63              3.02              4.74
256                     2.70              0.87              3.26        1000              2.62              2.92              5.76
512                     2.92              0.90              3.57        1000              2.83              3.24              5.16
1024                    3.45              1.10              4.21        1000              3.37              3.89              5.18
2048                    4.84              1.70              5.86        1000              4.80              5.16              6.21
4096                    6.46              2.12              8.27        1000              6.43              6.78              8.11
8192                   10.04              3.42             12.95        1000              9.99             10.37             11.76
16384                  20.17              7.79             25.38         100             19.85             23.49             24.13
32768                  31.32             11.99             38.62         100             30.97             33.31             34.31
65536                  54.06             21.70             65.85         100             53.76             57.49             60.76
131072                 99.92             41.12            120.93         100             99.86            103.06            106.54
262144                187.04             79.38            224.28         100            186.94            193.06            194.61
524288                359.54            154.72            437.76         100            359.95            366.72            369.26
1048576               658.03            280.50            799.30         100            657.50            670.81            672.56

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.87              0.48              2.26        1000              1.79              1.99              2.14
2                       1.80              0.47              2.18        1000              1.77              1.99              2.17
4                       1.80              0.47              2.17        1000              1.77              1.96              2.14
8                       1.82              0.48              2.19        1000              1.77              1.97              2.47
16                      1.79              0.48              2.16        1000              1.75              1.96              2.08
32                      2.08              0.49              2.59        1000              2.03              2.34              2.70
64                      2.13              0.47              2.65        1000              1.97              2.28              2.74
128                     2.71              0.89              3.21        1000              2.64              2.98              4.53
256                     2.69              0.89              3.24        1000              2.65              2.92              4.07
512                     2.89              0.90              3.50        1000              2.83              3.17              3.82
1024                    3.50              1.13              4.26        1000              3.38              3.98              6.25
2048                    4.69              1.59              5.64        1000              4.62              5.01              6.48
4096                    6.74              2.27              8.37        1000              6.71              7.12              8.45
8192                    9.99              3.39             12.60        1000              9.92             10.30             13.51
16384                  19.92              7.72             24.84         100             19.58             22.79             24.43
32768                  31.69             12.34             38.85         100             31.66             33.55             35.51
65536                  53.73             21.36             66.00         100             53.58             56.15             58.85
131072                 98.93             40.23            120.38         100             98.67            103.60            106.65
262144                185.69             77.56            225.16         100            185.80            191.26            192.28
524288                340.38            134.24            417.56         100            340.43            348.28            350.24
1048576               652.26            260.03            798.51         100            650.59            667.32            673.53

Procs: 20

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.51              0.40              1.94        1000              1.46              1.65              1.86
2                       1.52              0.41              2.00        1000              1.46              1.68              2.04
4                       1.51              0.40              1.99        1000              1.46              1.67              1.93
8                       1.47              0.40              1.92        1000              1.44              1.66              1.91
16                      1.50              0.40              1.97        1000              1.44              1.65              1.82
32                      1.85              0.42              2.39        1000              1.79              2.14              2.64
64                      1.92              0.41              2.50        1000              1.78              2.04              2.31
128                     2.61              0.87              3.15        1000              2.53              2.92              4.58
256                     2.66              0.86              3.27        1000              2.60              2.87              4.18
512                     2.87              0.90              3.51        1000              2.79              3.12              4.66
1024                    3.46              1.10              4.18        1000              3.40              3.89              4.30
2048                    4.89              1.75              5.74        1000              4.85              5.23              5.83
4096                    6.78              2.27              8.18        1000              6.72              7.25              8.79
8192                   10.12              3.42             12.47        1000             10.08             10.44             11.02
16384                  20.64              7.46             24.83         100             20.36             22.70             24.02
32768                  32.88             12.21             39.28         100             32.57             34.80             38.09
65536                  57.51             22.28             67.75         100             57.43             60.63             61.37
131072                104.03             40.91            121.88         100            103.77            107.81            110.46
262144                194.90             77.91            229.18         100            194.96            199.77            202.68
524288                375.01            152.13            441.51         100            374.47            382.90            384.54
1048576               693.41            268.41            817.13         100            693.15            707.13            710.56

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.66              0.44              2.21        1000              1.60              1.79              2.03
2                       1.69              0.45              2.41        1000              1.63              1.86              2.50
4                       1.66              0.44              2.34        1000              1.63              1.81              1.98
8                       1.67              0.45              2.32        1000              1.62              1.83              2.28
16                      1.64              0.44              2.25        1000              1.61              1.80              1.95
32                      1.99              0.47              2.62        1000              1.93              2.30              2.95
64                      2.00              0.46              2.69        1000              1.91              2.23              2.85
128                     2.77              0.93              3.47        1000              2.67              3.06              5.13
256                     2.73              0.89              3.40        1000              2.67              2.96              5.13
512                     2.90              0.93              3.60        1000              2.84              3.14              4.80
1024                    3.51              1.15              4.25        1000              3.42              3.92              6.50
2048                    4.85              1.72              5.72        1000              4.82              5.18              6.20
4096                    6.67              2.23              8.11        1000              6.62              7.10              9.27
8192                   10.23              3.50             12.94        1000             10.20             10.61             12.92
16384                  20.97              8.32             25.23         100             20.34             23.30             30.06
32768                  33.28             12.39             38.99         100             33.09             37.12             40.73
65536                  56.52             21.53             66.94         100             56.41             59.34             60.69
131072                102.77             40.04            120.45         100            102.68            106.54            107.51
262144                191.83             76.62            224.61         100            191.38            198.03            199.44
524288                373.56            149.70            438.79         100            373.18            381.70            384.20
1048576               674.57            263.14            794.89         100            673.71            690.00            691.43
