Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
5,6,128,1.588,0.014628738838327805
5,6,256,1.6320000000000001,0.01462873883832776
5,6,512,1.8,0.008366600265340762
5,6,1024,2.1319999999999997,0.009695359714832626
5,6,2048,3.1979999999999995,0.007348469228349547
5,6,4096,4.1659999999999995,0.03931920650267494
5,6,8192,6.58,0.055407580708780255
5,6,16384,11.762,0.08089499366462664
5,6,32768,18.148,0.09227133899537848
5,6,65536,30.514,0.12492397688194147
5,6,131072,55.512,0.5197153066824183
5,6,262144,105.11399999999999,0.7088342542513019
5,6,524288,203.79000000000002,1.4064672054477478
5,6,1048576,380.678,2.144969463652106
5,8,1,1.018,0.014966629547095779
5,8,2,1.028,0.015620499351813324
5,8,4,1.0059999999999998,0.01029563014098701
5,8,8,0.998,0.011135528725660053
5,8,16,1.0059999999999998,0.013638181696985868
5,8,32,1.442,0.03541186241925155
5,8,64,1.376,0.02014944167960985
5,8,128,1.8940000000000001,0.008717797887081323
5,8,256,1.9140000000000001,0.016911534525287746
5,8,512,2.146,0.01913112646970898
5,8,1024,2.448,0.008602325267042665
5,8,2048,3.5739999999999994,0.02821347195933177
5,8,4096,5.014,0.05124451190127577
5,8,8192,7.57,0.0626099033699941
5,8,16384,13.612,0.09891410415102585
5,8,32768,21.518,0.09462557793746865
5,8,65536,36.314,0.5804704988197068
5,8,131072,65.624,0.5501145335291561
5,8,262144,125.202,0.9378294087945857
5,8,524288,240.612,1.1286071061268397
5,8,1048576,443.7099999999999,2.8867351800953283
5,10,1,1.298,0.014628738838327805
5,10,2,1.3039999999999998,0.015362291495737231
5,10,4,1.332,0.011575836902790236
5,10,8,1.296,0.018055470085267804
5,10,16,1.3060000000000003,0.013266499161421611
5,10,32,1.576,0.01777638883463116
5,10,64,1.578,0.017720045146669326
5,10,128,2.148,0.01714642819948231
5,10,256,2.1719999999999997,0.010198039027185577
5,10,512,2.404,0.009273618495495725
5,10,1024,2.868,0.014282856857085717
5,10,2048,4.032,0.06303967004989793
5,10,4096,5.4479999999999995,0.03569313659514944
5,10,8192,8.527999999999999,0.034842502780368795
5,10,16384,15.786000000000001,0.12217200988769872
5,10,32768,24.6,0.13841965178398608
5,10,65536,41.736000000000004,0.05500909015790132
5,10,131072,75.302,0.1636887289950049
5,10,262144,141.028,0.4855450545521008
5,10,524288,271.6259999999999,0.3265823020312031
5,10,1048576,507.296,2.003241373374665
5,12,1,1.276,0.030099833886584812
5,12,2,1.266,0.013266499161421611
5,12,4,1.284,0.016309506430300102
5,12,8,1.288,0.023958297101421857
5,12,16,1.266,0.02204540768504862
5,12,32,1.546,0.018055470085267804
5,12,64,1.5560000000000003,0.030757112998459384
5,12,128,2.1700000000000004,0.017320508075688763
5,12,256,2.2060000000000004,0.01805547008526778
5,12,512,2.4200000000000004,0.015165750888103069
5,12,1024,2.964,0.0074833147735478955
5,12,2048,4.2,0.04147288270665545
5,12,4096,5.62,0.04701063709417265
5,12,8192,8.866,0.040074929819027785
5,12,16384,16.78,0.10931605554537753
5,12,32768,26.616000000000003,0.07256721022610703
5,12,65536,45.646,0.2044651559557271
5,12,131072,82.936,0.2515869630962631
5,12,262144,154.37399999999997,0.8599569756679689
5,12,524288,297.046,1.9924798618806678
5,12,1048576,555.764,1.5055118730850252
5,14,1,1.312,0.06763135367564369
5,14,2,1.3279999999999998,0.06718630812896331
5,14,4,1.314,0.06592419889539805
5,14,8,1.302,0.05471745608121782
5,14,16,1.276,0.044113490000225554
5,14,32,1.6239999999999999,0.050950956811427986
5,14,64,1.592,0.035128336140500586
5,14,128,2.2619999999999996,0.03440930106817045
5,14,256,2.304,0.022045407685048646
5,14,512,2.4739999999999998,0.020396078054371113
5,14,1024,3.088,0.017146428199482235
5,14,2048,4.338,0.043520110293977905
5,14,4096,5.934,0.04995998398718714
5,14,8192,9.17,0.06877499545619764
5,14,16384,17.354,0.09826494797230578
5,14,32768,27.788,0.15216438479486596
5,14,65536,47.681999999999995,0.12803905654135447
5,14,131072,87.448,0.2169884789568338
5,14,262144,163.78,0.43491378455964985
5,14,524288,313.274,3.6979664682092475
5,14,1048576,587.386,5.411773831194347
5,16,1,1.4420000000000002,0.07282856582413247
5,16,2,1.474,0.06867313885355758
