Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
0,16,128,2.4219999999999997,0.02374868417407584
0,16,256,2.422,0.03597221149720988
0,16,512,2.6079999999999997,0.01984943324127921
0,16,1024,3.18,0.02863564212655272
0,16,2048,4.306,0.02925747767665555
0,16,4096,5.872,0.06143289021363077
0,16,8192,8.734,0.03931920650267502
0,16,16384,18.062,0.16722440013347367
0,16,32768,30.068,0.15714324675276353
0,16,65536,55.081999999999994,0.23584740829612674
0,16,131072,105.35,0.648475134450042
0,16,262144,205.888,0.3719193460953633
0,16,524288,402.796,1.2868667374674108
0,16,1048576,376.82800000000003,2.15056829698571
0,18,1,1.666,0.15108275877809485
0,18,2,1.6960000000000002,0.14623952953972466
0,18,4,1.686,0.14249912280431765
0,18,8,1.6439999999999997,0.124643491607063
0,18,16,1.6220000000000003,0.1101544370418187
0,18,32,1.9300000000000002,0.09700515450222219
0,18,64,1.8199999999999998,0.06804410334481599
0,18,128,2.808,0.050338851794612886
0,18,256,2.88,0.03911521443121591
0,18,512,3.028,0.025768197453450273
0,18,1024,3.692,0.021540659228538026
0,18,2048,4.818,0.019339079605813637
0,18,4096,6.3500000000000005,0.03768288736283365
0,18,8192,9.394,0.06932532004974801
0,18,16384,18.416,0.2021781392732659
0,18,32768,31.125999999999998,0.42313827527180753
0,18,65536,55.69199999999999,1.6480091019166123
0,18,131072,105.854,4.014371183635116
0,18,262144,207.00799999999998,5.407950998298708
0,18,524288,410.68199999999996,6.697002613109841
0,18,1048576,552.1160000000001,2.9142350625850484
0,20,1,1.504,0.12302845199383756
0,20,2,1.5219999999999998,0.16665533294797377
0,20,4,1.518,0.1372370212442692
0,20,8,1.51,0.1333041634758644
0,20,16,1.5100000000000002,0.11441153787970859
0,20,32,1.8539999999999999,0.11039021695784455
0,20,64,1.7520000000000002,0.08303011501858823
0,20,128,2.706,0.06329296959378665
0,20,256,2.742,0.042237424163885706
0,20,512,2.9299999999999997,0.045387222871640896
0,20,1024,3.5839999999999996,0.033555923471125015
0,20,2048,4.792,0.013928388277184078
0,20,4096,6.192,0.041400483088968876
0,20,8192,9.224,0.04610856753359389
0,20,16384,18.694,0.15104966070799358
0,20,32768,32.818,0.1333941527953907
0,20,65536,60.092,0.38462189225263876
0,20,131072,113.01000000000002,2.4420237509082496
0,20,262144,221.128,5.345025163645161
0,20,524288,442.63800000000003,5.53515257242292
0,20,1048576,549.796,1.140318376594887
0,22,1,1.286,0.03931920650267499
0,22,2,1.288,0.0300665927567458
0,22,4,1.296,0.02785677655436822
0,22,8,1.296,0.02063976744055031
0,22,16,1.2799999999999998,0.023021728866442697
0,22,32,1.592,0.03199999999999999
0,22,64,1.538,0.019595917942265444
0,22,128,2.536,0.030430248109405842
0,22,256,2.528,0.017435595774162645
0,22,512,2.7380000000000004,0.009695359714832671
0,22,1024,3.4760000000000004,0.009273618495495697
0,22,2048,4.612,0.033674916480965454
0,22,4096,6.311999999999999,0.022671568097509306
0,22,8192,9.277999999999999,0.08193900170248594
0,22,16384,18.782,0.275452355226816
0,22,32768,32.762,0.2130821437849734
0,22,65536,61.182,0.2445894519393674
0,22,131072,117.28800000000001,0.8883940567113222
0,22,262144,225.52399999999997,4.012202138477073
0,22,524288,446.78999999999996,6.581693551055085
0,22,1048576,540.6479999999999,1.5463356686049867
0,24,1,1.298,0.03484250278036868
0,24,2,1.306,0.03867815921162742
0,24,4,1.2919999999999998,0.037868192457522966
0,24,8,1.294,0.029933259094191516
0,24,16,1.282,0.03246536616149584
0,24,32,1.6759999999999997,0.03249615361854385
0,24,64,1.596,0.033704599092705415
0,24,128,2.492,0.03322649545167224
0,24,256,2.5279999999999996,0.023748684174075798
0,24,512,2.754,0.014352700094407294
0,24,1024,3.5460000000000003,0.01435270009440739
0,24,2048,4.676,0.02481934729198169
0,24,4096,6.519999999999999,0.04806245936279167
0,24,8192,9.65,0.0859651092013498
0,24,16384,19.588,0.10965400129498198
0,24,32768,34.553999999999995,0.18497567407635027
0,24,65536,64.276,0.4332274229547349
0,24,131072,122.54,0.4449831457482396
0,24,262144,239.458,1.0102791693388533
0,24,524288,469.184,5.015265297070539
0,24,1048576,522.524,1.2384328807004448
0,26,1,1.186,0.00244948974278318
0,26,2,1.2079999999999997,0.017146428199482262
0,26,4,1.172,0.0073484692283495405
0,26,8,1.16,0.003162277660168382
0,26,16,1.174,0.0040000000000000036
0,26,32,1.51,0.006324555320336764
0,26,64,1.4339999999999997,0.010770329614269018
0,26,128,2.348,0.017146428199482214
0,26,256,2.402,0.013564659966250546
0,26,512,2.616,0.011224972160321808
0,26,1024,3.3660000000000005,0.006782329983125294
0,26,2048,4.5040000000000004,0.03075711299845936
0,26,4096,6.336,0.07420242583635663
0,26,8192,9.84,0.05069516742254622
0,26,16384,19.71,0.13971399357258402
0,26,32768,34.50599999999999,0.2844749549608897
0,26,65536,63.888,0.4154443404356334
0,26,131072,123.596,0.5925419816350576
0,26,262144,234.91199999999998,4.751007682586927
0,26,524288,459.238,6.853277610019895
0,26,1048576,487.38,4.468512056602283
0,28,1,1.026,0.006782329983125273
0,28,2,1.024,0.010770329614269018
0,28,4,1.014,0.0060000000000000045
0,28,8,1.02,0.008366600265340762
0,28,16,1.012,0.008602325267042634
0,28,32,1.4060000000000001,0.01208304597359455
0,28,64,1.374,0.0074833147735478426
0,28,128,2.2459999999999996,0.009797958971132666
0,28,256,2.334,0.010770329614268992
0,28,512,2.57,0.01449137674618945
0,28,1024,3.338,0.007348469228349534
0,28,2048,4.544,0.029257477676655545
0,28,4096,6.49,0.04393176527297751
0,28,8192,10.154,0.0943186089804128
0,28,16384,19.808,0.25130459605824934
0,28,32768,35.08200000000001,0.4721165110436196
0,28,65536,65.43199999999999,0.38828340165399755
0,28,131072,126.11999999999998,0.8091291615063683
0,28,262144,243.71000000000004,1.2133548532890095
0,28,524288,476.91,5.3721997356762525
0,28,1048576,500.01399999999995,1.4078302454486449
0,30,1,1.0900000000000003,0.008944271909999166
0,30,2,1.09,0.013038404810405265
0,30,4,1.0879999999999999,0.009695359714832666
0,30,8,1.086,0.006782329983125273
0,30,16,1.0820000000000003,0.008602325267042634
0,30,32,1.436,0.01860107523773829
0,30,64,1.48,0.0070710678118654805
0,30,128,2.182,0.020591260281973982
0,30,256,2.3340000000000005,0.012884098726725126
0,30,512,2.5759999999999996,0.013266499161421615
0,30,1024,3.276,0.020149441679609834
0,30,2048,4.494,0.015033296378372894
0,30,4096,6.544000000000001,0.058189346103904596
0,30,8192,10.222000000000001,0.05508175741568162
0,30,16384,20.102,0.19675873551128567
0,30,32768,35.75,0.48124837662063824
0,30,65536,66.758,0.36996486319649385
0,30,131072,136.49599999999998,5.967836794015064
0,30,262144,248.39000000000001,2.9565452812361923
0,30,524288,481.866,6.839352016090418
0,30,1048576,602.53,1.0529862297295205
0,32,1,1.826,0.03370459909270542
0,32,2,1.9,0.06172519744804387
0,32,4,1.8199999999999998,0.046583258795408464
0,32,8,1.814,0.039191835884530846
0,32,16,1.794,0.028390139133156765
0,32,32,2.3619999999999997,0.022226110770892846
0,32,64,2.3760000000000003,0.02749545416973505
0,32,128,3.09,0.010000000000000009
0,32,256,3.1479999999999997,0.0177200451466694
0,32,512,3.434,0.006782329983125255
0,32,1024,3.9859999999999998,0.013266499161421558
0,32,2048,5.4799999999999995,0.02073644135332771
0,32,4096,8.226,0.04032369030731173
0,32,8192,11.940000000000001,0.041593268686171
0,32,16384,24.308,0.15969971822141737
0,32,32768,42.638000000000005,0.3335775771840795
0,32,65536,85.97200000000001,0.22780254607883377
0,32,131072,171.488,0.9114899889741006
0,32,262144,343.758,1.8333968473846542
0,32,524288,673.66,2.812374441641803
0,32,1048576,1148.588,7.747416601680847
0,34,1,4.037999999999999,0.03839270764090493
0,34,2,4.048,0.04487761134463377
0,34,4,4.0,0.02949576240750518
0,34,8,3.9560000000000004,0.020149441679609918
0,34,16,3.8939999999999997,0.024413111231467433
0,34,32,4.304,0.03140063693621515
0,34,64,4.215999999999999,0.019131126469708926
0,34,128,5.044,0.05306599664568641
0,34,256,5.022,0.009695359714832652
0,34,512,5.36,0.01549193338482968
0,34,1024,6.017999999999999,0.014966629547095637
0,34,2048,7.752000000000001,0.025961509971494295
0,34,4096,10.66,0.04135214625627064
0,34,8192,14.85,0.09060905032059428
0,34,16384,25.157999999999998,0.19368531178176604
0,34,32768,41.222,0.1677617358040868
0,34,65536,75.02600000000001,0.30266483112512266
0,34,131072,165.23600000000002,0.495031312140955
0,34,262144,324.43,0.9954345784630911
0,34,524288,635.418,1.3213039014549144
0,34,1048576,1112.328,6.581165094419084
0,36,1,3.656,0.02803569153775244
0,36,2,3.636,0.030430248109405866
0,36,4,3.626,0.022934689882359423
0,36,8,3.5980000000000003,0.019078784028338937
0,36,16,3.55,0.01760681686165896
0,36,32,3.9560000000000004,0.01568438714135808
0,36,64,3.934,0.010295630140986976
0,36,128,4.666,0.025416530054277638
0,36,256,4.718,0.011135528725659975
0,36,512,5.066000000000001,0.019646882704388514
0,36,1024,5.732000000000001,0.017146428199482235
0,36,2048,7.540000000000001,0.02097617696340309
0,36,4096,10.424,0.04523273151159461
0,36,8192,14.738,0.12559458587056996
0,36,16384,24.794,0.0960000000000002
0,36,32768,40.73800000000001,0.13462540622037197
0,36,65536,74.04,0.2779928056623039
0,36,131072,160.938,0.8630028968665169
0,36,262144,317.894,0.8774371772383502
0,36,524288,619.04,7.736417129395229
0,36,1048576,1062.598,16.338657656000994
0,38,1,3.3920000000000003,0.014628738838327772
0,38,2,3.418,0.023537204591879704
0,38,4,3.376,0.011224972160321782
0,38,8,3.386,0.014352700094407344
0,38,16,3.336,0.006782329983125254
0,38,32,3.774,0.020396078054371124
0,38,64,3.846,0.030099833886584847
0,38,128,4.531999999999999,0.012806248474865743
0,38,256,4.602,0.022671568097509302
0,38,512,4.932,0.02800000000000005
0,38,1024,5.624,0.01805547008526783
0,38,2048,7.302000000000001,0.013564659966250593
0,38,4096,10.25,0.07106335201775961
0,38,8192,14.462,0.06061352984276697
0,38,16384,25.268,0.1663249830903344
0,38,32768,41.272,0.010677078252031982
0,38,65536,74.91600000000001,0.15325142739955144
0,38,131072,160.36399999999998,0.5302131646800199
0,38,262144,317.636,0.7633911186279286
0,38,524288,613.0339999999999,5.873267914883498
0,38,1048576,1059.9959999999999,19.05431594153933
0,40,1,3.222,0.016248076809271934
0,40,2,3.258,0.005830951894845267
0,40,4,3.242,0.013928388277184083
0,40,8,3.226,0.013999999999999938
0,40,16,3.21,0.014832396974191338
0,40,32,3.6399999999999997,0.02738612787525832
0,40,64,3.79,0.023874672772626646
0,40,128,4.458,0.023108440016582674
0,40,256,4.546,0.02014944167960997
0,40,512,4.859999999999999,0.0070710678118655135
0,40,1024,5.612,0.007348469228349594
0,40,2048,7.147999999999999,0.02437211521390781
0,40,4096,9.99,0.029999999999999888
0,40,8192,14.559999999999999,0.11414902540100828
0,40,16384,25.609999999999996,0.282948758611873
0,40,32768,41.772,0.1370547335920946
0,40,65536,76.536,0.15635216659835746
0,40,131072,162.49200000000002,0.7698337482859546
0,40,262144,317.916,4.448515033131841
0,40,524288,619.574,8.445884559949892
0,40,1048576,1058.9299999999998,17.68472561279931
0,42,1,3.098,0.009695359714832671
0,42,2,3.1279999999999997,0.017146428199482235
0,42,4,3.094,0.009273618495495725
0,42,8,3.0879999999999996,0.01392838827718411
0,42,16,3.092,0.02059126028197402
0,42,32,3.4880000000000004,0.016552945357246853
0,42,64,3.7520000000000002,0.020346989949375748
0,42,128,4.372,0.025377155080899147
0,42,256,4.464,0.026381811916545896
0,42,512,4.786,0.012083045973594629
0,42,1024,5.558,0.011135528725659975
0,42,2048,7.016,0.023366642891095784
0,42,4096,9.914000000000001,0.053907327887774185
0,42,8192,14.35,0.11238327277669058
0,42,16384,25.284,0.12659383871263222
0,42,32768,42.056,0.07685050422736293
0,42,65536,76.86800000000001,0.23816800792717835
0,42,131072,159.26600000000002,3.840042447682053
0,42,262144,316.472,8.006818594173348
0,42,524288,622.746,8.200812520720131
0,42,1048576,1055.714,25.07226686999002
0,44,1,2.944,0.009273618495495725
0,44,2,2.9619999999999997,0.02222611077089282
0,44,4,2.95,0.006324555320336799
0,44,8,2.9259999999999997,0.009797958971132725
0,44,16,2.934,0.00979795897113272
0,44,32,3.3560000000000003,0.011224972160321861
0,44,64,3.614,0.00979795897113268
0,44,128,4.226,0.002449489742783343
0,44,256,4.37,0.009486832980505075
0,44,512,4.683999999999999,0.005099019513592867
0,44,1024,5.5200000000000005,0.00836660026534079
0,44,2048,6.9,0.008366600265340736
0,44,4096,9.86,0.05059644256269417
0,44,8192,14.268,0.07657675887630659
0,44,16384,25.631999999999998,0.14843853947004468
0,44,32768,42.468,0.29374138285233187
0,44,65536,78.42999999999999,0.4389533004773961
0,44,131072,164.562,0.8901988541893289
0,44,262144,326.45,1.0170791512955142
0,44,524288,641.036,2.8046989143221763
0,44,1048576,1075.344,8.966533666919444
0,46,1,2.902,0.008000000000000045
0,46,2,2.8880000000000003,0.015620499351813328
0,46,4,2.88,0.00836660026534079
0,46,8,2.878,0.005830951894845336
0,46,16,2.878,0.005830951894845336
0,46,32,3.2560000000000002,0.00812403840463589
0,46,64,3.55,0.01140175425099139
0,46,128,4.172,0.011575836902790277
0,46,256,4.38,0.013038404810405326
0,46,512,4.706,0.027856776554368124
0,46,1024,5.5840000000000005,0.011224972160321823
0,46,2048,6.8740000000000006,0.021587033144922916
0,46,4096,9.772,0.049030602688525
0,46,8192,14.406,0.1340373082391616
0,46,16384,25.744,0.13231024147812556
0,46,32768,43.006,0.07953615530059266
0,46,65536,79.854,0.17605680901345588
0,46,131072,165.25,0.8786751390587973
0,46,262144,329.38599999999997,1.1638797188713261
0,46,524288,645.6940000000001,3.062173411157518
0,46,1048576,1080.268,9.923993853283053
0,48,1,2.84,0.008366600265340736
0,48,2,2.838,0.009695359714832708
0,48,4,2.824,0.01288409872672518
0,48,8,2.812,0.004898979485566361
0,48,16,2.816,0.007483314773547888
0,48,32,3.178,0.019339079605813738
0,48,64,3.532,0.025961509971494354
0,48,128,4.106,0.017492855684535877
0,48,256,4.398000000000001,0.007348469228349582
0,48,512,4.6659999999999995,0.01860107523773826
0,48,1024,5.62,0.017320508075688787
0,48,2048,6.901999999999999,0.030232432915661956
0,48,4096,9.84,0.061237243569579436
0,48,8192,14.407999999999998,0.0784474346298208
0,48,16384,25.898000000000003,0.10384603988597728
0,48,32768,43.376000000000005,0.2256900529487283
0,48,65536,80.16999999999999,0.7289787376871842
0,48,131072,162.356,3.428642005225974
0,48,262144,318.57000000000005,5.944283808836856
0,48,524288,633.984,8.242995571999293
0,48,1048576,1070.7960000000003,14.296706823601038
