Operation: bcast  , Node: THIN


--------------------------------------------
Algorithm: 0
--------------------------------------------


**Mapping: core**

Procs: 2


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
4096                    3.50              2.31              4.40       30000              3.51              3.85              4.04
8192                    5.86              4.77              7.77       30000              5.85              6.30              6.53
16384                   9.10              8.27             10.04       30000              9.09             11.34             12.43
32768                  14.78             13.79             15.94       30000             14.74             18.18             19.70
65536                  22.47             21.12             24.05       30000             22.59             27.80             30.75
131072                 40.11             37.36             42.88       30000             39.58             53.91             57.17
262144                 77.75             71.58             82.53       30000             74.38            105.08            112.01
524288                164.32            152.06            172.42       30000            150.33            212.20            222.47
1048576               491.86            208.67            642.66       30000            491.83            496.39            498.60


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.55              0.34              0.76      100000              0.56              0.68              0.77
2                       0.55              0.34              0.76      100000              0.56              0.70              0.74
4                       0.56              0.34              0.75      100000              0.56              0.70              0.76
8                       0.55              0.34              0.76      100000              0.56              0.69              0.75
16                      0.53              0.32              0.74      100000              0.55              0.71              0.75
32                      0.81              0.49              1.07      100000              0.76              1.09              1.23
64                      0.81              0.48              1.06      100000              0.75              1.07              1.18
128                     1.12              0.72              1.39      100000              1.09              1.32              1.44
256                     1.15              0.73              1.43      100000              1.12              1.33              1.52
512                     1.31              0.79              1.71      100000              1.27              1.55              1.70
1024                    1.62              0.99              2.09      100000              1.59              1.88              2.03
2048                    2.45              1.59              3.10      100000              2.44              2.74              2.96
4096                    3.62              2.38              4.53      100000              3.64              3.96              4.17
8192                    6.09              4.87              8.24      100000              6.06              6.39              6.67
16384                   8.94              7.33             10.06      100000              8.82             11.25             12.29
32768                  14.02             12.52             15.35      100000             13.92             17.52             19.14
65536                  21.71             19.94             23.42      100000             21.66             26.47             29.28
131072                 39.11             35.42             42.05      100000             37.99             51.47             56.10
262144                 75.84             66.35             81.57      100000             73.76            103.09            110.72
524288                159.13            144.52            167.95      100000            147.87            210.65            221.81
1048576               495.29            210.31            646.98      100000            495.02            499.75            506.40


Procs: 8


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.28              0.58              1.99       10000              1.26              1.46              1.63
2                       1.01              0.59              1.54       10000              0.99              1.18              1.29
4                       0.92              0.58              1.39       10000              0.91              1.05              1.15
8                       0.95              0.44              1.29       10000              0.94              1.11              1.32
16                      0.92              0.44              1.23       10000              0.91              1.04              1.16
32                      1.46              0.66              2.15       10000              1.29              2.11              2.26
64                      1.08              0.60              1.71       10000              1.07              1.29              1.39
128                     1.85              1.28              2.81       10000              1.84              2.04              2.17
256                     1.94              1.34              2.90       10000              1.92              2.18              2.32
512                     2.13              1.45              3.19       10000              2.11              2.37              2.51
1024                    2.45              1.77              3.59       10000              2.43              2.73              2.90
2048                    3.49              2.68              5.06       10000              3.48              3.80              3.96
4096                    4.75              2.22              6.23       10000              4.65              5.07              5.31
8192                    7.18              3.55              9.13       10000              7.11              7.47              7.95
16384                  13.95              8.14             19.28       10000             13.55             16.57             17.73
32768                  23.00             13.72             27.55       10000             22.72             27.65             30.00
65536                  45.60             32.96             51.88       10000             45.39             53.24             56.48
131072                 92.84             76.94            102.21       10000             92.64            107.09            112.98
262144                185.23            161.62            199.27       10000            185.26            212.41            222.76
524288                373.88            341.04            395.83       10000            374.31            419.11            437.20
1048576               638.87            518.37            707.86       10000            636.68            721.01            774.01


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.91              0.59              1.38       30000              0.90              1.06              1.14
2                       0.89              0.59              1.36       30000              0.88              1.03              1.11
4                       0.89              0.59              1.34       30000              0.87              1.03              1.10
8                       0.92              0.43              1.24       30000              0.90              1.10              1.26
16                      0.91              0.44              1.21       30000              0.90              1.05              1.17
32                      1.28              0.55              1.93       30000              1.16              1.86              2.07
64                      1.18              0.62              1.86       30000              1.07              1.29              1.39
128                     1.84              1.28              2.78       30000              1.82              2.08              2.20
256                     1.91              1.33              2.88       30000              1.89              2.14              2.26
512                     2.13              1.44              3.20       30000              2.11              2.33              2.45
1024                    2.52              1.81              3.71       30000              2.50              2.79              2.96
2048                    3.46              2.62              5.04       30000              3.44              3.74              3.89
4096                    4.87              2.40              6.24       30000              4.86              5.34              5.56
8192                    7.30              3.58              9.37       30000              7.26              7.59              7.86
16384                  14.25              8.49             19.88       30000             14.10             16.87             17.95
32768                  23.68             13.83             28.29       30000             23.42             28.43             30.86
65536                  47.62             33.43             54.40       30000             47.43             55.66             59.24
131072                 95.83             78.42            105.02       30000             95.74            112.52            118.28
262144                192.18            167.66            206.50       30000            192.27            223.29            233.06
524288                385.47            352.18            406.86       30000            385.39            441.65            460.28
1048576               664.98            545.56            732.80       30000            662.04            761.25            813.46


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.93              0.60              1.40      100000              0.90              1.10              1.22
2                       0.92              0.59              1.38      100000              0.89              1.07              1.15
4                       0.89              0.59              1.34      100000              0.88              1.00              1.10
8                       0.91              0.43              1.24      100000              0.89              1.09              1.21
16                      0.90              0.44              1.19      100000              0.89              1.04              1.15
32                      1.32              0.56              2.00      100000              1.23              1.99              2.20
64                      1.05              0.61              1.65      100000              1.04              1.24              1.32
128                     1.87              1.27              2.87      100000              1.85              2.10              2.29
256                     1.90              1.30              2.88      100000              1.88              2.12              2.25
512                     2.08              1.40              3.16      100000              2.07              2.31              2.43
1024                    2.44              1.75              3.62      100000              2.42              2.72              2.91
2048                    3.45              2.59              5.10      100000              3.44              3.72              3.87
4096                    4.72              2.30              6.13      100000              4.70              5.14              5.41
8192                    7.17              3.50              9.15      100000              7.16              7.52              7.77
16384                  13.51              8.00             18.98      100000             13.18             16.24             17.42
32768                  22.94             12.55             27.50      100000             22.67             27.41             29.77
65536                  45.73             31.83             51.95      100000             45.49             53.90             57.63
131072                 93.27             76.50            102.53      100000             93.28            108.91            114.80
262144                186.65            163.34            200.39      100000            187.00            217.22            227.98
524288                372.67            339.75            393.39      100000            373.72            426.35            447.13
1048576               645.40            526.24            710.48      100000            643.41            731.62            779.20


Procs: 16


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.10              0.80              1.56       10000              1.08              1.26              1.36
2                       1.14              0.84              1.58       10000              1.11              1.30              1.40
4                       1.12              0.83              1.58       10000              1.10              1.29              1.41
8                       1.13              0.83              1.57       10000              1.12              1.32              1.44
16                      1.11              0.82              1.55       10000              1.10              1.29              1.39
32                      1.43              0.92              2.09       10000              1.40              1.80              2.03
64                      1.35              0.88              1.96       10000              1.33              1.57              1.71
128                     2.28              1.69              3.30       10000              2.26              2.48              2.61
256                     2.31              1.68              3.36       10000              2.30              2.54              2.68
512                     2.49              1.79              3.60       10000              2.47              2.73              2.87
1024                    3.05              2.24              4.36       10000              3.02              3.31              3.50
2048                    4.35              3.33              6.13       10000              4.14              4.47              4.70
4096                    5.80              3.57              7.86       10000              5.78              6.30              6.62
8192                    8.48              5.31             11.45       10000              8.44              8.88              9.74
16384                  18.38              9.97             27.62       10000             18.19             21.14             22.76
32768                  28.57             15.44             42.59       10000             28.76             33.00             34.72
65536                  51.01             26.77             76.43       10000             51.95             57.54             60.21
131072                 94.39             49.32            139.41       10000             95.30            103.99            109.71
262144                176.09             93.43            263.96       10000            179.72            198.26            208.87
524288                345.28            187.30            513.72       10000            362.55            385.43            410.30
1048576               350.76            343.17            363.04       10000            348.31            354.84            363.50


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.10              0.77              1.60       30000              1.08              1.26              1.37
2                       1.11              0.80              1.59       30000              1.10              1.27              1.38
4                       1.11              0.79              1.58       30000              1.10              1.27              1.39
8                       1.10              0.79              1.57       30000              1.10              1.24              1.33
16                      1.15              0.79              1.67       30000              1.09              1.25              1.36
32                      1.46              0.87              2.13       30000              1.41              1.76              1.92
64                      1.35              0.86              1.99       30000              1.33              1.58              1.71
128                     2.30              1.77              3.36       30000              2.28              2.51              2.63
256                     2.33              1.76              3.39       30000              2.32              2.56              2.72
512                     2.53              1.87              3.64       30000              2.52              2.77              2.92
1024                    3.07              2.30              4.40       30000              3.05              3.36              3.54
2048                    4.10              3.22              5.86       30000              4.09              4.39              4.56
4096                    5.78              3.51              7.86       30000              5.79              6.28              6.62
8192                    8.45              5.25             11.35       30000              8.42              8.86             10.05
16384                  18.38              9.82             27.51       30000             18.06             21.30             22.81
32768                  29.23             15.77             42.85       30000             29.37             33.74             35.77
65536                  51.76             27.62             75.17       30000             52.63             57.81             60.86
131072                 97.46             51.47            141.48       30000             98.63            104.91            110.54
262144                190.71             98.33            275.14       30000            191.33            200.98            216.57
524288                377.96            197.19            546.36       30000            376.26            405.72            421.68
1048576               356.41            349.93            369.17       30000            354.94            361.40            366.92


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.11              0.78              1.58      100000              1.09              1.26              1.41
2                       1.16              0.80              1.65      100000              1.11              1.30              1.44
4                       1.12              0.79              1.59      100000              1.11              1.30              1.43
8                       1.12              0.80              1.60      100000              1.11              1.29              1.38
16                      1.12              0.79              1.59      100000              1.10              1.28              1.39
32                      1.42              0.88              2.03      100000              1.40              1.71              1.86
64                      1.36              0.86              1.98      100000              1.34              1.61              1.76
128                     2.32              1.73              3.38      100000              2.30              2.52              2.65
256                     2.33              1.72              3.33      100000              2.32              2.57              2.70
512                     2.52              1.82              3.60      100000              2.51              2.77              2.90
1024                    3.09              2.25              4.43      100000              3.07              3.39              3.58
2048                    4.14              3.18              5.88      100000              4.11              4.40              4.59
4096                    5.80              3.55              7.87      100000              5.79              6.28              6.61
8192                    8.51              5.34             11.36      100000              8.47              8.92              9.93
16384                  17.89              9.12             26.73      100000             17.62             20.78             22.44
32768                  28.74             15.98             41.92      100000             29.11             33.59             35.42
65536                  50.68             27.13             74.29      100000             51.68             57.93             61.60
131072                 97.02             51.16            140.89      100000             98.38            107.30            112.49
262144                191.31            100.81            274.33      100000            191.77            207.86            214.40
524288                381.71            202.61            544.51      100000            380.09            407.36            417.13
1048576               350.08            343.22            364.80      100000            348.36            355.04            360.21


**Mapping: numa**

Procs: 2


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.37              0.12              0.62       10000              0.34              0.47              0.55
2                       0.37              0.11              0.62       10000              0.33              0.47              0.52
4                       0.37              0.12              0.61       10000              0.34              0.49              0.56
8                       0.35              0.11              0.59       10000              0.33              0.47              0.54
16                      0.36              0.12              0.60       10000              0.33              0.47              0.51
32                      0.44              0.11              0.76       10000              0.42              0.56              0.63
64                      0.46              0.13              0.78       10000              0.42              0.64              0.77
128                     0.78              0.44              1.13       10000              0.77              0.95              1.03
256                     0.95              0.58              1.32       10000              0.94              1.18              1.30
512                     1.03              0.69              1.38       10000              1.00              1.27              1.41
1024                    1.11              0.62              1.60       10000              1.09              1.34              1.47
2048                    1.63              1.06              2.19       10000              1.63              1.95              2.05
4096                    2.29              1.62              2.96       10000              2.28              2.62              2.77
8192                    3.65              2.58              4.73       10000              3.62              3.92              4.09
16384                   3.56              3.41              3.72       10000              3.55              4.06              4.21
32768                   5.93              5.69              6.18       10000              5.94              6.29              6.54
65536                   7.36              7.11              7.61       10000              7.36              7.74              8.05
131072                 11.06             10.73             11.40       10000             10.80             11.41             14.09
262144                 16.59             16.43             16.75       10000             16.48             17.11             20.27
524288                 29.95             29.80             30.10       10000             29.75             30.43             34.03
1048576                61.49             61.33             61.65       10000             61.08             65.57             66.56


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.36              0.12              0.61       30000              0.34              0.48              0.54
2                       0.37              0.12              0.61       30000              0.34              0.49              0.54
4                       0.36              0.12              0.61       30000              0.34              0.49              0.55
8                       0.37              0.12              0.61       30000              0.34              0.48              0.55
16                      0.36              0.12              0.60       30000              0.34              0.48              0.55
32                      0.53              0.14              0.92       30000              0.43              0.81              0.93
64                      0.48              0.12              0.84       30000              0.43              0.60              0.68
128                     0.76              0.28              1.24       30000              0.73              0.95              1.04
256                     0.79              0.28              1.29       30000              0.76              0.95              1.06
512                     0.89              0.32              1.47       30000              0.86              1.11              1.24
1024                    1.01              0.45              1.57       30000              0.99              1.21              1.36
2048                    1.36              0.46              2.27       30000              1.31              1.55              1.75
4096                    2.22              1.46              2.98       30000              2.23              2.55              2.71
8192                    3.52              2.48              4.56       30000              3.49              3.83              4.08
16384                   3.56              3.41              3.71       30000              3.52              3.95              4.19
32768                   5.80              5.56              6.03       30000              5.74              6.26              6.54
65536                   7.24              7.00              7.49       30000              7.20              7.65              7.94
131072                 10.30             10.07             10.54       30000             10.21             10.86             13.04
262144                 16.23             16.06             16.40       30000             16.17             16.82             19.82
524288                 29.22             29.10             29.34       30000             29.07             29.88             33.28
1048576                61.96             61.85             62.07       30000             61.60             65.80             66.95


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.37              0.12              0.61      100000              0.34              0.49              0.57
2                       0.37              0.12              0.61      100000              0.34              0.50              0.53
4                       0.37              0.12              0.61      100000              0.34              0.50              0.58
8                       0.37              0.12              0.61      100000              0.34              0.50              0.56
16                      0.37              0.12              0.62      100000              0.34              0.50              0.55
32                      0.53              0.12              0.95      100000              0.44              0.78              0.84
64                      0.50              0.12              0.88      100000              0.45              0.64              0.73
128                     0.76              0.27              1.25      100000              0.74              0.93              1.01
256                     0.80              0.28              1.33      100000              0.79              0.96              1.07
512                     0.89              0.30              1.47      100000              0.85              1.14              1.30
1024                    1.02              0.44              1.60      100000              1.01              1.21              1.35
2048                    1.31              0.45              2.17      100000              1.30              1.54              1.67
4096                    2.26              1.48              3.05      100000              2.27              2.59              2.74
8192                    3.52              2.46              4.58      100000              3.49              3.84              4.06
16384                   3.68              3.52              3.84      100000              3.62              4.20              4.48
32768                   5.81              5.56              6.06      100000              5.77              6.17              6.56
65536                   7.19              6.94              7.44      100000              7.09              7.75              8.17
131072                 10.18              9.93             10.44      100000             10.15             10.68             12.65
262144                 15.65             15.40             15.90      100000             15.47             16.90             18.66
524288                 28.84             28.70             28.98      100000             28.69             29.85             32.42
1048576                63.06             62.94             63.18      100000             62.76             66.39             67.52


Procs: 4


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.58              0.34              0.82       10000              0.57              0.68              0.75
2                       0.58              0.35              0.80       10000              0.57              0.71              0.76
4                       0.57              0.34              0.80       10000              0.57              0.69              0.76
8                       0.58              0.35              0.80       10000              0.57              0.72              0.76
16                      0.55              0.32              0.78       10000              0.56              0.69              0.74
32                      0.76              0.43              1.03       10000              0.70              1.06              1.28
64                      0.74              0.41              1.02       10000              0.69              1.03              1.11
128                     1.10              0.71              1.38       10000              1.08              1.28              1.43
256                     1.16              0.73              1.46       10000              1.13              1.32              1.49
512                     1.30              0.79              1.68       10000              1.26              1.55              1.72
1024                    1.58              0.94              2.04       10000              1.56              1.79              1.95
2048                    2.44              1.58              3.07       10000              2.43              2.73              2.91
4096                    3.35              2.12              4.25       10000              3.33              3.73              3.94
8192                    6.04              5.03              8.08       10000              6.00              6.41              6.71
16384                   9.16              7.94             10.40       10000              8.89             11.20             12.32
32768                  14.36             13.11             15.64       10000             14.36             17.75             19.38
65536                  22.46             20.78             24.16       10000             22.42             27.55             30.38
131072                 40.87             37.92             43.82       10000             39.84             54.38             58.31
262144                 78.26             71.60             83.22       10000             75.68            104.82            111.68
524288                161.42            154.02            169.00       10000            150.32            211.03            221.23
1048576               495.69            211.97            646.02       10000            495.02            500.11            503.21


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.56              0.35              0.77       30000              0.56              0.68              0.73
2                       0.56              0.34              0.78       30000              0.56              0.69              0.74
4                       0.57              0.36              0.79       30000              0.57              0.70              0.76
8                       0.56              0.35              0.78       30000              0.56              0.68              0.74
16                      0.53              0.32              0.75       30000              0.56              0.69              0.75
32                      0.83              0.50              1.09       30000              0.75              1.11              1.24
64                      0.82              0.50              1.08       30000              0.79              1.09              1.18
128                     1.12              0.72              1.42       30000              1.07              1.27              1.43
256                     1.16              0.75              1.44       30000              1.14              1.36              1.52
512                     1.33              0.83              1.69       30000              1.30              1.56              1.68
1024                    1.60              0.99              2.05       30000              1.58              1.84              2.00
2048                    2.43              1.60              3.04       30000              2.43              2.71              2.88
4096                    3.52              2.34              4.41       30000              3.53              3.86              4.04
8192                    5.90              4.78              7.87       30000              5.88              6.29              6.55
16384                   8.78              7.91              9.73       30000              8.75             10.81             11.89
32768                  13.95             12.69             15.18       30000             13.91             17.30             18.84
65536                  22.01             20.36             23.68       30000             22.04             27.04             30.08
131072                 39.61             35.99             42.61       30000             38.69             53.21             57.09
262144                 75.73             68.91             80.90       30000             72.84            103.61            111.05
524288                162.07            150.44            170.06       30000            148.75            212.11            222.37
1048576               497.02            209.22            649.63       30000            496.94            501.64            504.82


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.58              0.35              0.80      100000              0.57              0.69              0.77
2                       0.57              0.35              0.79      100000              0.57              0.70              0.75
4                       0.58              0.34              0.79      100000              0.57              0.68              0.75
8                       0.57              0.34              0.78      100000              0.57              0.69              0.75
16                      0.54              0.32              0.76      100000              0.56              0.68              0.73
32                      0.79              0.45              1.04      100000              0.70              1.08              1.27
64                      0.80              0.46              1.06      100000              0.71              1.08              1.14
128                     1.09              0.71              1.35      100000              1.07              1.27              1.43
256                     1.16              0.73              1.45      100000              1.14              1.35              1.49
512                     1.31              0.81              1.70      100000              1.28              1.54              1.69
1024                    1.58              0.96              2.05      100000              1.56              1.85              2.04
2048                    2.43              1.58              3.07      100000              2.43              2.70              2.90
4096                    3.55              2.33              4.48      100000              3.55              3.92              4.14
8192                    6.05              4.84              8.18      100000              6.04              6.35              6.60
16384                   9.04              8.15              9.97      100000              9.08             11.14             12.19
32768                  14.45             13.41             15.62      100000             14.45             17.70             19.24
65536                  22.46             21.22             23.98      100000             22.62             26.90             29.17
131072                 40.45             37.73             43.23      100000             39.60             53.02             57.33
262144                 79.07             71.90             84.23      100000             76.23            106.62            113.80
524288                165.27            154.23            173.18      100000            153.00            216.41            227.88
1048576               492.98            209.09            643.81      100000            492.91            497.27            500.10


Procs: 8


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.13              0.79              1.58       10000              1.12              1.28              1.40
2                       1.01              0.67              1.47       10000              0.98              1.12              1.19
4                       0.92              0.60              1.36       10000              0.91              1.04              1.13
8                       0.91              0.41              1.24       10000              0.90              1.08              1.25
16                      0.90              0.42              1.22       10000              0.89              1.05              1.15
32                      1.30              0.53              1.92       10000              1.20              1.89              2.31
64                      1.14              0.62              1.80       10000              1.11              1.37              1.66
128                     1.90              1.27              2.83       10000              1.88              2.10              2.21
256                     2.00              1.34              2.99       10000              1.99              2.21              2.34
512                     2.18              1.43              3.25       10000              2.18              2.39              2.52
1024                    2.53              1.77              3.67       10000              2.51              2.79              2.95
2048                    3.52              2.59              5.09       10000              3.51              3.80              4.01
4096                    4.73              2.20              6.29       10000              4.61              5.04              5.27
8192                    7.29              3.41              9.43       10000              7.16              7.49              8.29
16384                  14.24              8.25             19.90       10000             14.16             16.85             17.92
32768                  23.77             13.62             28.56       10000             23.40             28.67             31.40
65536                  45.72             34.16             52.02       10000             45.55             53.90             57.46
131072                 91.57             76.86            100.52       10000             91.47            106.15            112.82
262144                181.72            160.03            195.76       10000            181.26            210.20            221.87
524288                364.06            324.42            385.42       10000            364.24            412.52            432.64
1048576               608.29            462.34            673.04       10000            604.47            694.93            745.37


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.98              0.68              1.43       30000              0.96              1.16              1.28
2                       0.89              0.61              1.35       30000              0.88              1.03              1.14
4                       0.88              0.61              1.32       30000              0.87              1.00              1.07
8                       0.94              0.43              1.31       30000              0.92              1.15              1.27
16                      0.91              0.44              1.24       30000              0.90              1.06              1.17
32                      1.32              0.58              1.99       30000              1.21              1.91              2.12
64                      1.17              0.62              1.86       30000              1.07              1.28              1.37
128                     1.85              1.27              2.81       30000              1.81              2.12              2.27
256                     1.92              1.29              2.93       30000              1.91              2.12              2.24
512                     2.11              1.40              3.19       30000              2.10              2.33              2.46
1024                    2.47              1.77              3.65       30000              2.45              2.73              2.90
2048                    3.39              2.55              4.98       30000              3.35              3.70              3.85
4096                    4.74              2.34              6.08       30000              4.74              5.20              5.48
8192                    7.17              3.55              9.14       30000              7.14              7.48              7.76
