
Operation: bcast
Node: THIN

--------------------------------------------
Test: 1

Algorithm: 3
Procs: 16
Mapping: core
Iterations: 10000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
131072                 66.66             34.25             92.81       50000             66.35             69.58             71.83
262144                128.46             68.01            175.95       50000            128.36            132.20            133.78
524288                285.97            200.71            364.26       50000            286.26            291.21            292.95
1048576               590.78            443.62            755.52       50000            585.67            618.36            621.53

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.00              0.21              6.01       50000              2.99              3.35              3.56
2                       1.69              0.46              2.38       50000              1.57              1.89              2.09
4                       1.61              0.46              2.29       50000              1.59              1.90              2.08
8                       1.61              0.46              2.28       50000              1.58              1.89              2.06
16                      1.60              0.45              2.28       50000              1.57              1.87              2.04
32                      1.59              0.45              2.26       50000              1.57              1.86              2.01
64                      1.98              0.45              3.00       50000              1.96              2.31              2.51
128                     1.92              0.46              2.76       50000              1.90              2.22              2.40
256                     2.77              0.77              4.21       50000              2.73              3.08              3.30
512                     2.86              0.79              4.50       50000              2.83              3.16              3.40
1024                    3.03              0.79              4.73       50000              3.00              3.34              3.58
2048                    3.89              0.91              5.88       50000              3.86              4.22              4.54
4096                    5.14              1.82              7.60       50000              5.10              5.47              5.83
8192                    7.23              2.46             10.29       50000              7.18              7.58              8.35
16384                  11.74              4.18             16.21       50000             11.61             12.20             14.75
32768                  19.54              8.16             29.64       50000             19.44             20.18             22.75
65536                  36.80             17.90             51.05       50000             36.61             38.23             41.09
131072                 69.54             35.22             95.85       50000             69.33             72.61             75.21
262144                132.92             68.84            180.29       50000            132.65            136.75            138.56
524288                302.21            228.05            379.29       50000            302.49            307.40            308.93
1048576               618.27            475.48            779.19       50000            613.25            635.23            637.55

Warmup: 5000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.98              0.20              5.99       50000              2.98              3.34              3.62
2                       1.73              0.45              2.40       50000              1.58              1.94              2.15
