Operation: bcast  , Node: THIN


--------------------------------------------
Algorithm: 0
--------------------------------------------


**Mapping: core**

Procs: 2


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
32768                  12.46             11.32             13.54       30000             12.13             15.61             17.17
65536                  20.20             18.82             21.69       30000             20.08             25.77             28.61
131072                 35.92             33.83             38.21       30000             35.51             48.59             54.86
262144                 70.01             66.60             74.21       30000             67.94             99.43            107.96
524288                143.35            139.00            150.11       30000            141.51            196.15            209.18
1048576               471.60            202.81            616.21       30000            471.42            476.61            479.49


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.53              0.31              0.73      100000              0.54              0.67              0.76
2                       0.51              0.30              0.71      100000              0.53              0.66              0.74
4                       0.56              0.34              0.77      100000              0.54              0.67              0.78
8                       0.54              0.33              0.75      100000              0.54              0.67              0.77
16                      0.50              0.29              0.71      100000              0.52              0.67              0.75
32                      0.76              0.45              1.01      100000              0.67              1.09              1.27
64                      0.73              0.42              0.98      100000              0.67              1.05              1.15
128                     1.06              0.69              1.32      100000              1.03              1.28              1.42
256                     1.11              0.71              1.41      100000              1.08              1.35              1.52
512                     1.28              0.80              1.66      100000              1.26              1.53              1.71
1024                    1.55              0.94              2.01      100000              1.52              1.82              2.01
2048                    2.32              1.53              2.93      100000              2.29              2.65              2.81
4096                    3.33              2.22              4.18      100000              3.31              3.74              3.95
8192                    5.79              4.57              7.97      100000              5.76              6.20              6.45
16384                   8.05              6.19              9.21      100000              7.89             10.54             11.82
32768                  12.86             11.32             14.12      100000             12.68             16.58             18.48
65536                  20.17             18.39             21.83      100000             20.15             26.11             28.95
131072                 37.15             34.26             39.72      100000             36.42             49.05             54.77
262144                 70.01             64.92             74.35      100000             67.00             97.63            106.51
524288                140.53            128.81            148.42      100000            136.79            190.98            205.70
1048576               470.24            199.88            615.49      100000            470.13            475.21            478.25


Procs: 8


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.89              0.56              1.39       10000              0.88              1.04              1.13
2                       0.87              0.58              1.33       10000              0.85              1.01              1.09
4                       0.83              0.55              1.26       10000              0.81              0.97              1.05
8                       0.85              0.40              1.15       10000              0.82              1.06              1.25
16                      0.83              0.40              1.13       10000              0.81              1.01              1.18
32                      1.17              0.52              1.68       10000              1.07              1.81              2.05
64                      1.03              0.58              1.65       10000              1.01              1.28              1.42
128                     1.73              1.20              2.67       10000              1.72              1.94              2.08
256                     1.79              1.25              2.73       10000              1.77              2.02              2.16
512                     1.99              1.34              3.00       10000              1.98              2.23              2.36
1024                    2.36              1.67              3.52       10000              2.35              2.63              2.79
2048                    3.31              2.51              4.86       10000              3.30              3.61              3.81
4096                    4.47              2.17              5.72       10000              4.35              4.85              5.12
8192                    6.86              3.35              8.80       10000              6.70              7.08              7.44
16384                  12.16              7.54             16.82       10000             11.95             14.29             16.07
32768                  21.25              9.40             26.42       10000             20.95             26.30             29.24
65536                  41.51             18.44             48.76       10000             41.13             50.19             54.37
131072                 87.65             61.93             97.59       10000             87.51            103.35            109.25
262144                177.86            149.91            191.55       10000            177.90            206.01            216.28
524288                322.84            252.96            354.79       10000            322.54            365.25            383.40
1048576               589.61            474.18            656.52       10000            590.35            658.41            699.88


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.87              0.59              1.30       30000              0.85              1.01              1.11
2                       0.83              0.59              1.22       30000              0.82              0.97              1.06
4                       0.82              0.57              1.23       30000              0.82              0.96              1.04
8                       0.88              0.42              1.22       30000              0.86              1.10              1.27
16                      0.87              0.43              1.18       30000              0.85              1.05              1.20
32                      1.24              0.52              1.93       30000              1.14              1.82              2.23
64                      1.08              0.61              1.69       30000              1.03              1.27              1.37
128                     1.72              1.21              2.60       30000              1.70              1.96              2.15
256                     1.77              1.26              2.67       30000              1.76              1.98              2.14
512                     2.00              1.34              3.04       30000              1.99              2.26              2.41
1024                    2.39              1.72              3.54       30000              2.38              2.67              2.84
2048                    3.23              2.43              4.74       30000              3.21              3.52              3.68
4096                    4.62              2.29              5.97       30000              4.62              5.12              5.40
8192                    6.96              3.44              9.03       30000              6.92              7.30              7.64
16384                  12.87              7.87             17.96       30000             12.60             15.32             16.69
32768                  22.08             11.17             27.01       30000             21.78             27.05             29.80
65536                  44.01             25.33             51.45       30000             43.70             52.84             57.01
131072                 89.47             65.19             99.48       30000             89.22            104.64            111.30
262144                183.77            154.96            197.38       30000            183.78            211.84            222.31
524288                363.78            327.64            382.65       30000            364.52            411.93            428.90
1048576               581.94            478.29            651.32       30000            577.14            685.09            729.11


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.84              0.55              1.28      100000              0.82              0.98              1.09
2                       0.84              0.56              1.28      100000              0.82              1.00              1.11
4                       0.84              0.59              1.25      100000              0.82              0.98              1.07
8                       0.86              0.40              1.19      100000              0.83              1.07              1.26
16                      0.85              0.42              1.14      100000              0.84              1.02              1.20
32                      1.35              0.61              2.01      100000              1.19              2.06              2.22
64                      1.02              0.61              1.60      100000              1.00              1.23              1.34
128                     1.75              1.19              2.67      100000              1.73              1.98              2.12
256                     1.83              1.26              2.79      100000              1.80              2.07              2.33
512                     1.99              1.33              3.01      100000              1.98              2.23              2.37
1024                    2.36              1.66              3.52      100000              2.34              2.64              2.82
2048                    3.21              2.38              4.72      100000              3.19              3.48              3.65
4096                    4.54              2.23              5.95      100000              4.52              4.97              5.20
8192                    6.77              3.34              8.75      100000              6.75              7.15              7.49
16384                  12.68              7.60             17.79      100000             12.43             15.14             16.72
32768                  22.00             10.46             27.12      100000             21.69             26.99             29.69
65536                  43.91             24.90             51.23      100000             43.52             53.19             57.26
131072                 89.97             63.21            100.43      100000             89.73            105.60            112.11
262144                183.46            153.95            197.87      100000            183.44            211.78            222.19
524288                366.29            325.18            388.17      100000            366.97            414.79            432.90
1048576               605.52            487.09            673.62      100000            601.43            696.54            741.67


Procs: 16


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.06              0.76              1.51       10000              1.04              1.22              1.34
2                       1.05              0.78              1.48       10000              1.04              1.22              1.33
4                       1.04              0.78              1.47       10000              1.03              1.23              1.33
8                       1.04              0.78              1.48       10000              1.03              1.23              1.33
16                      1.04              0.77              1.50       10000              1.03              1.23              1.35
32                      1.37              0.88              1.94       10000              1.34              1.72              1.90
64                      1.29              0.84              1.86       10000              1.28              1.52              1.68
128                     2.16              1.61              3.18       10000              2.15              2.40              2.54
256                     2.24              1.64              3.26       10000              2.23              2.49              2.65
512                     2.43              1.75              3.56       10000              2.41              2.68              2.83
1024                    2.99              2.19              4.29       10000              2.97              3.28              3.47
2048                    4.10              3.12              5.87       10000              3.91              4.22              4.49
4096                    5.49              3.28              7.56       10000              5.47              6.04              6.39
8192                    8.08              4.96             11.01       10000              8.06              8.50              9.64
16384                  16.70              9.08             24.84       10000             16.48             19.38             21.00
32768                  25.55             13.13             37.86       10000             25.08             30.77             32.83
65536                  46.23             25.17             66.92       10000             46.58             54.41             57.48
131072                 91.35             48.06            132.79       10000             93.38            100.99            104.55
262144                183.11             95.90            265.88       10000            185.23            194.70            198.44
524288                363.42            190.91            524.06       10000            364.73            380.04            387.15
1048576               440.85            429.15            452.78       10000            438.80            446.74            451.26


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.06              0.77              1.51       30000              1.05              1.24              1.34
2                       1.07              0.79              1.51       30000              1.06              1.26              1.35
4                       1.07              0.78              1.51       30000              1.06              1.26              1.37
8                       1.06              0.79              1.50       30000              1.05              1.26              1.37
16                      1.12              0.78              1.59       30000              1.05              1.26              1.37
32                      1.49              0.89              2.17       30000              1.41              1.77              1.93
64                      1.32              0.86              1.94       30000              1.31              1.56              1.69
128                     2.16              1.62              3.16       30000              2.15              2.40              2.54
256                     2.23              1.65              3.25       30000              2.22              2.49              2.66
512                     2.45              1.77              3.54       30000              2.44              2.70              2.86
1024                    3.03              2.22              4.37       30000              3.02              3.31              3.48
2048                    3.90              2.96              5.59       30000              3.88              4.19              4.38
4096                    5.59              3.36              7.81       30000              5.55              6.13              6.45
8192                    8.41              5.04             11.67       30000              8.38              8.86              9.69
16384                  17.33              9.85             25.49       30000             17.07             20.14             21.86
32768                  27.49             15.06             40.53       30000             27.40             32.23             34.24
65536                  48.58             26.33             71.88       30000             49.00             56.62             60.00
131072                 93.16             49.55            136.38       30000             94.41            106.12            111.96
262144                187.25             98.60            271.50       30000            187.48            205.92            214.14
524288                363.19            189.82            525.76       30000            360.66            396.95            409.59
1048576               459.00            444.54            472.32       30000            458.87            467.10            471.54


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.07              0.74              1.52      100000              1.06              1.25              1.36
2                       1.10              0.76              1.56      100000              1.06              1.26              1.38
4                       1.07              0.76              1.51      100000              1.06              1.25              1.36
8                       1.06              0.76              1.49      100000              1.05              1.24              1.35
16                      1.06              0.76              1.49      100000              1.05              1.25              1.36
32                      1.43              0.86              2.06      100000              1.41              1.73              1.90
64                      1.31              0.83              1.90      100000              1.29              1.57              1.72
128                     2.19              1.63              3.23      100000              2.18              2.41              2.55
256                     2.29              1.68              3.34      100000              2.27              2.53              2.67
512                     2.48              1.76              3.62      100000              2.47              2.73              2.88
1024                    3.08              2.24              4.42      100000              3.06              3.37              3.53
2048                    3.93              2.98              5.66      100000              3.90              4.20              4.42
4096                    5.79              3.46              7.98      100000              5.76              6.34              6.72
8192                    8.54              5.08             11.81      100000              8.49              8.98             10.15
16384                  16.78              9.21             24.84      100000             16.51             19.37             21.23
32768                  26.12             14.08             38.78      100000             25.68             30.97             33.23
65536                  47.16             24.73             70.75      100000             47.33             54.74             58.10
131072                 92.07             46.88            135.89      100000             93.68            103.22            108.17
262144                184.51             93.96            269.00      100000            186.20            198.18            204.33
524288                367.21            188.20            531.69      100000            368.39            384.04            391.96
1048576               472.77            458.79            484.36      100000            472.46            480.53            484.51


**Mapping: numa**

Procs: 2


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.11              0.58       10000              0.31              0.47              0.54
2                       0.35              0.11              0.58       10000              0.31              0.46              0.53
4                       0.35              0.11              0.58       10000              0.31              0.46              0.55
8                       0.35              0.12              0.58       10000              0.31              0.47              0.53
16                      0.35              0.12              0.58       10000              0.31              0.47              0.61
32                      0.45              0.12              0.77       10000              0.40              0.67              0.80
64                      0.42              0.11              0.73       10000              0.39              0.55              0.68
128                     0.75              0.27              1.22       10000              0.71              1.01              1.15
256                     0.74              0.25              1.23       10000              0.73              0.92              1.01
512                     0.86              0.28              1.43       10000              0.83              1.13              1.25
1024                    0.95              0.39              1.52       10000              0.94              1.17              1.29
2048                    1.28              0.44              2.12       10000              1.25              1.57              1.74
4096                    1.91              0.98              2.83       10000              1.89              2.31              2.52
8192                    3.10              1.76              4.45       10000              3.09              3.42              3.67
16384                   3.24              3.08              3.39       10000              3.14              3.79              4.03
32768                   5.31              5.07              5.55       10000              5.22              5.81              6.10
65536                   6.63              6.39              6.87       10000              6.53              7.23              7.59
131072                  9.16              8.91              9.40       10000              9.05              9.68             10.18
262144                 14.96             14.63             15.28       10000             14.71             15.60             18.54
524288                 25.09             24.84             25.34       10000             24.97             25.83             29.28
1048576                53.28             53.15             53.41       10000             52.95             57.11             58.39


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.37              0.13              0.61       30000              0.34              0.49              0.55
2                       0.36              0.11              0.60       30000              0.32              0.48              0.59
4                       0.37              0.12              0.61       30000              0.33              0.49              0.56
8                       0.36              0.11              0.61       30000              0.32              0.48              0.57
16                      0.37              0.13              0.61       30000              0.33              0.49              0.56
32                      0.48              0.12              0.85       30000              0.41              0.74              0.87
64                      0.49              0.13              0.85       30000              0.46              0.71              0.81
128                     0.73              0.25              1.21       30000              0.71              0.89              0.99
256                     0.76              0.28              1.24       30000              0.73              0.98              1.11
512                     0.84              0.28              1.41       30000              0.82              1.06              1.23
1024                    1.02              0.44              1.60       30000              0.99              1.28              1.45
2048                    1.29              0.45              2.14       30000              1.27              1.54              1.70
4096                    2.20              1.38              3.03       30000              2.15              2.53              2.71
8192                    3.43              2.39              4.47       30000              3.42              3.74              3.97
16384                   3.31              3.17              3.44       30000              3.23              3.80              4.05
32768                   5.39              5.14              5.64       30000              5.31              5.87              6.15
65536                   6.75              6.51              6.99       30000              6.67              7.26              7.62
131072                  9.37              9.13              9.61       30000              9.31              9.88             10.45
262144                 14.39             14.14             14.64       30000             14.33             14.98             17.77
524288                 26.07             25.82             26.31       30000             25.79             27.17             30.24
1048576                55.33             55.21             55.45       30000             55.00             59.25             60.67


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.11              0.59      100000              0.31              0.48              0.59
2                       0.35              0.11              0.59      100000              0.31              0.48              0.56
4                       0.35              0.10              0.59      100000              0.31              0.47              0.56
8                       0.35              0.10              0.59      100000              0.31              0.47              0.55
16                      0.35              0.11              0.59      100000              0.31              0.48              0.59
32                      0.57              0.10              1.04      100000              0.54              0.85              0.91
64                      0.46              0.10              0.82      100000              0.45              0.58              0.68
128                     0.71              0.23              1.18      100000              0.70              0.87              0.95
256                     0.74              0.26              1.22      100000              0.72              0.93              1.04
512                     0.83              0.27              1.39      100000              0.80              1.06              1.23
1024                    0.97              0.41              1.52      100000              0.96              1.16              1.27
2048                    1.26              0.44              2.09      100000              1.24              1.55              1.70
4096                    2.15              1.39              2.92      100000              2.15              2.52              2.70
8192                    3.34              2.32              4.37      100000              3.33              3.66              3.87
16384                   3.40              3.26              3.54      100000              3.38              3.93              4.21
32768                   5.38              5.15              5.62      100000              5.30              5.85              6.17
65536                   6.77              6.54              7.00      100000              6.72              7.24              7.53
131072                  9.30              9.06              9.54      100000              9.23              9.90             10.62
262144                 13.93             13.68             14.18      100000             13.85             14.67             17.31
524288                 25.79             25.56             26.02      100000             25.55             27.11             29.94
1048576                55.70             55.58             55.83      100000             55.34             59.49             60.89


Procs: 4


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.48              0.25              0.71       10000              0.37              0.52              0.59
2                       0.36              0.23              0.50       10000              0.34              0.44              0.51
4                       0.34              0.21              0.47       10000              0.32              0.43              0.50
8                       0.32              0.19              0.46       10000              0.31              0.41              0.44
16                      0.32              0.18              0.45       10000              0.31              0.39              0.44
32                      0.42              0.19              0.50       10000              0.38              0.61              0.70
64                      0.41              0.20              0.49       10000              0.39              0.56              0.63
128                     0.67              0.39              1.00       10000              0.66              0.80              0.87
256                     0.71              0.43              1.06       10000              0.70              0.82              0.89
512                     0.82              0.54              1.24       10000              0.82              0.96              1.04
1024                    1.02              0.68              1.54       10000              1.00              1.14              1.23
2048                    1.41              0.91              2.19       10000              1.39              1.55              1.64
4096                    2.06              1.54              3.03       10000              2.05              2.23              2.32
8192                    4.14              1.89              5.52       10000              4.04              4.33              4.59
16384                   6.43              4.33              7.65       10000              6.11              8.33              9.80
32768                  10.94              9.10             12.28       10000             10.49             13.76             15.52
65536                  16.71             13.94             18.38       10000             16.50             21.74             24.27
131072                 31.93             26.65             34.52       10000             31.40             40.37             45.15
262144                 67.85             53.96             73.50       10000             67.48             84.47             94.64
524288                135.28            112.28            144.43       10000            132.20            168.02            186.77
1048576               477.10            201.68            622.60       10000            476.84            481.71            484.74


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.64              0.40              0.87       30000              0.63              0.80              0.96
2                       0.56              0.32              0.78       30000              0.55              0.71              0.81
4                       0.57              0.32              0.78       30000              0.56              0.71              0.80
8                       0.56              0.32              0.78       30000              0.56              0.71              0.77
16                      0.56              0.31              0.79       30000              0.56              0.72              0.79
32                      0.86              0.45              1.06       30000              0.81              1.20              1.35
64                      0.86              0.46              1.07       30000              0.80              1.20              1.30
128                     1.28              0.82              1.56       30000              1.24              1.53              1.67
256                     1.38              0.89              1.64       30000              1.31              1.58              1.73
512                     1.54              1.03              1.83       30000              1.51              1.78              1.92
1024                    1.86              1.26              2.24       30000              1.84              2.15              2.34
2048                    2.59              1.80              3.29       30000              2.58              2.97              3.19
4096                    3.95              3.41              4.86       30000              3.93              4.37              4.64
8192                    7.37              4.21              9.79       30000              7.31              7.95              9.05
16384                   5.10              4.09              5.86       30000              5.00              6.06              6.80
32768                   8.48              7.33              9.33       30000              8.37              9.72             10.79
65536                  13.63             11.41             14.85       30000             13.62             15.40             16.96
131072                 25.05             21.36             26.82       30000             24.58             28.71             30.50
262144                 48.19             40.73             51.32       30000             47.05             54.65             57.20
524288                 99.86             89.73            104.01       30000            101.16            107.43            110.41
1048576               226.25             93.51            300.38       30000            225.34            229.80            231.23


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.37              0.20              0.50      100000              0.36              0.49              0.56
2                       0.37              0.21              0.50      100000              0.35              0.50              0.57
4                       0.37              0.21              0.50      100000              0.34              0.51              0.56
8                       0.38              0.21              0.53      100000              0.36              0.49              0.54
16                      0.37              0.20              0.50      100000              0.36              0.46              0.52
32                      0.59              0.22              0.97      100000              0.57              0.82              0.93
64                      0.52              0.22              0.79      100000              0.51              0.67              0.78
128                     0.84              0.40              1.23      100000              0.82              1.01              1.10
256                     0.89              0.42              1.31      100000              0.86              1.09              1.21
512                     1.06              0.57              1.53      100000              1.03              1.28              1.42
1024                    1.30              0.71              1.81      100000              1.29              1.47              1.59
2048                    1.77              0.94              2.53      100000              1.74              1.95              2.10
4096                    2.87              1.90              3.74      100000              2.85              3.12              3.27
8192                    4.86              1.89              7.19      100000              4.82              5.19              5.41
16384                   6.83              5.47              7.65      100000              6.48              8.95              9.99
32768                  11.11              9.37             12.10      100000             10.81             13.61             15.25
65536                  18.14             15.25             19.54      100000             18.06             21.87             24.93
131072                 33.69             29.26             35.71      100000             33.13             41.85             51.08
262144                 64.98             59.14             68.06      100000             63.05             85.21             95.62
524288                112.47            101.54            118.32      100000            104.26            156.62            195.74
1048576               381.87            200.73            472.48      100000            381.51            389.32            392.67


Procs: 8


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.76              0.54              1.01       10000              0.73              0.98              1.16
2                       0.73              0.52              0.97       10000              0.71              0.94              1.09
4                       0.71              0.51              0.94       10000              0.68              0.98              1.30
8                       1.12              0.41              1.47       10000              1.11              1.33              1.46
16                      1.10              0.41              1.46       10000              1.09              1.33              1.48
32                      1.64              0.51              2.26       10000              1.59              2.20              2.48
64                      1.05              0.70              1.42       10000              1.02              1.53              1.77
128                     1.96              1.27              2.44       10000              1.91              2.40              2.64
256                     2.03              1.33              2.55       10000              1.99              2.44              2.65
512                     2.27              1.57              2.85       10000              2.23              2.70              2.90
1024                    2.69              1.89              3.35       10000              2.66              3.12              3.36
2048                    3.67              2.61              4.44       10000              3.64              4.08              4.33
4096                    6.32              2.85              7.90       10000              6.28              6.99              7.40
8192                    9.92              4.71             11.99       10000              9.70             10.34             12.17
16384                  14.89              7.91             21.22       10000             14.67             18.46             20.17
32768                  19.98              7.49             25.59       10000             19.56             24.99             28.20
65536                  41.90             15.86             50.10       10000             41.50             49.86             54.69
131072                 86.94             57.87             98.17       10000             86.48            101.62            108.36
262144                178.80            141.74            192.81       10000            178.63            207.87            217.79
524288                334.32            275.30            363.80       10000            333.52            381.09            399.25
1048576               605.47            488.86            677.79       10000            606.48            680.71            712.04


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.00              0.67              1.35       30000              0.98              1.27              1.41
2                       0.83              0.41              1.22       30000              0.80              1.06              1.27
4                       0.78              0.36              1.13       30000              0.75              0.99              1.18
8                       0.90              0.28              1.18       30000              0.88              1.09              1.21
16                      0.91              0.28              1.18       30000              0.89              1.10              1.20
32                      1.31              0.31              1.72       30000              1.31              1.65              1.83
64                      1.04              0.50              1.63       30000              0.97              1.30              1.51
128                     1.72              0.76              2.60       30000              1.67              2.02              2.24
256                     1.77              0.75              2.70       30000              1.73              2.07              2.31
512                     2.00              0.77              3.11       30000              1.95              2.38              2.63
1024                    2.42              0.96              3.74       30000              2.38              2.82              3.05
2048                    3.24              1.33              4.94       30000              3.19              3.61              3.83
4096                    5.25              2.43              7.38       30000              5.24              5.60              5.84
8192                    8.02              3.75             11.18       30000              8.00              8.40              9.04
16384                  14.95              7.65             21.64       30000             14.93             17.83             19.19
32768                  22.47             11.88             27.02       30000             22.34             26.38             28.35
65536                  45.38             30.05             52.06       30000             45.25             53.01             56.24
131072                 90.48             70.26             99.80       30000             90.30            105.20            110.89
262144                184.20            159.43            197.36       30000            183.73            212.76            223.10
524288                370.25            337.27            389.34       30000            369.47            419.77            437.54
1048576               671.85            578.92            725.05       30000            670.83            766.70            804.92


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.77              0.34              1.13      100000              0.74              0.98              1.15
2                       0.78              0.33              1.16      100000              0.75              1.00              1.19
4                       0.78              0.34              1.15      100000              0.75              0.97              1.18
8                       0.89              0.27              1.15      100000              0.87              1.07              1.18
16                      0.88              0.27              1.16      100000              0.87              1.06              1.17
32                      1.22              0.29              1.63      100000              1.16              1.70              1.91
64                      0.98              0.40              1.51      100000              0.94              1.32              1.54
128                     1.72              0.70              2.63      100000              1.69              2.02              2.24
256                     1.79              0.74              2.74      100000              1.76              2.09              2.28
512                     2.01              0.77              3.12      100000              1.97              2.34              2.55
1024                    2.40              0.96              3.67      100000              2.36              2.78              2.99
2048                    3.19              1.33              4.88      100000              3.16              3.54              3.76
4096                    5.07              2.07              7.06      100000              5.05              5.44              5.66
8192                    7.65              3.21             10.53      100000              7.61              8.03              8.54
16384                  14.85              7.28             21.90      100000             14.76             17.69             19.16
32768                  22.11             10.81             26.95      100000             21.97             26.67             28.77
65536                  43.79             27.64             50.33      100000             43.69             52.10             55.63
131072                 91.30             70.37            100.72      100000             91.38            106.30            112.02
262144                185.27            159.43            198.94      100000            185.19            212.78            222.44
524288                374.67            345.52            391.99      100000            375.44            421.37            437.64
1048576               665.69            561.55            721.76      100000            667.73            765.59            799.69


Procs: 16


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.87              0.48              1.19       10000              0.85              1.14              1.32
2                       0.90              0.49              1.20       10000              0.88              1.16              1.30
4                       0.91              0.49              1.22       10000              0.90              1.18              1.33
8                       0.91              0.50              1.20       10000              0.90              1.18              1.34
16                      0.91              0.51              1.21       10000              0.90              1.19              1.34
32                      1.37              0.66              2.16       10000              1.34              1.72              1.91
64                      1.27              0.61              1.93       10000              1.25              1.60              1.81
128                     2.08              1.03              2.85       10000              2.06              2.35              2.53
256                     2.15              1.06              3.00       10000              2.13              2.44              2.64
512                     2.35              1.07              3.38       10000              2.33              2.64              2.83
1024                    2.93              1.40              4.16       10000              2.90              3.24              3.43
2048                    4.12              2.17              6.01       10000              3.88              4.20              4.47
4096                    5.95              3.57              8.79       10000              5.91              6.28              6.60
8192                    8.94              5.27             13.11       10000              8.89              9.27             10.96
16384                  19.03              8.36             31.75       10000             18.77             21.41             23.17
32768                  31.38             13.34             51.74       10000             31.21             35.74             38.06
65536                  61.51             25.85            100.87       10000             61.95             68.82             71.51
131072                117.14             47.56            196.64       10000            117.72            131.15            135.65
262144                242.73             94.03            427.19       10000            243.24            257.00            262.45
524288                479.46            185.40            830.89       10000            477.77            505.29            521.19
1048576               498.80            443.65            562.41       10000            498.20            504.92            510.88


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.86              0.43              1.20       30000              0.84              1.09              1.22
2                       0.85              0.41              1.17       30000              0.83              1.08              1.22
4                       0.85              0.41              1.17       30000              0.83              1.09              1.21
8                       0.84              0.41              1.17       30000              0.83              1.07              1.21
