
Algorithm: 3

Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1024                   10.02              0.60             18.95        1000              9.96             10.96             11.98
2048                   13.23              0.72             24.92        1000             13.22             14.16             16.34
4096                   18.04              1.24             33.36        1000             18.00             19.92             21.25
8192                   28.41              2.13             52.14        1000             28.06             30.76             32.62
16384                  51.18              7.17             86.16         100             51.01             53.40             53.99
32768                  83.77             11.62            140.12         100             83.77             85.74             86.38
65536                 144.63             20.60            241.87         100            144.36            148.48            149.69
131072                271.99             37.74            454.76         100            271.32            276.63            287.30
262144                508.55             69.67            852.37         100            507.87            517.71            519.52
524288                981.14            132.85           1643.79         100            979.48            997.17           1000.45
1048576              1939.15            267.73           3257.95         100           1917.48           2121.77           2395.99

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       5.58              0.52              9.80        1000              5.38              6.19             11.54
2                       5.05              0.44              8.89        1000              4.92              5.37              9.79
4                       4.64              0.37              8.17        1000              4.45              4.85             10.72
8                       4.18              0.34              7.40        1000              4.09              4.39              8.95
16                      3.94              0.31              6.99        1000              3.84              4.13              7.99
32                      5.67              0.28             11.13        1000              5.58              6.85              9.25
64                      4.97              0.27              9.34        1000              4.72              5.28              8.73
128                     7.20              0.36             13.88        1000              7.12              7.66              9.63
256                     7.30              0.38             14.00        1000              7.24              7.80              9.07
512                     8.33              0.37             15.92        1000              8.27              8.86              9.42
1024                    9.97              0.55             18.88        1000              9.91             10.76             12.06
2048                   13.30              0.71             24.99        1000             13.27             14.23             16.48
4096                   17.87              1.16             33.16        1000             17.83             19.64             20.67
8192                   28.53              2.15             52.30        1000             28.23             30.81             31.96
16384                  51.05              7.08             86.33         100             50.92             52.55             54.11
32768                  83.22             11.35            140.11         100             83.10             85.21             86.87
65536                 142.06             19.83            248.83         100            140.75            145.23            147.14
131072                270.84             37.76            452.91         100            270.40            275.67            277.68
262144                504.49             69.41            847.20         100            504.57            508.75            509.65
524288                971.39            132.49           1631.69         100            970.68            980.89            983.60
1048576              1916.82            264.99           3225.28         100           1900.73           1919.61           2246.02

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       5.17              0.45              8.96        1000              5.06              5.57              8.00
2                       4.90              0.44              8.45        1000              4.77              5.16              8.97
4                       4.57              0.39              7.95        1000              4.41              4.83             10.08
8                       4.20              0.35              7.33        1000              4.08              4.43              9.07
16                      3.96              0.30              6.93        1000              3.85              4.15              8.77
32                      5.50              0.28             10.75        1000              5.35              6.68              8.73
64                      4.92              0.26              9.23        1000              4.72              5.31              7.32
128                     7.28              0.35             14.06        1000              7.20              7.73              9.07
256                     7.27              0.37             13.95        1000              7.19              7.85              9.07
512                     8.38              0.37             16.03        1000              8.34              8.89             10.83
1024                   10.00              0.57             18.98        1000              9.94             10.90             11.78
2048                   13.23              0.70             24.94        1000             13.22             14.10             16.05
4096                   17.86              1.16             33.29        1000             17.85             19.50             20.67
8192                   28.61              2.15             52.50        1000             28.20             30.85             33.53
16384                  51.37              7.24             86.69         100             51.18             53.49             55.52
32768                  83.32             11.50            139.92         100             83.37             85.25             85.91
65536                 143.17             20.42            240.19         100            142.87            146.01            146.66
131072                270.12             37.95            451.13         100            269.83            274.71            278.39
262144                503.87             70.54            845.56         100            503.91            508.11            509.00
524288                975.40            133.94           1639.99         100            975.70            984.77            990.24
1048576              1926.37            270.57           3244.70         100           1908.29           2027.17           2466.92

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       4.66              0.42              7.88        1000              4.54              5.03              5.63
2                       4.57              0.41              7.72        1000              4.45              4.77              9.36
4                       4.23              0.37              7.21        1000              4.15              4.48              7.23
8                       4.03              0.34              6.88        1000              3.90              4.25              8.60
16                      3.78              0.30              6.56        1000              3.71              3.98              5.97
32                      5.45              0.28             10.39        1000              5.33              6.65              9.36
64                      4.83              0.27              8.99        1000              4.68              5.17              7.13
128                     7.20              0.36             13.81        1000              7.13              7.64              9.40
256                     7.26              0.39             13.88        1000              7.20              7.81              9.47
512                     8.36              0.38             15.93        1000              8.24              8.86             10.55
1024                    9.96              0.57             18.92        1000              9.87             10.84             12.18
2048                   13.11              0.71             24.77        1000             13.07             14.04             16.43
4096                   17.91              1.19             33.21        1000             17.83             19.65             20.79
8192                   28.09              2.12             51.69        1000             27.85             30.41             31.94
16384                  51.36              7.47             86.27         100             51.21             52.77             55.20
32768                  83.19             11.51            139.56         100             83.04             85.53             86.87
65536                 143.42             20.23            240.86         100            142.98            146.73            147.75
131072                269.58             37.27            451.15         100            269.22            274.61            277.80
262144                502.27             69.25            843.69         100            501.85            506.93            509.00
524288                971.00            132.23           1633.43         100            971.05            980.72            983.96
1048576              1917.39            264.87           3235.94         100           1900.00           1932.87           2277.81

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       5.41              0.49              9.51        1000              5.23              6.03             11.56
2                       5.04              0.46              8.81        1000              4.91              5.30             10.08
4                       4.67              0.38              8.19        1000              4.44              4.86             11.17
8                       4.14              0.33              7.35        1000              4.04              4.40              8.37
16                      3.91              0.31              6.88        1000              3.81              4.13              8.98
32                      5.61              0.29             10.93        1000              5.52              6.70              9.48
64                      4.98              0.26              9.32        1000              4.69              5.30              8.75
128                     7.26              0.36             13.95        1000              7.17              7.72             10.15
256                     7.28              0.38             13.93        1000              7.20              7.74              9.63
512                     8.34              0.37             15.96        1000              8.25              8.80             10.37
1024                    9.95              0.57             18.87        1000              9.87             10.81             12.30
2048                   13.19              0.70             24.85        1000             13.17             14.11             16.36
4096                   17.92              1.20             33.29        1000             17.67             19.85             20.96
8192                   28.50              2.14             52.27        1000             28.12             30.84             32.30
16384                  50.91              7.15             85.95         100             50.62             53.27             54.63
32768                  83.29             11.66            139.84         100             83.16             85.55             88.07
65536                 143.42             20.25            241.08         100            143.16            146.61            147.62
131072                268.73             37.56            450.62         100            267.72            275.31            278.36
262144                503.15             69.57            844.74         100            502.59            509.20            514.49
524288                974.03            132.95           1636.82         100            972.96            984.50            988.06
1048576              1917.31            267.03           3228.18         100           1896.74           1947.30           2595.43

Procs: 14

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       5.66              0.51             10.39        1000              5.53              6.09              9.31
2                       5.48              0.49             10.05        1000              5.37              5.82              9.42
4                       4.99              0.41              9.20        1000              4.88              5.28              9.08
8                       4.59              0.36              8.48        1000              4.47              4.86              8.83
16                      4.27              0.32              7.91        1000              4.19              4.52              7.61
32                      6.42              0.33             12.94        1000              6.20              8.03             10.46
64                      5.56              0.27             10.75        1000              5.26              5.95              9.87
128                     8.34              0.37             16.69        1000              8.30              8.75             10.40
256                     8.58              0.40             17.04        1000              8.53              9.21              9.83
512                     9.66              0.41             18.96        1000              9.61             10.18             11.55
1024                   11.62              0.61             22.58        1000             11.54             12.71             13.92
2048                   15.17              0.78             29.12        1000             15.23             16.24             18.50
4096                   20.37              1.26             38.69        1000             20.37             22.25             24.23
8192                   32.91              2.15             61.22        1000             32.38             35.30             37.03
16384                  59.80              7.23            103.59         100             59.03             63.75             73.91
32768                  96.33             11.61            165.79         100             96.23             98.36             99.20
65536                 166.74             20.69            286.33         100            166.33            170.45            172.22
131072                315.46             37.89            541.37         100            315.08            320.40            322.20
262144                589.06             69.83           1011.16         100            588.92            594.87            597.53
524288               1144.94            134.01           1964.28         100           1144.94           1155.36           1158.75
1048576              2265.12            266.78           3892.63         100           2237.82           2325.30           2845.18

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       5.54              0.52              9.64        1000              5.37              6.05             11.62
2                       4.97              0.32              9.03        1000              4.87              5.23              9.33
4                       4.69              0.32              8.54        1000              4.57              5.00              9.38
8                       4.41              0.31              8.06        1000              4.31              4.67              8.87
16                      4.20              0.30              7.70        1000              4.09              4.45              9.05
32                      6.27              0.29             12.71        1000              6.07              7.84             10.41
64                      5.41              0.28             10.61        1000              5.24              5.87              8.80
128                     8.40              0.40             16.68        1000              8.37              8.87              9.90
256                     8.50              0.42             16.86        1000              8.44              9.22             10.51
512                     9.62              0.43             18.91        1000              9.54             10.17             12.86
1024                   11.74              0.63             22.74        1000             11.65             12.93             14.31
2048                   15.35              0.75             29.27        1000             15.43             16.41             18.71
4096                   20.51              1.25             38.76        1000             20.54             22.43             24.27
8192                   32.90              2.17             61.09        1000             32.38             35.40             37.05
16384                  59.24              7.40            102.21         100             58.83             61.75             66.60
32768                  96.92             11.88            166.20         100             96.62             99.93            100.79
65536                 168.33             20.52            288.92         100            168.04            171.75            174.03
131072                315.48             37.90            540.69         100            314.94            320.64            322.45
262144                587.25             70.38           1008.69         100            586.80            593.83            597.86
524288               1136.65            132.22           1952.34         100           1136.69           1148.00           1154.81
1048576              2236.26            266.43           3855.20         100           2219.26           2363.14           2566.44

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       4.75              0.27              9.03        1000              4.61              5.27              7.67
2                       4.58              0.27              8.63        1000              4.50              4.88              7.59
4                       4.42              0.26              8.33        1000              4.32              4.66              8.56
8                       4.22              0.26              7.94        1000              4.12              4.50              8.17
16                      4.06              0.25              7.68        1000              3.94              4.28              8.32
32                      6.20              0.27             12.65        1000              5.95              7.82             10.93
64                      5.31              0.25             10.45        1000              5.16              5.86              8.89
128                     8.35              0.37             16.64        1000              8.31              8.74             10.28
256                     8.60              0.40             17.05        1000              8.53              9.24             10.34
512                     9.64              0.40             18.97        1000              9.62             10.12             10.83
1024                   11.62              0.60             22.60        1000             11.53             12.65             13.89
2048                   15.35              0.76             29.40        1000             15.44             16.42             19.05
4096                   20.48              1.21             38.84        1000             20.48             22.45             23.51
8192                   32.96              2.18             61.25        1000             32.45             35.37             36.71
16384                  58.67              7.15            102.07         100             58.31             60.91             62.63
32768                  96.63             11.71            166.26         100             96.48             98.76            100.16
65536                 166.72             20.53            285.96         100            166.12            170.69            172.42
131072                313.24             37.72            536.59         100            312.95            317.80            319.11
262144                584.13             70.22           1003.98         100            583.92            589.86            590.60
524288               1133.67            132.18           1951.78         100           1133.79           1143.90           1145.07
1048576              2243.15            264.90           3865.36         100           2225.40           2255.20           2627.62

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       5.53              0.53             10.15        1000              5.41              6.03              9.86
2                       4.92              0.43              9.11        1000              4.81              5.16              8.25
4                       4.58              0.38              8.47        1000              4.48              4.81              8.67
8                       4.34              0.35              8.11        1000              4.24              4.61              8.26
16                      4.12              0.31              7.68        1000              4.04              4.33              7.09
32                      6.23              0.30             12.42        1000              6.01              7.73             10.88
64                      5.62              0.27             10.86        1000              5.24              6.00             10.24
128                     8.40              0.38             16.72        1000              8.33              8.83             11.37
256                     8.57              0.40             17.19        1000              8.47              9.24             10.61
512                     9.71              0.40             19.03        1000              9.66             10.27             11.54
1024                   11.81              0.61             22.91        1000             11.75             12.86             14.46
2048                   15.43              0.74             29.44        1000             15.53             16.43             18.95
4096                   20.59              1.22             38.88        1000             20.54             22.70             23.92
8192                   32.95              2.16             61.10        1000             32.43             35.41             37.11
16384                  58.54              7.22            101.39         100             58.27             61.03             64.32
32768                  96.28             11.67            165.60         100             96.04             98.41             99.50
65536                 168.64             20.59            288.57         100            168.31            171.81            174.96
131072                317.67             38.03            541.99         100            317.23            322.79            325.26
262144                593.11             70.39           1015.07         100            592.92            601.49            603.11
524288               1143.93            133.79           1959.74         100           1143.22           1160.29           1167.72
1048576              2259.33            271.61           3868.71         100           2235.40           2272.70           2803.25

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       5.09              0.32              9.26        1000              4.96              5.54              8.78
2                       4.91              0.32              8.94        1000              4.80              5.20              9.37
4                       4.68              0.32              8.57        1000              4.56              4.95              8.95
8                       4.40              0.28              8.14        1000              4.28              4.61              7.55
16                      4.15              0.27              7.71        1000              4.08              4.38              7.32
32                      6.22              0.26             12.68        1000              6.04              7.79              9.38
64                      5.34              0.25             10.57        1000              5.27              5.98              8.18
128                     8.31              0.37             16.58        1000              8.27              8.77             10.40
256                     8.53              0.39             17.02        1000              8.47              9.24             10.51
512                     9.66              0.41             19.00        1000              9.62             10.20             11.96
1024                   11.64              0.59             22.70        1000             11.53             12.74             13.52
2048                   15.28              0.75             29.35        1000             15.36             16.33             18.84
4096                   20.64              1.24             39.09        1000             20.61             22.62             24.38
8192                   33.02              2.19             61.31        1000             32.53             35.31             36.70
16384                  58.67              6.98            102.20         100             58.50             60.73             62.02
32768                  96.60             11.35            166.36         100             96.49             99.31            100.67
65536                 166.63             20.03            286.85         100            166.25            170.48            171.32
131072                312.91             36.08            537.65         100            312.52            316.85            319.78
262144                586.27             67.94           1008.20         100            585.83            593.01            596.47
524288               1136.81            132.15           1956.51         100           1137.33           1147.94           1151.36
1048576              2254.00            263.98           3877.59         100           2227.37           2256.20           3249.61

Procs: 16

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       5.96              0.45             11.26        1000              5.75              6.47             12.30
2                       5.87              0.44             10.87        1000              5.64              6.24             12.31
4                       5.39              0.38             10.04        1000              5.24              5.70             10.00
8                       5.02              0.33              9.35        1000              4.90              5.30              9.24
16                      4.75              0.30              8.87        1000              4.65              4.99              8.44
32                      6.77              0.29             13.06        1000              6.55              8.15             12.12
64                      6.16              0.27             11.62        1000              5.96              6.96              9.29
128                     9.52              0.37             18.80        1000              9.43             10.15             12.32
256                     9.64              0.40             18.98        1000              9.57             10.14             12.56
512                    11.02              0.40             21.41        1000             10.93             11.59             14.60
1024                   12.91              0.57             24.97        1000             12.75             14.05             16.53
2048                   17.13              0.72             32.97        1000             17.04             18.21             20.30
4096                   23.32              1.33             44.31        1000             23.22             24.56             27.14
8192                   36.80              2.00             69.44        1000             36.69             38.34             40.71
16384                  67.17              7.23            118.35         100             66.87             70.03             71.38
32768                 109.95             11.70            192.47         100            109.99            112.73            113.47
65536                 189.69             20.61            331.09         100            189.51            193.08            194.45
131072                358.18             37.73            625.62         100            358.18            361.97            363.47
262144                669.78             70.11           1170.94         100            669.70            677.09            682.60
524288               1319.83            136.23           2308.13         100           1304.11           1431.12           1643.87
1048576              2563.41            262.23           4491.89         100           2561.32           2585.96           2590.98

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       5.94              0.36             10.93        1000              5.79              6.54             10.41
2                       5.54              0.40             10.30        1000              5.44              5.92              8.64
4                       5.45              0.36             10.29        1000              5.13              5.55             12.47
8                       5.00              0.32              9.28        1000              4.79              5.21             10.51
16                      4.69              0.28              8.74        1000              4.58              4.93              9.22
32                      6.85              0.29             13.00        1000              6.72              8.15             10.40
64                      6.14              0.28             11.52        1000              5.95              6.80              9.05
128                     9.55              0.38             18.20        1000              9.40             10.21             13.00
256                     9.51              0.42             18.19        1000              9.44             10.14             11.87
512                    10.99              0.44             21.18        1000             10.90             11.61             13.99
1024                   12.91              0.62             24.83        1000             12.78             13.97             16.56
2048                   17.09              0.74             32.79        1000             17.01             18.27             20.15
4096                   23.22              1.21             44.26        1000             23.09             24.46             27.54
8192                   36.77              2.04             69.65        1000             36.69             38.35             41.18
16384                  67.62              7.25            118.94         100             67.33             70.43             72.23
32768                 110.51             11.72            192.88         100            110.34            113.48            114.07
65536                 190.43             20.36            332.25         100            190.23            193.52            194.74
131072                358.84             37.54            626.43         100            358.39            363.37            365.61
262144                669.19             69.79           1171.02         100            668.93            675.37            676.75
524288               1301.25            133.12           2282.63         100           1300.46           1311.29           1312.61
1048576              2564.03            264.79           4495.01         100           2563.48           2583.26           2587.01

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       6.59              0.50             11.95        1000              6.39              7.15             10.52
2                       6.29              0.47             11.53        1000              6.12              6.74             11.50
4                       5.73              0.41             10.52        1000              5.51              6.10             11.47
8                       5.19              0.35              9.63        1000              5.05              5.45             10.78
16                      4.89              0.32              9.11        1000              4.74              5.10              9.53
32                      6.67              0.30             12.72        1000              6.42              8.52             11.50
64                      6.19              0.28             11.64        1000              5.98              6.94              9.96
128                     9.71              0.42             18.97        1000              9.60             10.31             13.17
256                     9.82              0.43             19.24        1000              9.74             10.40             12.83
512                    11.08              0.42             21.51        1000             11.01             11.70             13.40
1024                   12.92              0.61             24.95        1000             12.78             14.03             15.59
2048                   17.12              0.75             32.99        1000             17.05             18.20             20.57
4096                   23.25              1.29             44.32        1000             23.15             24.41             26.50
8192                   36.84              2.01             69.89        1000             36.74             38.34             41.33
16384                  67.24              7.37            118.35         100             66.68             70.36             72.12
32768                 110.51             11.75            192.92         100            110.06            112.85            113.86
65536                 190.53             20.49            332.12         100            190.48            192.83            193.91
131072                360.57             37.82            627.04         100            360.46            364.30            365.28
262144                671.29             70.23           1175.43         100            670.80            678.71            681.05
524288               1336.53            135.38           2344.13         100           1315.65           1447.88           1722.96
1048576              2581.04            266.41           4529.13         100           2581.25           2600.49           2610.71

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       6.66              0.49             12.20        1000              6.46              7.29             13.16
2                       6.15              0.41             11.31        1000              5.95              6.58             13.51
4                       5.62              0.35             10.45        1000              5.45              5.92             10.78
8                       5.13              0.31              9.58        1000              5.02              5.40              9.32
16                      4.87              0.30              9.10        1000              4.75              5.09              9.70
32                      6.72              0.30             12.85        1000              6.54              8.14             11.58
64                      6.20              0.27             11.67        1000              5.96              7.00             10.64
128                     9.57              0.40             18.53        1000              9.49             10.19             13.63
256                     9.62              0.43             18.62        1000              9.55             10.16             10.80
512                    10.93              0.56             21.10        1000             10.85             11.54             13.78
1024                   12.85              0.69             24.64        1000             12.68             13.99             16.77
2048                   17.05              0.92             32.72        1000             16.96             18.29             20.16
4096                   23.17              1.28             44.07        1000             23.05             24.47             26.71
8192                   36.67              2.05             69.48        1000             36.58             38.38             41.41
16384                  66.54              7.37            117.19         100             66.21             69.26             70.57
32768                 110.26             11.75            192.66         100            110.08            113.12            114.06
65536                 190.32             20.61            331.62         100            190.10            193.27            194.21
131072                360.74             37.97            628.93         100            360.57            365.53            366.74
262144                671.84             70.61           1174.88         100            671.53            679.60            681.63
524288               1325.43            136.06           2324.91         100           1304.21           1399.85           1779.16
1048576              2553.51            266.06           4477.86         100           2554.87           2573.52           2580.96

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       6.67              0.48             12.22        1000              6.50              7.21             12.26
2                       6.33              0.45             11.72        1000              6.20              6.83             10.75
4                       5.83              0.40             10.78        1000              5.60              6.10             12.85
8                       5.21              0.34              9.68        1000              5.10              5.46             10.98
16                      4.92              0.34              9.17        1000              4.78              5.20              9.72
32                      7.06              0.30             13.42        1000              6.89              8.40             12.17
64                      6.03              0.27             11.35        1000              5.85              6.93              9.64
128                     9.51              0.42             18.48        1000              9.42             10.08             12.11
256                     9.56              0.45             18.57        1000              9.51             10.09             12.13
512                    10.97              0.43             21.22        1000             10.86             11.62             13.88
1024                   12.87              0.62             24.73        1000             12.72             14.00             15.85
2048                   17.03              0.77             32.74        1000             16.96             18.17             20.05
4096                   23.18              1.20             44.11        1000             23.06             24.38             26.55
8192                   36.57              2.02             69.28        1000             36.40             38.25             40.73
16384                  66.76              7.28            117.68         100             66.42             70.11             71.10
32768                 110.47             11.75            192.84         100            110.42            112.69            113.68
65536                 189.24             20.57            330.64         100            189.17            191.76            192.42
131072                357.11             38.01            623.02         100            356.50            361.89            365.22
262144                666.99             70.79           1166.83         100            666.18            676.02            689.50
524288               1318.56            135.36           2308.42         100           1301.68           1396.01           1699.66
1048576              2551.89            266.16           4476.61         100           2552.35           2574.10           2577.56

Procs: 18

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       7.08              0.51             11.95        1000              6.94              7.71             11.97
2                       6.84              0.46             11.65        1000              6.72              7.19             12.00
4                       6.25              0.40             10.81        1000              6.08              6.55             11.76
8                       5.74              0.34             10.04        1000              5.62              6.02              9.20
16                      5.46              0.31              9.63        1000              5.36              5.71              8.89
32                      7.73              0.29             14.62        1000              7.57              8.99             11.75
64                      7.08              0.28             13.10        1000              6.99              7.77              8.55
128                    11.06              0.37             21.30        1000             10.99             11.65             13.48
256                    11.37              0.40             21.85        1000             11.29             12.00             14.24
512                    12.61              0.40             24.16        1000             12.53             13.24             15.29
1024                   14.91              0.59             28.40        1000             14.74             16.02             17.28
2048                   19.63              0.73             37.41        1000             19.58             20.82             22.95
4096                   26.48              1.18             50.08        1000             26.37             27.95             30.59
8192                   41.78              2.05             79.12        1000             41.60             43.96             46.63
16384                  75.79              7.23            134.08         100             75.42             78.95             81.06
32768                 123.84             11.68            218.71         100            123.48            127.19            127.90
