Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
3,44,16384,181.41400000000002,0.16182088863925764
3,44,32768,292.69800000000004,0.8921064958848798
3,44,65536,499.992,0.4406971749398956
3,44,131072,935.1700000000001,1.001518846552573
3,44,262144,1777.824,0.6211086861411456
3,44,524288,3463.822,8.892406535915914
3,44,1048576,7005.552000000001,6.9780702203403635
3,46,1,13.517999999999997,0.02374868417407597
3,46,2,13.514,0.0314006369362151
3,46,4,13.45,0.017029386365926453
3,46,8,13.406,0.04214261501141069
3,46,16,13.402000000000001,0.029223278392404902
3,46,32,19.386,0.06607571414672733
3,46,64,18.041999999999998,0.06843975452907484
3,46,128,29.004,0.11254332499086779
3,46,256,29.360000000000003,0.12437845472588871
3,46,512,32.834,0.06697760819856087
3,46,1024,39.814,0.5598624831152738
3,46,2048,51.657999999999994,0.286258624324229
3,46,4096,73.19000000000001,1.3363569882333088
3,46,8192,106.554,0.1407693148381405
3,46,16384,188.65,0.16673332000533084
3,46,32768,305.202,0.6452937315672604
3,46,65536,522.164,0.7708086662719875
3,46,131072,974.734,0.8899640442175141
3,46,262144,1855.9720000000002,2.73586074207005
3,46,524288,3645.532,10.599948773461158
3,46,1048576,7276.346,10.54204562691704
3,48,1,13.959999999999999,0.03240370349203929
3,48,2,13.984,0.03399999999999991
3,48,4,14.124,0.21374283613726114
3,48,8,13.831999999999999,0.038131351929875164
3,48,16,13.84,0.041593268686170914
3,48,32,20.43,0.10737783756436861
3,48,64,18.812,0.055172456896534716
3,48,128,30.532000000000004,0.2079278721095369
3,48,256,30.714,0.21191035840656744
3,48,512,34.45,0.1921717981390612
3,48,1024,41.632,0.7077810395878091
3,48,2048,55.402,0.8155452164043385
3,48,4096,74.386,1.030575567340891
3,48,8192,111.29,0.08854377448471441
3,48,16384,197.152,0.06077828559609018
3,48,32768,317.118,0.6917253790341952
3,48,65536,544.146,0.4740527396819945
3,48,131072,1021.656,3.331811219141926
3,48,262144,1934.4779999999998,1.2732297514588589
3,48,524288,3825.7419999999997,2.1448365905122304
3,48,1048576,7573.634000000001,5.967463950456591
