
Algorithm: 1

Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
16384                1788.58             11.21           6980.89         100           1007.77           4004.36           4248.56
32768                1250.58             20.02           6530.65         100           1012.06           4006.18           4008.54
65536                2402.19             34.69           6165.53         100           1030.74           4021.80           4023.48
131072               1307.80             65.39           6463.09         100           1043.56           4032.94           4036.97
262144               2584.48            145.79           5381.23         100           4066.69           4104.98           4107.98
524288               2592.02            320.77           6215.19         100           1234.18           4178.19           4197.21
1048576              2408.92            457.99           5003.68         100           1374.97           4326.00           5020.30

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    1782.84              1.39           3057.78        1000              1.60           4000.69           4002.89
2                    1454.33              1.33           2220.61        1000              1.19           4000.57           4009.74
4                    1571.62              1.35           2459.03        1000              1.29           4000.57           4002.06
8                    1574.95              1.28           2868.43        1000              1.23           4000.28           4001.93
16                   1832.04              1.32           2574.78        1000              1.45           4001.13           4250.68
32                   1872.14              1.51           2738.69        1000              2.08           4001.14           4237.99
64                   1743.54              1.49           2521.68        1000              1.72           4000.95           4006.93
128                  2187.41              3.50           3493.74        1000           3501.08           4002.53           4875.58
256                  1752.78              3.48           3121.95        1000              3.09           4001.88           4003.68
512                  1428.97              3.70           2194.78        1000              2.98           4001.82           4004.19
1024                 2736.94              4.67           4459.56        1000           3503.49           4003.25           4008.70
2048                 1682.24              6.61           2875.98        1000              5.36           4003.76           4005.00
4096                 1680.63              9.18           3005.74        1000              6.99           4005.34           4112.93
8192                 1798.01             14.10           2702.36        1000             10.94           4008.84           4243.25
16384                1472.01             10.75           5291.00         100           1005.87           4002.21           4003.98
32768                2481.03             98.08           4923.86         100           4004.01           4011.30           4013.45
65536                1024.95             23.23           7998.93         100           1023.68           1032.79           1401.89
131072               1663.49             63.94           7292.30         100           1055.29           4050.02           4058.75
262144               1767.82             91.39           6987.10         100           1112.40           4110.67           4114.56
524288               2648.62            388.63           6148.02         100           1269.42           4229.09           6471.46
1048576              2939.68            457.57           4869.60         100           4241.05           4339.59           4402.13

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    1535.89              1.34           2404.58        1000              1.22           4000.68           4118.49
2                    1868.41              1.34           2743.15        1000              2.27           4000.70           4009.19
4                    1602.69              1.31           2406.53        1000              1.28           4000.49           4004.39
8                    2279.11              1.32           3381.61        1000           3500.04           4000.88           4003.09
16                   2054.40              1.32           3112.26        1000           3499.34           4001.22           4873.19
32                   1886.91              1.46           3052.41        1000           2005.39           4000.70           4124.89
64                   1996.65              1.47           3244.38        1000           3499.22           4000.89           4237.21
128                  1821.06              3.49           3068.47        1000              3.28           4001.94           4004.27
256                  1569.16              3.49           2445.05        1000              2.85           4002.10           4003.49
512                  2511.45              3.74           4069.50        1000           3501.75           4002.50           4252.17
1024                 2000.03              4.54           3277.96        1000           3501.01           4003.17           4241.87
2048                 2271.95              6.61           3692.97        1000           3503.22           4004.25           4364.97
4096                 2240.13              8.94           3744.16        1000           3504.46           4005.55           4007.20
8192                 1682.32             14.18           2481.58        1000             10.69           4008.77           4010.40
16384                1726.69             13.24           7040.60         100           1007.99           4004.36           4006.36
32768                1382.06             19.75           5921.05         100           1011.98           4007.56           4010.55
65536                1102.87             26.38           7749.24         100           1026.53           1034.05           4020.42
131072               1476.25             60.51           5555.11         100           1042.94           4036.46           4045.41
262144               1989.83            134.52           5926.14         100           1104.40           4103.98           4313.50
524288               2056.37            261.59           5979.74         100           1213.83           4195.71           4213.17
1048576              2868.27            504.54           5665.82         100           4265.30           4371.55           4426.55
