Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
1,2,1,0.188,0.0020000000000000018
1,2,2,0.24,0.00547722557505166
1,2,4,0.20400000000000001,0.0024494897427831735
1,2,8,0.242,0.00374165738677394
1,2,16,0.202,0.001999999999999996
1,2,32,0.28600000000000003,0.003999999999999992
1,2,64,0.248,0.0020000000000000018
1,2,128,0.334,0.0040000000000000036
1,2,256,0.33799999999999997,0.0037416573867739356
1,2,512,0.386,0.009273618495495711
1,2,1024,0.438,0.0058309518948453055
1,2,2048,0.5740000000000001,0.006782329983125262
1,2,4096,0.8539999999999999,0.006782329983125273
1,2,8192,1.376,0.013266499161421558
1,2,16384,3.2260000000000004,0.027495454169735044
1,2,32768,5.414000000000001,0.016309506430300123
1,2,65536,7.13,0.022135943621178666
1,2,131072,10.618,0.05911006682452666
1,2,262144,17.482,0.015297058540778355
1,2,524288,32.779999999999994,0.026832815729997697
1,2,1048576,68.154,0.9003643706855573
1,4,1,0.32,0.009486832980505146
1,4,2,0.328,0.005830951894845295
1,4,4,0.34,0.01140175425099138
1,4,8,0.328,0.011135528725660043
1,4,16,0.366,0.01077032961426901
1,4,32,0.6,0.022803508501982764
1,4,64,0.55,0.015811388300841885
1,4,128,1.022,0.008602325267042634
1,4,256,1.092,0.0115758369027902
1,4,512,1.278,0.015297058540778367
1,4,1024,1.544,0.018867962264113226
1,4,2048,2.4,0.01140175425099139
1,4,4096,3.5480000000000005,0.05199999999999996
1,4,8192,5.858,0.04282522621072762
1,4,16384,8.190000000000001,0.23047776465420686
1,4,32768,12.239999999999998,0.20388722372919807
1,4,65536,19.398000000000003,0.36770096545970626
1,4,131072,36.024,0.4423414970359436
1,4,262144,70.24,1.2761818052299616
1,4,524288,144.788,3.3194282640237898
1,4,1048576,316.168,10.737240520729712
1,6,1,0.6180000000000001,0.006633249580710806
1,6,2,0.6340000000000001,0.004000000000000004
1,6,4,0.64,0.010488088481701525
1,6,8,0.678,0.025179356624028343
1,6,16,0.6300000000000001,0.003162277660168382
1,6,32,0.9279999999999999,0.012409673645990842
1,6,64,0.9040000000000001,0.01630950643030009
1,6,128,1.58,0.0070710678118654805
1,6,256,1.642,0.00489897948556636
1,6,512,1.8539999999999999,0.005099019513592789
1,6,1024,2.276,0.009273618495495696
1,6,2048,3.4299999999999997,0.0094868329805051
1,6,4096,4.9959999999999996,0.06808817812219672
1,6,8192,7.756,0.0870402205879558
1,6,16384,10.514,0.14634206503941355
1,6,32768,17.288,0.2109597117935085
1,6,65536,32.692,0.2646015872968265
1,6,131072,63.802,2.671827838765065
1,6,262144,126.69800000000001,5.921588807068591
1,6,524288,255.36400000000003,8.70241839950252
1,6,1048576,436.628,12.999667841910423
