


--------------------------------------------
Algorithm: 0
--------------------------------------------


Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1048576               556.16            489.01            615.04         100            550.41            653.51            697.01

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.03              0.80              1.43        1000              0.93              1.11              1.21
2                       0.93              0.67              1.35        1000              0.93              1.05              1.12
4                       0.93              0.68              1.35        1000              0.92              1.05              1.16
8                       1.01              0.51              1.34        1000              0.97              1.14              1.29
16                      0.99              0.51              1.31        1000              0.96              1.10              1.27
32                      1.38              0.61              2.04        1000              1.26              2.11              2.28
64                      1.18              0.72              1.80        1000              1.12              1.41              1.53
128                     1.93              1.38              2.86        1000              1.90              2.14              2.31
256                     1.99              1.45              2.93        1000              1.94              2.19              2.50
512                     2.22              1.58              3.26        1000              2.17              2.45              3.39
1024                    2.61              1.99              3.76        1000              2.53              2.85              3.14
2048                    3.48              2.76              4.96        1000              3.45              3.76              3.99
4096                    4.88              2.39              6.30        1000              4.88              5.34              5.66
8192                    7.63              3.71              9.75        1000              7.53              8.18              8.39
16384                  13.14              7.15             18.85         100             12.70             16.47             18.24
32768                  21.12             13.17             25.59         100             20.76             26.20             28.16
65536                  41.36             30.29             46.51         100             40.85             49.38             53.30
131072                 84.59             72.42             91.59         100             84.91             97.53            105.32
262144                170.89            153.48            182.32         100            170.14            194.05            202.24
524288                340.30            324.77            355.56         100            337.84            374.77            397.56
1048576               609.45            541.14            647.15         100            610.10            678.43            691.94

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.02              0.77              1.39        1000              1.00              1.16              1.28
2                       1.01              0.74              1.39        1000              0.99              1.13              1.18
4                       1.02              0.74              1.39        1000              0.99              1.13              1.22
8                       1.11              0.55              1.46        1000              1.08              1.27              1.40
16                      1.09              0.54              1.47        1000              1.06              1.22              1.40
32                      1.49              0.64              2.25        1000              1.39              2.11              2.35
64                      1.23              0.75              1.84        1000              1.18              1.45              1.55
128                     1.99              1.53              2.87        1000              1.93              2.21              2.94
256                     1.96              1.40              2.82        1000              1.93              2.14              2.29
512                     2.16              1.52              3.13        1000              2.13              2.42              2.68
1024                    2.60              1.94              3.74        1000              2.55              2.86              3.07
2048                    3.47              2.74              4.93        1000              3.45              3.75              3.91
4096                    5.01              2.46              6.47        1000              4.94              5.37              7.78
8192                    7.76              3.79             10.01        1000              7.61              8.32              9.81
16384                  13.28              7.40             18.60         100             12.89             15.80             17.67
32768                  22.37             12.82             26.95         100             22.10             27.34             28.94
65536                  43.80             31.46             49.37         100             43.34             51.93             55.80
131072                 88.00             73.85             95.45         100             88.65            101.29            107.68
262144                176.39            160.75            187.60         100            174.47            202.53            215.05
524288                346.70            331.30            361.19         100            346.91            391.61            409.97
1048576               637.02            572.51            674.08         100            642.16            704.22            719.51

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.89              0.57              1.36        1000              0.87              1.03              1.08
2                       0.89              0.59              1.33        1000              0.87              1.02              1.10
4                       0.90              0.58              1.36        1000              0.88              1.01              1.09
8                       0.96              0.44              1.29        1000              0.93              1.10              1.32
16                      0.94              0.45              1.22        1000              0.90              1.07              1.22
32                      1.29              0.54              1.86        1000              1.20              1.93              2.12
64                      1.12              0.64              1.76        1000              1.09              1.41              1.57
128                     1.85              1.30              2.81        1000              1.80              2.09              2.24
256                     1.91              1.34              2.92        1000              1.88              2.12              2.23
512                     2.14              1.45              3.28        1000              2.10              2.36              3.29
1024                    2.54              1.85              3.77        1000              2.46              2.82              3.46
2048                    3.42              2.67              4.92        1000              3.39              3.65              3.84
4096                    5.04              2.42              6.52        1000              5.03              5.42              7.04
8192                    7.37              3.55              9.52        1000              7.26              7.97              8.53
16384                  14.10              7.95             20.18         100             13.73             17.24             18.37
32768                  22.63             14.31             26.74         100             22.64             27.84             29.19
65536                  43.87             34.13             48.77         100             43.54             50.89             52.32
131072                 89.72             78.72             96.46         100             89.74            104.28            107.73
262144                178.35            165.27            189.26         100            179.85            202.31            210.85
524288                349.75            337.65            363.25         100            355.96            391.08            410.29
1048576               643.27            555.74            689.83         100            641.47            709.87            744.61

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.91              0.60              1.45        1000              0.89              1.04              1.13
2                       0.91              0.61              1.41        1000              0.88              1.02              1.15
4                       0.89              0.61              1.34        1000              0.87              1.01              1.10
8                       0.98              0.44              1.35        1000              0.92              1.10              1.33
16                      0.95              0.44              1.28        1000              0.93              1.08              1.18
32                      1.33              0.53              2.01        1000              1.23              1.89              2.13
64                      1.13              0.65              1.80        1000              1.08              1.37              1.53
128                     1.92              1.31              2.93        1000              1.88              2.09              2.18
256                     1.96              1.38              2.97        1000              1.92              2.14              2.54
512                     2.21              1.50              3.37        1000              2.15              2.41              2.66
1024                    2.57              1.88              3.78        1000              2.52              2.83              3.93
2048                    3.53              2.78              5.07        1000              3.51              3.78              3.96
4096                    4.89              2.30              6.38        1000              4.90              5.37              5.64
8192                    7.46              3.68              9.42        1000              7.39              8.01              8.81
16384                  14.22              7.79             20.21         100             13.77             17.41             21.01
32768                  23.18             14.87             27.50         100             22.54             28.95             30.28
65536                  44.27             31.48             49.70         100             43.52             52.66             53.93
131072                 87.28             75.35             94.18         100             87.84            103.25            107.83
262144                178.61            163.19            190.08         100            179.12            205.05            214.75
524288                353.49            338.75            367.46         100            355.51            395.51            411.31
1048576               637.98            578.18            674.01         100            640.21            701.07            714.82


Procs: 10

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.38              0.61              2.24        1000              1.35              1.57              1.68
2                       1.40              0.66              2.23        1000              1.35              1.53              1.67
4                       1.36              0.59              2.19        1000              1.34              1.51              1.73
8                       1.39              0.44              1.80        1000              1.32              1.52              1.63
16                      1.34              0.41              1.76        1000              1.31              1.52              2.07
32                      1.60              0.44              2.09        1000              1.54              1.91              2.26
64                      1.56              0.72              2.50        1000              1.53              1.82              2.32
128                     2.26              0.97              3.64        1000              2.23              2.44              3.01
256                     2.30              1.00              3.69        1000              2.20              2.42              4.28
512                     2.43              1.06              3.88        1000              2.39              2.63              3.32
1024                    2.91              1.47              4.37        1000              2.86              3.22              5.45
2048                    3.80              1.86              5.69        1000              3.77              4.03              4.21
4096                    5.26              2.11              6.68        1000              5.25              5.64              5.92
8192                    8.69              3.63             11.14        1000              8.52              9.22             11.78
16384                  14.77              8.58             21.72         100             14.41             18.34             20.81
32768                  27.79             13.76             32.79         100             27.36             33.08             34.96
65536                  54.09             35.61             60.98         100             53.91             64.44             65.56
131072                106.72             84.41            116.08         100            107.25            124.28            126.01
262144                217.28            191.29            231.59         100            219.13            246.14            253.47
524288                437.25            401.52            463.60         100            439.22            486.09            504.48
1048576               790.00            681.46            842.10         100            790.23            854.70            874.61

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.45              0.77              2.09        1000              1.40              1.57              1.76
2                       1.42              0.78              2.06        1000              1.41              1.57              1.65
4                       1.44              0.77              2.08        1000              1.41              1.61              1.73
8                       1.49              0.51              1.86        1000              1.47              1.64              1.80
16                      1.48              0.50              1.88        1000              1.42              1.60              1.83
32                      1.73              0.51              2.30        1000              1.67              2.01              2.43
64                      1.53              0.79              2.34        1000              1.51              1.75              1.87
128                     2.20              1.07              3.32        1000              2.16              2.38              2.57
256                     2.23              1.13              3.42        1000              2.19              2.42              3.35
512                     2.39              1.15              3.66        1000              2.35              2.62              2.84
1024                    2.93              1.57              4.43        1000              2.89              3.20              4.07
2048                    3.80              1.92              5.62        1000              3.76              4.04              4.17
4096                    5.34              2.14              6.79        1000              5.30              5.74              6.02
8192                    8.50              3.62             10.79        1000              8.39              9.08              9.48
16384                  15.40              8.48             22.72         100             15.12             18.67             20.12
32768                  26.40             12.31             32.40         100             25.68             33.72             36.54
65536                  51.52             27.89             59.29         100             50.83             59.44             62.14
131072                104.09             78.95            113.13         100            103.64            119.58            126.49
262144                208.77            186.98            222.39         100            208.03            242.92            249.42
524288                391.69            332.82            422.33         100            387.57            440.71            455.30
1048576               751.49            654.44            800.35         100            753.95            815.30            837.77

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.15              0.58              1.75        1000              1.13              1.30              1.44
2                       1.20              0.62              1.79        1000              1.15              1.31              1.43
4                       1.20              0.63              1.79        1000              1.17              1.33              1.56
8                       1.36              0.45              1.72        1000              1.33              1.49              1.60
16                      1.35              0.45              1.71        1000              1.32              1.49              1.73
32                      1.62              0.48              2.15        1000              1.58              1.91              2.29
64                      1.46              0.76              2.25        1000              1.42              1.68              1.89
128                     2.17              1.03              3.31        1000              2.14              2.35              2.59
256                     2.15              1.08              3.27        1000              2.11              2.32              2.54
512                     2.38              1.11              3.72        1000              2.34              2.59              3.27
1024                    2.89              1.53              4.29        1000              2.86              3.21              3.54
2048                    3.69              1.83              5.47        1000              3.66              3.91              4.05
4096                    5.65              2.30              7.10        1000              5.56              6.00              8.06
8192                    8.27              3.57             10.61        1000              8.13              8.83             10.31
16384                  16.11              8.78             23.93         100             15.84             19.77             24.26
32768                  26.63             12.28             32.42         100             26.37             32.03             36.18
65536                  52.12             30.00             59.31         100             51.09             61.95             63.86
131072                107.10             78.98            118.44         100            105.81            124.30            130.58
262144                202.58            173.09            218.26         100            202.65            229.83            244.39
524288                375.07            245.61            414.53         100            368.17            428.12            444.13
1048576               718.31            507.92            788.17         100            715.18            795.12            819.78

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.91              1.07              2.76        1000              1.86              2.07              2.24
2                       1.82              0.99              2.67        1000              1.75              1.95              2.15
4                       1.79              0.97              2.62        1000              1.73              1.96              2.09
8                       1.72              0.61              2.17        1000              1.67              1.88              2.19
16                      1.66              0.59              2.07        1000              1.62              1.81              2.11
32                      1.91              0.59              2.47        1000              1.85              2.16              3.13
64                      1.65              0.89              2.45        1000              1.59              1.89              2.06
128                     2.37              1.15              3.58        1000              2.32              2.51              3.40
256                     2.33              1.19              3.50        1000              2.30              2.50              2.75
512                     2.55              1.25              3.80        1000              2.50              2.76              3.35
1024                    3.04              1.67              4.48        1000              2.99              3.26              4.53
2048                    3.91              1.98              5.67        1000              3.84              4.13              4.95
4096                    5.65              2.29              7.07        1000              5.61              6.07              6.35
8192                    8.57              3.60             11.27        1000              8.45              9.19             11.75
16384                  14.25              8.34             20.41         100             13.74             18.05             19.34
32768                  27.57             12.53             33.59         100             27.43             33.65             35.57
65536                  54.00             31.70             61.62         100             53.61             63.65             68.82
131072                 88.15             49.10            103.11         100             87.98            101.17            113.54
262144                174.39             96.44            205.16         100            172.92            203.65            207.18
524288                361.40            201.56            402.61         100            361.95            415.23            447.12
1048576               705.12            511.67            773.88         100            707.67            777.73            797.37

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.41              0.71              2.15        1000              1.38              1.58              1.72
2                       1.42              0.71              2.14        1000              1.39              1.58              1.74
4                       1.43              0.73              2.18        1000              1.38              1.55              1.75
8                       1.50              0.50              1.88        1000              1.47              1.67              1.86
16                      1.44              0.48              1.81        1000              1.42              1.60              1.73
32                      1.66              0.50              2.11        1000              1.63              1.92              2.16
64                      1.52              0.73              2.39        1000              1.49              1.74              1.96
128                     2.19              1.02              3.34        1000              2.16              2.37              2.51
256                     2.23              1.09              3.36        1000              2.18              2.39              3.12
512                     2.41              1.11              3.75        1000              2.37              2.60              3.56
1024                    3.04              1.55              4.53        1000              2.90              3.26              4.22
2048                    3.76              1.84              5.58        1000              3.72              3.99              4.38
4096                    5.27              2.13              6.62        1000              5.23              5.70              5.92
8192                    8.41              3.59             10.89        1000              8.28              9.05              9.41
16384                  14.93             10.28             21.21         100             14.36             17.78             20.30
32768                  27.95             14.47             34.10         100             27.62             32.42             34.98
65536                  55.19             34.92             63.08         100             55.18             63.76             66.30
131072                108.67             82.10            119.77         100            107.01            123.01            129.66
262144                223.83            192.37            242.65         100            225.83            247.31            253.28
524288                457.29            411.62            488.73         100            450.30            507.72            524.79
1048576               735.67            583.45            805.56         100            736.55            805.99            823.35


Procs: 12

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.93              0.41              1.65        1000              0.93              1.10              1.17
2                       0.98              0.47              1.69        1000              0.95              1.11              1.23
4                       0.98              0.49              1.70        1000              0.96              1.14              1.25
8                       1.19              0.41              1.72        1000              1.15              1.35              1.54
16                      1.18              0.40              1.72        1000              1.15              1.32              1.60
32                      1.46              0.44              2.03        1000              1.40              1.82              2.25
64                      1.25              0.60              2.10        1000              1.22              1.53              1.74
128                     2.05              1.31              3.23        1000              2.00              2.19              2.75
256                     2.04              1.31              3.21        1000              2.01              2.20              2.37
512                     2.31              1.47              3.59        1000              2.27              2.53              2.89
1024                    2.85              1.97              4.13        1000              2.82              3.13              3.40
2048                    3.79              2.79              5.34        1000              3.76              4.00              4.14
4096                    5.67              2.32              6.94        1000              5.64              6.15              6.42
8192                    8.58              3.58             10.53        1000              8.46              9.18             12.06
16384                  16.32              8.43             23.97         100             15.79             19.02             21.59
32768                  30.61              9.23             38.72         100             30.44             36.83             39.28
65536                  61.07             34.91             71.18         100             60.70             71.12             75.19
131072                126.91             87.43            141.47         100            126.73            143.92            149.26
262144                251.62            201.35            273.38         100            252.85            287.99            297.81
524288                434.87            273.03            488.70         100            431.89            488.80            513.50
1048576               871.48            651.34            944.33         100            876.93            961.75            978.80

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.42              0.90              2.16        1000              1.41              1.59              1.70
2                       1.42              0.89              2.16        1000              1.39              1.56              1.66
4                       1.40              0.89              2.14        1000              1.36              1.55              1.65
8                       1.48              0.53              1.95        1000              1.42              1.60              1.79
16                      1.39              0.50              1.82        1000              1.37              1.55              1.65
32                      1.67              0.52              2.21        1000              1.62              1.99              2.22
64                      1.48              0.82              2.30        1000              1.42              1.76              2.00
128                     2.23              1.53              3.36        1000              2.18              2.40              2.99
256                     2.23              1.51              3.35        1000              2.20              2.38              2.66
512                     2.39              1.58              3.63        1000              2.36              2.62              2.92
1024                    2.95              2.11              4.16        1000              2.91              3.22              3.54
2048                    3.87              2.94              5.47        1000              3.87              4.11              4.24
4096                    5.47              2.21              6.62        1000              5.42              5.86              6.24
8192                    8.90              3.70             10.87        1000              8.76              9.57             10.08
16384                  15.87              8.79             23.03         100             15.52             19.32             20.60
32768                  32.38             12.41             40.06         100             32.13             38.55             43.81
65536                  66.28             37.45             75.50         100             66.69             74.96             84.10
131072                132.78             94.75            146.54         100            133.95            151.35            155.24
262144                262.76            217.53            282.89         100            263.23            296.03            303.31
524288                532.98            486.51            558.52         100            530.78            603.30            619.67
1048576               958.46            768.04           1020.12         100            956.15           1044.55           1087.03

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.03              0.56              1.75        1000              0.98              1.14              1.21
2                       1.04              0.59              1.81        1000              1.02              1.16              1.23
4                       1.08              0.62              1.86        1000              1.02              1.18              1.44
8                       1.23              0.42              1.71        1000              1.20              1.36              1.48
16                      1.22              0.41              1.70        1000              1.20              1.37              1.69
32                      1.50              0.46              2.06        1000              1.44              1.82              2.23
64                      1.31              0.63              2.19        1000              1.28              1.55              1.66
128                     2.06              1.30              3.26        1000              2.03              2.21              2.40
256                     2.08              1.30              3.28        1000              2.05              2.23              2.61
512                     2.26              1.40              3.56        1000              2.22              2.45              2.67
1024                    2.87              1.96              4.14        1000              2.83              3.17              3.41
2048                    3.88              2.90              5.48        1000              3.86              4.08              4.20
4096                    5.56              2.20              6.80        1000              5.53              5.98              6.22
8192                    8.52              3.49             10.35        1000              8.41              9.10              9.65
16384                  16.50              8.36             24.15         100             15.99             19.79             21.59
32768                  32.55             11.80             40.63         100             32.28             38.43             39.90
65536                  63.65             23.93             74.59         100             63.32             73.29             79.02
131072                131.30             89.00            145.62         100            131.92            151.19            157.07
262144                264.41            221.91            284.52         100            263.95            299.36            313.43
524288                509.06            458.23            536.66         100            508.01            582.50            625.34
1048576               951.54            760.85           1012.81         100            943.69           1034.87           1072.12

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.15              0.64              2.03        1000              1.13              1.30              1.43
2                       1.14              0.62              2.02        1000              1.12              1.27              1.40
4                       1.15              0.62              2.03        1000              1.11              1.31              1.49
8                       1.18              0.39              1.57        1000              1.15              1.33              1.54
16                      1.18              0.39              1.58        1000              1.15              1.33              1.46
32                      1.46              0.43              1.96        1000              1.42              1.77              2.08
64                      1.40              0.68              2.37        1000              1.37              1.61              2.15
128                     2.14              1.39              3.37        1000              2.10              2.28              2.44
256                     2.12              1.42              3.29        1000              2.09              2.32              2.88
512                     2.36              1.50              3.72        1000              2.31              2.60              4.09
1024                    2.92              2.04              4.21        1000              2.89              3.17              3.39
2048                    3.82              2.83              5.42        1000              3.80              4.07              4.29
4096                    5.59              2.34              6.72        1000              5.51              6.07              6.62
8192                    8.86              3.68             10.83        1000              8.75              9.49              9.88
16384                  15.41              8.60             22.22         100             14.88             18.87             21.54
32768                  31.40             10.00             39.78         100             31.24             36.77             39.97
65536                  61.99             27.68             72.66         100             61.71             71.58             80.44
131072                129.66             89.93            144.08         100            129.36            148.79            158.64
262144                258.33            214.06            279.89         100            257.56            299.59            306.52
524288                511.12            458.01            538.01         100            506.83            588.86            625.70
1048576               770.52            568.28            868.52         100            771.81            856.79            892.95

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.30              0.77              2.07        1000              1.28              1.44              1.56
2                       1.34              0.83              2.10        1000              1.31              1.45              1.56
4                       1.32              0.82              2.07        1000              1.30              1.46              1.55
8                       1.39              0.51              1.82        1000              1.36              1.52              1.68
16                      1.39              0.50              1.85        1000              1.35              1.56              1.81
32                      1.67              0.53              2.27        1000              1.60              2.00              2.27
64                      1.48              0.80              2.30        1000              1.44              1.72              1.91
128                     2.23              1.55              3.38        1000              2.18              2.39              3.78
256                     2.22              1.50              3.38        1000              2.18              2.38              2.86
512                     2.38              1.54              3.72        1000              2.34              2.59              2.81
1024                    2.97              2.11              4.23        1000              2.94              3.23              3.53
2048                    3.93              2.97              5.57        1000              3.90              4.12              4.30
4096                    5.67              2.32              6.90        1000              5.58              6.17              7.64
8192                    8.89              3.73             11.01        1000              8.76              9.49              9.96
16384                  15.51              8.71             21.93         100             14.97             19.47             20.36
32768                  31.83             12.77             39.18         100             31.54             37.02             40.30
65536                  62.18             32.59             71.47         100             62.70             69.14             73.32
131072                126.85             91.69            139.87         100            126.97            144.08            147.50
262144                254.84            212.28            274.80         100            253.58            294.33            306.86
524288                512.09            463.94            539.07         100            513.52            570.33            596.65
1048576               773.67            575.03            871.55         100            764.21            881.34            936.88


Procs: 14

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.43              1.02              2.42        1000              1.40              1.67              1.84
2                       1.44              1.04              2.46        1000              1.42              1.67              1.82
4                       1.46              1.05              2.48        1000              1.38              1.65              1.82
8                       1.53              0.55              2.10        1000              1.49              1.69              1.89
16                      1.45              0.50              2.05        1000              1.40              1.63              2.31
32                      1.77              0.53              2.40        1000              1.70              2.18              2.53
64                      1.54              0.87              2.71        1000              1.48              1.74              2.04
128                     2.28              1.26              3.58        1000              2.23              2.44              3.34
256                     2.26              1.28              3.43        1000              2.20              2.43              3.80
512                     2.40              1.25              3.72        1000              2.34              2.59              3.03
1024                    3.03              1.75              4.54        1000              3.00              3.30              3.56
2048                    3.83              2.06              5.57        1000              3.81              4.06              4.34
4096                    5.98              2.27              7.74        1000              5.93              6.43              7.81
8192                    9.03              3.59             11.51        1000              8.89              9.66             12.46
16384                  17.34              8.64             24.27         100             17.23             19.74             24.85
32768                  34.78              9.75             44.15         100             34.52             40.33             41.15
65536                  72.78             26.62             85.13         100             72.65             84.91             87.17
131072                146.77             94.58            163.12         100            146.53            167.75            172.85
262144                295.85            242.00            318.45         100            293.32            335.28            347.05
524288                589.49            531.57            616.13         100            587.83            651.69            675.07
1048576              1085.10            905.38           1143.73         100           1083.70           1200.55           1233.78

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.42              0.90              2.67        1000              1.40              1.57              1.71
2                       1.44              0.93              2.68        1000              1.42              1.61              1.79
4                       1.43              0.87              2.65        1000              1.39              1.57              1.70
