


--------------------------------------------
Algorithm: 0
--------------------------------------------


Procs: 26

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
4                       1.18              0.49              3.60        1000              1.16              1.31              1.52
8                       1.17              0.46              3.55        1000              1.15              1.31              1.43
16                      1.18              0.45              3.53        1000              1.16              1.31              1.46
32                      1.53              0.69              3.91        1000              1.52              1.77              1.96
64                      1.49              0.67              3.78        1000              1.42              1.60              1.78
128                     2.34              1.17              4.89        1000              2.31              2.56              3.31
256                     2.43              1.28              4.98        1000              2.39              2.61              3.24
512                     2.65              1.54              5.31        1000              2.60              2.83              4.04
1024                    3.42              1.90              5.94        1000              3.36              3.65              5.22
2048                    4.38              2.57              6.96        1000              4.37              4.65              4.93
4096                    6.32              3.00              8.97        1000              6.27              6.82              8.40
8192                    9.92              5.71             13.75        1000              9.86             10.34             14.38
16384                  20.27             10.31             31.21         100             20.00             23.89             25.06
32768                  35.07             18.02             53.21         100             34.83             39.69             41.79
65536                  65.03             32.54             97.29         100             65.23             70.42             73.06
131072                124.09             62.27            185.05         100            124.27            131.91            136.17
262144                239.25            120.50            355.62         100            238.78            251.39            253.10
524288                449.48            230.15            674.74         100            447.44            473.55            478.19
1048576               473.63            434.22            515.27         100            472.49            488.18            505.81

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.15              0.40              3.58        1000              1.13              1.28              1.42
2                       1.23              0.52              3.73        1000              1.14              1.29              1.58
4                       1.15              0.47              3.63        1000              1.13              1.29              1.42
8                       1.16              0.45              3.60        1000              1.15              1.29              1.46
16                      1.14              0.40              3.54        1000              1.13              1.29              1.41
32                      1.46              0.68              3.92        1000              1.45              1.71              1.85
64                      1.41              0.63              3.79        1000              1.39              1.56              1.72
128                     2.33              1.18              4.94        1000              2.28              2.57              3.48
256                     2.36              1.28              4.94        1000              2.33              2.53              3.04
512                     2.65              1.49              5.22        1000              2.60              2.83              3.84
1024                    3.33              1.89              5.92        1000              3.29              3.58              4.44
2048                    4.40              2.69              7.08        1000              4.38              4.63              5.32
4096                    6.16              2.87              8.94        1000              6.12              6.63              8.31
8192                    9.53              5.29             13.43        1000              9.49              9.90             10.87
16384                  19.72             10.40             29.22         100             19.38             22.56             24.77
32768                  34.40             17.95             49.56         100             33.83             39.32             40.56
65536                  64.78             32.41             95.06         100             64.62             70.73             73.04
131072                124.80             61.15            182.30         100            124.79            132.71            134.93
262144                241.93            119.77            353.05         100            240.96            252.08            259.78
524288                473.15            235.46            690.81         100            472.71            487.03            491.67
1048576               477.30            433.20            522.85         100            475.01            500.09            509.32


Procs: 28

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.00              0.49              1.99        1000              0.98              1.15              1.71
2                       0.98              0.46              2.00        1000              0.98              1.13              1.27
4                       0.99              0.47              2.00        1000              0.98              1.14              1.23
8                       0.99              0.47              2.00        1000              0.98              1.15              1.23
16                      0.99              0.46              2.00        1000              0.98              1.12              1.27
32                      1.39              0.77              2.68        1000              1.35              1.60              2.03
64                      1.36              0.68              2.49        1000              1.31              1.51              1.92
128                     2.21              1.29              3.93        1000              2.15              2.38              3.30
256                     2.33              1.30              3.99        1000              2.27              2.45              3.71
512                     2.62              1.74              4.30        1000              2.55              2.72              3.20
1024                    3.31              2.00              5.25        1000              3.28              3.51              4.07
2048                    4.63              2.77              7.14        1000              4.58              4.82              5.97
4096                    6.50              2.91             10.07        1000              6.48              6.94              8.23
8192                    9.95              5.18             15.16        1000              9.92             10.36             13.70
16384                  20.84             10.74             31.93         100             20.48             24.08             24.95
32768                  35.51             18.41             53.28         100             34.89             41.20             42.01
65536                  65.54             33.22             97.45         100             65.70             71.47             74.66
131072                126.10             62.27            181.10         100            125.90            134.08            135.87
262144                240.06            119.91            344.55         100            239.26            250.47            252.68
524288                473.06            237.55            682.20         100            472.11            485.91            492.26
1048576               493.03            438.53            537.99         100            489.48            524.06            527.41

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.01              0.47              2.06        1000              0.99              1.16              1.57
2                       0.98              0.46              2.06        1000              0.98              1.13              1.26
4                       1.02              0.51              2.09        1000              0.99              1.16              1.46
8                       0.99              0.47              2.03        1000              0.98              1.14              1.24
16                      0.99              0.44              2.07        1000              1.00              1.14              1.23
32                      1.40              0.78              2.71        1000              1.39              1.64              1.78
64                      1.38              0.70              2.47        1000              1.34              1.52              1.65
128                     2.24              1.32              3.93        1000              2.17              2.46              3.44
256                     2.27              1.25              3.89        1000              2.25              2.44              2.86
512                     2.54              1.51              4.23        1000              2.52              2.70              3.29
1024                    3.31              1.93              5.23        1000              3.25              3.52              5.17
2048                    4.58              2.74              7.01        1000              4.55              4.83              5.52
4096                    6.42              2.93             10.04        1000              6.36              6.88              9.52
8192                   10.15              5.77             15.23        1000             10.08             10.54             14.01
16384                  19.72             10.16             30.65         100             19.51             22.54             23.15
32768                  34.80             18.52             52.04         100             34.15             39.54             40.70
65536                  66.05             33.31             98.15         100             65.52             71.88             73.52
131072                118.43             57.21            174.69         100            117.74            126.03            128.83
262144                222.10            107.38            330.44         100            222.19            243.83            253.34
524288                449.16            224.08            652.08         100            454.80            485.58            490.69
1048576               489.82            439.47            536.07         100            486.06            510.05            537.00

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.05              0.54              2.03        1000              1.03              1.20              1.58
2                       1.05              0.56              2.04        1000              1.02              1.19              1.65
4                       1.15              0.65              2.15        1000              1.03              1.19              1.48
8                       1.05              0.51              2.06        1000              1.03              1.19              1.64
16                      1.04              0.50              2.07        1000              1.03              1.19              1.56
32                      1.42              0.82              2.54        1000              1.40              1.64              1.79
64                      1.39              0.72              2.50        1000              1.36              1.57              2.05
128                     2.27              1.32              3.95        1000              2.21              2.48              3.50
256                     2.33              1.29              3.96        1000              2.29              2.47              3.42
512                     2.58              1.52              4.25        1000              2.55              2.73              3.58
1024                    3.32              1.90              5.22        1000              3.28              3.52              4.28
2048                    4.48              2.61              6.87        1000              4.44              4.71              5.38
4096                    6.72              3.29             10.30        1000              6.68              7.17              9.61
8192                   10.07              5.46             15.17        1000             10.02             10.44             13.58
16384                  20.34             10.43             31.95         100             19.97             23.52             26.93
32768                  35.58             18.74             53.50         100             35.44             40.84             41.76
65536                  65.63             33.01             97.13         100             65.65             72.71             75.10
131072                127.07             62.28            183.56         100            127.28            134.88            135.69
262144                246.27            122.37            353.59         100            245.09            257.77            261.09
524288                483.79            245.00            688.36         100            483.82            496.02            498.54
1048576               502.03            448.75            546.11         100            496.21            531.15            563.63

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.04              0.48              2.12        1000              1.02              1.19              1.37
2                       1.12              0.60              2.22        1000              1.01              1.18              1.34
4                       1.03              0.47              2.10        1000              1.01              1.17              1.33
8                       1.03              0.47              2.10        1000              1.01              1.16              1.25
16                      1.01              0.45              2.08        1000              1.00              1.16              1.24
32                      1.45              0.77              2.73        1000              1.43              1.68              1.84
64                      1.37              0.70              2.52        1000              1.36              1.54              1.63
128                     2.26              1.29              4.02        1000              2.21              2.46              3.29
256                     2.35              1.29              4.04        1000              2.31              2.49              3.16
512                     2.59              1.56              4.31        1000              2.56              2.75              3.14
1024                    3.35              1.94              5.31        1000              3.29              3.59              4.25
2048                    4.67              2.78              7.30        1000              4.63              4.89              5.97
4096                    6.51              3.00             10.11        1000              6.45              7.00              8.51
8192                   10.25              5.72             15.39        1000             10.22             10.68             11.60
16384                  19.36              9.88             30.23         100             19.30             21.67             22.15
32768                  34.72             17.63             51.71         100             34.67             40.70             42.99
65536                  64.45             32.16             95.61         100             63.72             70.68             72.41
131072                123.38             60.34            180.80         100            122.72            129.56            132.71
262144                242.89            118.03            348.97         100            243.15            251.55            255.05
524288                478.62            233.83            689.01         100            478.34            495.72            498.53
1048576               495.65            439.40            539.23         100            491.73            516.14            570.98

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.08              0.53              2.13        1000              1.05              1.19              1.47
2                       1.14              0.61              2.15        1000              1.03              1.17              1.34
4                       1.03              0.51              2.04        1000              1.02              1.16              1.29
8                       1.05              0.53              2.08        1000              1.02              1.18              1.39
16                      1.05              0.53              2.07        1000              1.02              1.18              1.58
32                      1.41              0.84              2.62        1000              1.40              1.65              1.78
64                      1.38              0.74              2.47        1000              1.36              1.55              1.69
128                     2.25              1.27              3.92        1000              2.21              2.45              3.26
256                     2.34              1.27              3.94        1000              2.32              2.51              3.01
512                     2.58              1.49              4.28        1000              2.55              2.74              3.11
1024                    3.39              1.96              5.25        1000              3.33              3.64              5.03
2048                    4.52              2.69              6.85        1000              4.47              4.73              6.38
4096                    6.62              3.04             10.22        1000              6.58              7.06              9.91
8192                   10.33              5.75             15.36        1000             10.30             10.73             11.24
16384                  19.75             10.05             31.07         100             19.54             22.56             23.53
32768                  35.07             18.12             52.03         100             34.81             39.71             41.31
65536                  63.95             31.60             96.57         100             63.97             68.97             72.71
131072                124.55             59.81            178.72         100            124.57            131.99            135.41
262144                243.27            116.81            351.35         100            243.21            253.32            256.81
524288                479.30            233.42            696.91         100            478.08            498.04            519.02
1048576               494.97            437.70            540.69         100            490.69            527.57            544.09


Procs: 30

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.10              0.53              3.77        1000              1.08              1.25              1.45
2                       1.10              0.52              3.76        1000              1.08              1.24              1.42
4                       1.11              0.53              3.75        1000              1.09              1.26              1.40
8                       1.09              0.54              3.75        1000              1.07              1.21              1.46
16                      1.10              0.53              3.73        1000              1.08              1.25              1.48
32                      1.46              0.79              4.12        1000              1.43              1.70              2.22
64                      1.51              0.76              4.07        1000              1.47              1.68              1.80
128                     2.18              1.23              5.02        1000              2.14              2.40              3.09
256                     2.36              1.36              5.11        1000              2.33              2.57              3.28
512                     2.65              1.61              5.52        1000              2.57              2.80              3.81
1024                    3.28              2.02              6.14        1000              3.23              3.48              4.52
2048                    4.49              2.83              7.32        1000              4.46              4.72              5.53
4096                    6.53              3.00             10.21        1000              6.46              6.98              9.51
8192                   10.36              5.82             16.03        1000             10.31             10.78             14.54
16384                  19.63             10.24             29.92         100             19.57             21.73             22.91
32768                  36.19             18.35             53.74         100             35.88             40.45             41.65
65536                  66.34             31.91             97.09         100             66.60             71.18             73.46
131072                126.95             60.42            181.12         100            126.86            133.64            137.02
262144                246.45            116.45            352.57         100            240.21            250.08            254.16
524288                485.40            235.01            694.06         100            485.07            500.61            505.32
1048576               600.28            442.41            694.21         100            598.20            613.58            625.03

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.09              0.56              3.75        1000              1.08              1.24              1.70
2                       1.19              0.64              3.85        1000              1.07              1.22              2.19
4                       1.09              0.55              3.75        1000              1.06              1.23              2.08
8                       1.09              0.55              3.74        1000              1.07              1.22              1.51
16                      1.08              0.55              3.72        1000              1.07              1.23              1.43
32                      1.42              0.80              4.07        1000              1.40              1.64              1.89
64                      1.47              0.75              4.05        1000              1.44              1.64              1.82
128                     2.17              1.20              5.07        1000              2.11              2.36              3.48
256                     2.34              1.34              5.11        1000              2.31              2.53              3.17
512                     2.57              1.59              5.43        1000              2.55              2.78              3.68
1024                    3.26              2.01              6.10        1000              3.23              3.47              4.07
2048                    4.45              2.76              7.28        1000              4.42              4.68              5.10
4096                    6.78              3.23             10.53        1000              6.72              7.27             10.53
8192                   10.23              5.29             15.73        1000             10.17             10.60             14.29
16384                  19.69              9.95             29.96         100             19.49             22.12             23.55
32768                  34.54             18.01             50.00         100             34.00             39.02             40.40
65536                  65.42             32.84             94.23         100             65.49             70.70             74.11
131072                126.82             60.69            177.83         100            126.50            132.42            138.05
262144                245.12            116.78            346.02         100            244.44            252.95            257.94
524288                480.12            231.85            669.69         100            480.63            490.01            491.99
1048576               601.36            456.25            696.88         100            600.60            615.04            625.88

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.08              0.53              3.73        1000              1.07              1.21              1.42
2                       1.16              0.62              3.83        1000              1.06              1.19              1.35
4                       1.08              0.56              3.74        1000              1.06              1.22              1.51
8                       1.07              0.53              3.75        1000              1.05              1.20              1.41
16                      1.07              0.54              3.72        1000              1.05              1.20              1.52
32                      1.44              0.78              4.14        1000              1.41              1.68              1.83
64                      1.48              0.76              4.07        1000              1.45              1.65              1.88
128                     2.15              1.20              5.00        1000              2.11              2.37              3.01
256                     2.34              1.35              5.10        1000              2.31              2.52              3.22
512                     2.57              1.59              5.45        1000              2.53              2.78              3.92
1024                    3.31              2.06              6.13        1000              3.23              3.51              6.17
2048                    4.53              2.84              7.39        1000              4.51              4.77              5.41
4096                    6.47              3.04             10.18        1000              6.42              6.93              9.90
8192                    9.90              5.41             15.60        1000              9.89             10.33             12.25
16384                  19.70             10.03             30.35         100             19.37             21.89             23.33
32768                  35.52             17.68             53.26         100             35.13             40.17             41.88
65536                  66.47             31.89             97.99         100             66.77             70.98             73.52
131072                128.44             59.83            184.30         100            128.49            136.50            137.55
262144                248.17            117.46            355.88         100            247.91            256.20            260.21
524288                484.46            231.93            696.78         100            483.20            497.09            504.21
1048576               599.50            467.48            694.09         100            598.45            616.05            627.44

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.07              0.52              3.72        1000              1.06              1.21              1.36
2                       1.06              0.53              3.71        1000              1.04              1.19              1.30
4                       1.06              0.54              3.73        1000              1.05              1.21              1.64
8                       1.09              0.54              3.73        1000              1.06              1.22              1.70
16                      1.07              0.51              3.68        1000              1.05              1.22              1.32
32                      1.42              0.82              4.09        1000              1.39              1.66              1.93
64                      1.52              0.76              4.06        1000              1.48              1.69              1.97
128                     2.14              1.20              5.00        1000              2.10              2.33              3.10
256                     2.33              1.30              5.10        1000              2.30              2.53              3.21
512                     2.58              1.48              5.43        1000              2.54              2.77              3.54
1024                    3.27              2.01              6.16        1000              3.23              3.46              4.34
2048                    4.47              2.81              7.36        1000              4.45              4.71              5.36
4096                    6.40              2.82             10.36        1000              6.36              6.82              8.41
8192                   10.55              5.78             16.43        1000             10.50             10.95             14.56
16384                  20.50             10.59             31.50         100             20.09             23.50             25.62
32768                  36.35             18.16             53.96         100             35.76             40.56             41.23
65536                  66.28             33.00             96.25         100             66.43             70.98             73.65
131072                129.25             62.14            181.52         100            128.95            136.93            140.69
262144                249.91            120.42            348.93         100            249.27            259.71            263.29
524288                488.80            239.76            671.24         100            488.60            499.80            505.72
1048576               603.81            467.38            699.20         100            600.73            625.26            640.91

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.11              0.52              3.77        1000              1.09              1.26              1.63
2                       1.08              0.51              3.74        1000              1.06              1.22              1.89
4                       1.09              0.53              3.77        1000              1.07              1.24              1.51
8                       1.12              0.56              3.76        1000              1.06              1.22              1.77
16                      1.09              0.53              3.72        1000              1.07              1.23              1.59
32                      1.46              0.79              4.13        1000              1.42              1.69              2.15
64                      1.47              0.74              4.05        1000              1.45              1.65              1.89
128                     2.19              1.22              5.07        1000              2.13              2.44              3.67
256                     2.36              1.37              5.10        1000              2.31              2.56              4.02
512                     2.60              1.61              5.43        1000              2.52              2.73              3.97
1024                    3.30              2.08              6.15        1000              3.24              3.55              4.71
2048                    4.42              2.76              7.31        1000              4.39              4.62              5.59
4096                    6.62              3.19             10.48        1000              6.58              7.08              9.51
8192                    9.91              5.21             15.71        1000              9.88             10.31             11.75
16384                  20.10             10.19             30.08         100             19.88             22.92             24.64
32768                  36.14             18.69             53.35         100             36.13             40.13             41.60
65536                  66.67             33.68             97.75         100             66.30             73.13             75.71
131072                129.62             61.89            184.66         100            129.50            137.94            138.86
262144                250.74            121.17            357.46         100            250.12            260.71            265.25
524288                487.96            241.73            688.10         100            488.15            506.79            513.02
1048576               601.72            464.15            697.70         100            599.93            619.02            633.65


Procs: 32

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.75              0.68              3.95        1000              1.73              1.98              2.62
2                       1.86              0.67              4.07        1000              1.71              1.98              2.51
4                       1.73              0.66              3.88        1000              1.69              1.97              2.65
8                       1.72              0.66              3.86        1000              1.70              1.98              2.51
16                      1.75              0.67              3.87        1000              1.72              2.01              2.45
32                      2.28              0.83              4.76        1000              2.14              3.02              3.56
64                      2.34              0.83              5.16        1000              2.26              2.69              3.19
128                     3.09              1.62              5.76        1000              2.95              3.84              6.42
256                     3.23              1.56              6.33        1000              3.05              3.41              5.28
512                     3.34              1.60              6.48        1000              3.30              3.70              4.43
1024                    3.93              1.86              7.39        1000              3.88              4.32              5.47
2048                    5.44              3.64              9.21        1000              5.40              5.69              6.83
4096                    8.26              5.77             13.28        1000              8.22              8.57              9.80
8192                   12.02              8.40             18.41        1000             11.94             12.50             15.65
16384                  24.04             13.17             30.95         100             23.91             27.64             30.71
32768                  43.13             23.23             52.99         100             42.73             48.47             51.39
65536                  86.66             43.18            107.14         100             86.52             93.02             97.38
131072                171.41             79.77            241.76         100            171.47            181.74            184.52
262144                345.74            160.31            496.78         100            346.07            361.18            366.98
524288                680.20            319.61            983.29         100            681.88            705.26            710.87
1048576              1164.97            413.32           1721.20         100           1166.52           1217.25           1235.21

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.80              0.67              4.27        1000              1.77              2.01              2.56
2                       1.79              0.67              4.22        1000              1.76              2.01              3.11
4                       1.77              0.66              4.18        1000              1.75              1.97              2.64
8                       1.76              0.66              4.11        1000              1.74              1.99              2.79
16                      1.73              0.67              4.02        1000              1.71              1.99              2.74
32                      2.21              0.82              4.79        1000              2.11              2.90              3.12
64                      2.30              0.80              5.18        1000              2.22              2.71              3.35
128                     3.02              1.60              5.69        1000              2.91              3.70              5.31
256                     3.08              1.58              5.97        1000              3.04              3.39              4.24
512                     3.41              1.60              6.69        1000              3.35              3.78              4.86
1024                    3.97              1.93              7.44        1000              3.92              4.33              5.26
2048                    5.43              3.62              9.20        1000              5.39              5.66              6.79
4096                    8.13              5.60             13.14        1000              8.09              8.48              9.45
8192                   11.86              8.20             18.22        1000             11.77             12.33             14.97
16384                  24.41             12.87             31.58         100             23.94             28.62             30.31
32768                  42.83             22.64             53.85         100             41.75             49.37             51.51
65536                  85.52             40.91            106.83         100             85.59             91.91             94.02
131072                172.81             79.49            243.76         100            172.46            181.05            185.47
262144                343.28            157.76            495.41         100            343.61            358.19            362.31
524288                677.77            313.88            988.52         100            679.13            701.53            714.77
1048576              1142.37            381.43           1666.85         100           1141.26           1187.62           1206.60

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.71              0.68              3.85        1000              1.67              1.94              2.79
2                       1.83              0.68              4.02        1000              1.73              2.03              2.55
4                       1.73              0.67              3.90        1000              1.71              1.98              2.78
8                       1.76              0.69              3.91        1000              1.73              2.03              2.59
16                      1.74              0.67              3.82        1000              1.73              2.01              2.26
32                      2.40              0.94              4.99        1000              2.25              3.09              3.31
64                      2.41              0.78              5.37        1000              2.30              2.75              3.71
128                     3.10              1.63              5.83        1000              2.99              3.77              5.38
256                     3.17              1.62              6.19        1000              3.12              3.47              4.39
512                     3.39              1.60              6.68        1000              3.36              3.73              4.46
1024                    3.96              1.93              7.47        1000              3.92              4.36              5.16
2048                    5.46              3.58              9.25        1000              5.44              5.71              6.36
4096                    8.20              5.58             13.32        1000              8.16              8.53              9.44
8192                   12.28              8.35             19.07        1000             12.18             12.73             15.72
16384                  25.03             12.92             32.47         100             24.17             29.98             30.87
32768                  42.44             22.78             51.79         100             41.97             48.25             51.52
65536                  86.02             41.93            106.76         100             86.39             93.25             96.38
131072                156.24             64.19            228.10         100            155.37            165.13            169.57
262144                312.70            141.99            456.99         100            315.28            339.28            347.67
524288                632.79            290.78            928.52         100            633.14            662.72            679.19
1048576              1108.57            416.94           1656.80         100           1136.31           1190.39           1209.87

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.79              0.71              3.98        1000              1.75              2.04              2.86
2                       1.95              0.81              4.23        1000              1.82              2.09              2.88
4                       1.80              0.70              4.00        1000              1.78              2.05              2.74
