
Algorithm: 7

Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
32768                   7.17              7.08              7.26         100              7.09              7.32             11.54
65536                   9.32              9.27              9.36         100              9.22              9.48              9.63
131072                 13.93             13.86             14.01         100             13.77             14.21             18.85
262144                 22.85             22.76             22.94         100             22.65             23.11             27.91
524288                 43.06             42.99             43.13         100             42.44             44.45             50.36
1048576                87.77             87.69             87.84         100             87.11             93.41             98.34

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.29              0.18              0.40        1000              0.25              0.35              0.37
2                       0.25              0.15              0.36        1000              0.24              0.33              0.35
4                       0.25              0.15              0.35        1000              0.24              0.33              0.35
8                       0.26              0.15              0.37        1000              0.24              0.33              0.35
16                      0.26              0.15              0.37        1000              0.24              0.34              0.36
32                      0.31              0.16              0.46        1000              0.28              0.42              0.45
64                      0.29              0.15              0.43        1000              0.27              0.37              0.41
128                     0.36              0.19              0.53        1000              0.36              0.41              0.43
256                     0.38              0.20              0.57        1000              0.37              0.46              0.48
512                     0.43              0.20              0.66        1000              0.42              0.48              0.54
1024                    0.49              0.23              0.75        1000              0.47              0.56              0.59
2048                    0.68              0.32              1.05        1000              0.67              0.76              0.79
4096                    0.97              0.43              1.50        1000              0.93              1.05              1.08
8192                    1.53              0.76              2.30        1000              1.50              1.63              1.73
16384                   3.13              3.06              3.20         100              3.10              3.25              3.30
32768                   5.33              5.22              5.45         100              5.28              5.43              5.48
65536                   7.19              7.08              7.31         100              7.06              7.21              7.40
131072                 10.95             10.71             11.20         100             10.73             10.99             11.11
262144                 17.92             17.86             17.99         100             17.86             18.03             18.10
524288                 33.81             33.72             33.90         100             33.56             34.63             38.79
1048576                70.11             70.05             70.18         100             69.48             74.77             76.36

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.25              0.15              0.36        1000              0.24              0.33              0.35
2                       0.25              0.15              0.35        1000              0.24              0.32              0.35
4                       0.26              0.15              0.36        1000              0.24              0.34              0.35
8                       0.25              0.15              0.35        1000              0.24              0.31              0.35
16                      0.26              0.16              0.36        1000              0.24              0.32              0.35
32                      0.33              0.17              0.48        1000              0.30              0.41              0.46
64                      0.31              0.16              0.47        1000              0.31              0.38              0.44
128                     0.39              0.22              0.57        1000              0.38              0.43              0.46
256                     0.41              0.23              0.60        1000              0.39              0.48              0.51
512                     0.44              0.22              0.66        1000              0.43              0.48              0.52
1024                    0.55              0.28              0.81        1000              0.52              0.59              0.62
2048                    0.66              0.27              1.05        1000              0.64              0.75              0.77
4096                    1.02              0.50              1.54        1000              1.00              1.10              1.14
8192                    1.57              0.73              2.40        1000              1.55              1.62              1.69
16384                   3.25              3.18              3.33         100              3.23              3.40              3.48
32768                   5.45              5.33              5.56         100              5.42              5.57              5.75
65536                   7.21              7.10              7.32         100              7.13              7.33              7.43
131072                 10.78             10.69             10.87         100             10.70             10.98             12.12
262144                 17.72             17.66             17.79         100             17.64             18.00             18.05
524288                 33.80             33.72             33.88         100             33.63             34.23             38.62
1048576                72.56             72.52             72.59         100             72.04             77.01             79.99

Procs: 4

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.68              0.65              0.70        1000              0.64              0.87              1.02
2                       0.68              0.66              0.69        1000              0.64              0.83              0.92
4                       0.68              0.67              0.69        1000              0.65              0.83              0.93
8                       0.65              0.62              0.68        1000              0.61              0.79              0.93
16                      0.64              0.63              0.65        1000              0.60              0.77              0.84
32                      0.76              0.69              0.80        1000              0.70              0.97              1.25
64                      0.75              0.68              0.83        1000              0.70              1.12              1.34
128                     1.38              1.21              1.77        1000              1.30              1.62              1.75
256                     1.40              1.22              1.80        1000              1.35              1.63              1.81
512                     1.60              1.34              2.13        1000              1.56              1.89              2.10
1024                    1.97              1.74              2.53        1000              1.92              2.27              2.67
2048                    2.73              2.36              3.59        1000              2.70              3.05              3.35
4096                    3.79              3.34              4.85        1000              3.73              4.10              4.40
8192                    6.10              5.25              8.01        1000              6.03              6.43              8.46
16384                   8.47              6.97              9.69         100              7.95             11.79             16.89
32768                  12.49             11.31             13.73         100             12.12             16.16             17.67
65536                  20.78             19.33             22.60         100             20.38             26.02             27.58
131072                 36.93             35.15             40.10         100             35.63             47.35             48.59
262144                 76.27             69.34             80.95         100             76.29             90.45             96.12
524288                165.58            159.43            170.65         100            165.79            201.74            210.35
1048576               321.18            290.64            336.35         100            310.16            390.72            412.35

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.62              0.60              0.64        1000              0.59              0.76              0.83
2                       0.62              0.58              0.64        1000              0.59              0.79              0.88
4                       0.62              0.61              0.63        1000              0.59              0.75              0.81
8                       0.62              0.60              0.63        1000              0.57              0.70              0.80
16                      0.58              0.57              0.59        1000              0.57              0.70              0.74
32                      0.69              0.62              0.76        1000              0.66              0.86              1.24
64                      0.70              0.63              0.79        1000              0.65              1.05              1.22
128                     1.32              1.15              1.71        1000              1.27              1.58              1.72
256                     1.36              1.21              1.75        1000              1.33              1.62              1.75
512                     1.57              1.31              2.06        1000              1.52              1.83              2.01
1024                    1.91              1.69              2.46        1000              1.86              2.25              2.64
2048                    2.70              2.37              3.58        1000              2.66              3.06              3.40
4096                    3.77              3.32              4.83        1000              3.70              4.09              5.89
8192                    6.06              5.15              8.01        1000              5.99              6.44              8.21
16384                   9.52              8.50             10.52         100              9.13             11.91             15.01
32768                  13.69             12.44             14.90         100             13.77             17.06             18.90
65536                  22.68             21.67             24.29         100             22.67             26.46             27.87
131072                 42.45             41.12             44.60         100             41.85             52.74             55.53
262144                 80.02             75.33             83.90         100             78.33            103.25            107.74
524288                166.70            161.19            172.60         100            161.52            201.74            215.97
1048576               313.33            278.77            329.65         100            306.22            362.71            392.78

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.65              0.63              0.66        1000              0.63              0.80              0.98
2                       0.68              0.67              0.69        1000              0.63              0.83              1.09
4                       0.66              0.64              0.68        1000              0.63              0.77              0.88
8                       0.64              0.62              0.66        1000              0.60              0.76              0.83
16                      0.61              0.58              0.64        1000              0.59              0.73              0.80
32                      0.77              0.69              0.85        1000              0.69              1.13              1.32
64                      0.70              0.63              0.76        1000              0.67              0.87              1.09
128                     1.35              1.16              1.77        1000              1.31              1.55              1.73
256                     1.39              1.21              1.80        1000              1.35              1.65              1.83
512                     1.59              1.32              2.11        1000              1.55              1.87              2.05
1024                    1.90              1.67              2.46        1000              1.86              2.16              2.42
2048                    2.70              2.30              3.54        1000              2.69              3.06              3.28
4096                    3.83              3.36              4.88        1000              3.70              4.17              4.72
8192                    5.95              5.16              7.65        1000              5.86              6.23              9.88
16384                   9.00              8.10             10.04         100              9.02             11.24             11.92
32768                  13.97             12.62             15.06         100             13.73             16.76             20.14
65536                  22.71             21.07             24.38         100             22.96             25.53             26.64
131072                 40.88             38.91             43.36         100             40.87             48.58             51.99
262144                 81.13             77.55             84.74         100             79.07            101.20            106.43
524288                170.33            163.61            175.25         100            173.06            200.67            204.80
1048576               316.71            285.27            331.97         100            308.00            386.99            399.34

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.70              0.69              0.72        1000              0.67              0.83              0.93
2                       0.75              0.73              0.78        1000              0.67              0.85              0.95
4                       0.69              0.68              0.71        1000              0.67              0.80              0.87
8                       0.66              0.65              0.67        1000              0.62              0.78              0.89
16                      0.66              0.62              0.72        1000              0.60              0.73              0.79
32                      0.81              0.75              0.88        1000              0.72              1.20              1.46
64                      0.73              0.68              0.83        1000              0.69              0.87              1.23
128                     1.35              1.18              1.75        1000              1.31              1.53              1.73
256                     1.40              1.22              1.82        1000              1.36              1.58              1.83
512                     1.65              1.41              2.18        1000              1.61              1.87              2.04
1024                    1.96              1.74              2.54        1000              1.92              2.23              2.50
2048                    2.73              2.35              3.56        1000              2.72              3.08              3.38
4096                    3.98              3.40              5.21        1000              3.90              4.34              6.16
8192                    6.03              5.19              7.79        1000              5.96              6.30             10.13
16384                   9.00              8.00             10.10         100              8.92             10.95             12.68
32768                  14.11             13.24             15.26         100             14.01             16.57             18.50
65536                  22.28             21.15             24.01         100             22.13             26.93             31.23
131072                 38.28             36.11             40.96         100             36.66             45.78             57.29
262144                 78.50             73.86             82.44         100             79.74             96.17             97.37
524288                167.62            158.41            173.74         100            162.43            208.98            216.00
1048576               316.98            283.47            332.54         100            312.69            351.83            384.21

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.67              0.66              0.68        1000              0.64              0.86              1.01
2                       0.68              0.65              0.70        1000              0.63              0.84              1.01
4                       0.69              0.67              0.70        1000              0.64              0.82              1.06
8                       0.63              0.62              0.65        1000              0.61              0.75              0.81
16                      0.62              0.61              0.63        1000              0.60              0.73              0.78
32                      0.70              0.65              0.77        1000              0.67              0.91              1.15
64                      0.70              0.64              0.79        1000              0.68              0.91              1.16
128                     1.34              1.15              1.75        1000              1.30              1.55              1.67
256                     1.39              1.23              1.80        1000              1.35              1.60              1.76
512                     1.61              1.37              2.12        1000              1.56              1.91              2.20
1024                    1.94              1.71              2.52        1000              1.88              2.24              2.59
2048                    2.76              2.36              3.64        1000              2.75              3.06              3.28
4096                    3.83              3.34              4.94        1000              3.81              4.14              4.45
8192                    6.16              5.29              8.07        1000              6.10              6.47              7.70
16384                   9.14              8.01             10.27         100              9.09             11.73             15.18
32768                  13.98             13.18             15.10         100             14.00             16.86             19.28
65536                  23.86             22.30             25.33         100             23.99             27.73             28.38
131072                 43.15             40.36             45.80         100             43.10             50.68             53.15
262144                 85.82             81.07             89.66         100             83.53            105.63            111.74
524288                173.99            164.76            180.04         100            170.58            210.40            215.35
1048576               356.35            344.62            366.05         100            353.30            410.73            436.59

Procs: 6

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.07              0.83              1.22        1000              1.01              1.24              1.48
2                       1.05              0.82              1.21        1000              1.02              1.21              1.30
4                       1.01              0.80              1.20        1000              0.95              1.09              1.18
8                       0.95              0.73              1.13        1000              0.90              1.06              1.17
16                      0.89              0.68              1.05        1000              0.85              0.99              1.18
32                      1.09              0.76              1.30        1000              1.01              1.50              1.73
64                      0.99              0.70              1.17        1000              0.96              1.23              1.41
128                     1.65              0.98              2.28        1000              1.60              1.85              2.05
256                     1.64              1.01              2.29        1000              1.60              1.81              2.03
512                     1.85              1.02              2.64        1000              1.82              2.06              2.26
1024                    2.20              1.34              3.10        1000              2.15              2.44              2.62
2048                    2.88              1.53              4.13        1000              2.84              3.09              4.14
4096                    4.08              2.53              5.60        1000              4.04              4.33              5.75
8192                    6.46              4.18              8.95        1000              6.40              6.72              8.64
16384                  12.64              9.46             16.77         100             12.19             16.94             18.69
32768                  20.52             16.25             25.68         100             20.11             24.65             26.36
65536                  37.45             30.49             47.85         100             37.13             45.36             49.91
131072                 74.23             60.54             96.10         100             72.70             85.94             89.15
262144                148.91            116.85            196.00         100            147.15            166.12            171.84
524288                294.49            225.43            392.59         100            293.12            314.63            322.00
1048576               549.49            405.19            736.67         100            548.80            607.63            649.37

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.95              0.71              1.12        1000              0.91              1.14              1.28
2                       0.98              0.72              1.16        1000              0.92              1.14              1.32
4                       1.03              0.76              1.20        1000              0.93              1.12              1.41
8                       0.93              0.68              1.11        1000              0.88              1.05              1.19
16                      0.89              0.66              1.06        1000              0.85              1.01              1.18
32                      1.07              0.70              1.33        1000              0.96              1.40              1.57
64                      0.97              0.67              1.19        1000              0.92              1.20              1.41
128                     1.66              0.95              2.33        1000              1.62              1.82              1.98
256                     1.69              0.96              2.39        1000              1.64              1.86              2.78
512                     1.85              1.00              2.69        1000              1.82              2.06              2.29
1024                    2.22              1.33              3.10        1000              2.19              2.51              2.75
2048                    2.93              1.52              4.21        1000              2.88              3.17              4.36
4096                    4.15              2.54              5.74        1000              4.09              4.43              6.09
8192                    6.53              4.15              9.07        1000              6.47              6.76              8.21
16384                  12.00              8.77             15.98         100             11.76             14.29             19.50
32768                  20.35             16.22             26.41         100             20.35             24.16             28.27
65536                  37.75             30.84             49.20         100             37.50             44.81             46.91
131072                 76.70             61.70            100.72         100             75.48             87.90             90.21
262144                154.14            122.86            201.17         100            153.52            169.96            172.99
524288                305.86            241.32            397.99         100            303.32            332.86            342.78
1048576               507.91            354.94            696.18         100            506.62            555.12            623.46

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.05              0.84              1.23        1000              1.00              1.20              1.47
2                       1.06              0.81              1.27        1000              1.00              1.19              1.35
4                       1.04              0.79              1.23        1000              0.98              1.16              1.39
8                       0.94              0.68              1.13        1000              0.90              1.12              1.29
16                      0.90              0.67              1.06        1000              0.87              1.04              1.22
32                      1.09              0.72              1.38        1000              1.01              1.51              1.71
64                      1.00              0.66              1.23        1000              0.95              1.19              1.31
128                     1.68              0.97              2.34        1000              1.63              1.84              2.05
256                     1.68              1.01              2.36        1000              1.63              1.84              2.30
512                     1.84              0.99              2.68        1000              1.81              2.04              2.44
1024                    2.26              1.34              3.18        1000              2.19              2.49              2.68
2048                    2.93              1.54              4.19        1000              2.89              3.20              3.60
4096                    4.12              2.52              5.66        1000              4.06              4.38              6.67
8192                    6.52              4.26              9.03        1000              6.47              6.72              9.30
16384                  12.16              8.66             16.39         100             11.72             15.84             17.13
32768                  20.01             15.95             25.83         100             20.18             22.64             24.53
65536                  37.07             29.45             48.95         100             36.81             42.12             44.91
131072                 75.96             61.11             98.60         100             75.42             86.22             89.19
262144                151.48            113.82            200.60         100            150.61            168.77            176.56
524288                295.57            219.57            393.48         100            294.36            319.35            331.87
1048576               538.25            403.38            724.43         100            536.47            562.45            569.15

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.95              0.72              1.10        1000              0.90              1.13              1.27
2                       0.95              0.70              1.14        1000              0.91              1.09              1.19
4                       0.93              0.69              1.09        1000              0.90              1.05              1.20
8                       0.91              0.67              1.06        1000              0.87              1.02              1.13
16                      0.89              0.65              1.06        1000              0.84              1.00              1.15
32                      1.05              0.69              1.29        1000              0.98              1.44              1.64
64                      0.99              0.67              1.20        1000              0.94              1.21              1.36
128                     1.68              1.40              2.27        1000              1.64              1.83              1.97
256                     1.70              1.45              2.29        1000              1.66              1.86              2.16
512                     1.93              1.48              2.70        1000              1.90              2.15              2.46
1024                    2.27              1.68              3.10        1000              2.21              2.53              2.74
2048                    3.00              2.23              4.13        1000              2.94              3.28              3.50
4096                    4.29              3.21              5.84        1000              4.25              4.57              5.20
8192                    6.45              4.89              8.65        1000              6.40              6.68              8.75
16384                  12.51              9.48             16.41         100             12.22             15.36             22.11
32768                  20.34             15.97             26.28         100             20.28             24.05             24.59
65536                  37.13             29.57             48.82         100             36.81             42.08             44.87
131072                 74.95             59.84             98.39         100             74.06             84.38             88.49
262144                154.11            123.65            200.18         100            152.57            170.57            173.06
524288                305.68            244.21            395.98         100            304.06            335.99            347.21
1048576               515.35            377.92            701.78         100            513.69            543.74            574.64

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.07              0.79              1.26        1000              1.02              1.25              1.45
2                       1.06              0.78              1.24        1000              1.04              1.23              1.33
4                       1.08              0.80              1.27        1000              1.02              1.21              1.34
8                       0.99              0.72              1.17        1000              0.94              1.12              1.23
16                      0.92              0.68              1.09        1000              0.90              1.06              1.15
32                      1.14              0.74              1.41        1000              1.05              1.54              1.73
64                      1.03              0.71              1.24        1000              0.97              1.24              1.40
128                     1.66              0.95              2.31        1000              1.62              1.84              2.05
256                     1.67              0.99              2.34        1000              1.63              1.87              2.06
512                     1.86              1.03              2.67        1000              1.83              2.08              2.35
1024                    2.25              1.32              3.14        1000              2.21              2.49              2.64
2048                    2.90              1.54              4.15        1000              2.87              3.13              3.30
4096                    4.11              2.50              5.66        1000              4.06              4.38              6.57
8192                    6.54              4.20              9.11        1000              6.48              6.78              8.31
16384                  12.47              9.32             16.65         100             12.21             15.41             16.97
32768                  20.29             16.71             26.17         100             19.87             24.07             26.69
65536                  37.95             31.06             49.64         100             37.61             43.74             46.92
131072                 75.17             61.21             97.59         100             74.03             85.00             90.71
262144                151.77            117.70            198.98         100            150.40            167.19            172.67
524288                294.38            224.29            390.74         100            292.45            314.05            323.70
1048576               537.90            407.24            720.92         100            537.52            560.78            563.40

Procs: 8

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.76              1.09              2.64        1000              1.72              2.03              2.33
2                       1.76              1.06              2.66        1000              1.69              1.97              2.16
4                       1.74              1.04              2.59        1000              1.69              1.97              2.16
8                       1.65              1.01              2.43        1000              1.55              1.85              3.75
16                      1.53              0.93              2.30        1000              1.47              1.70              1.87
32                      1.69              1.00              2.54        1000              1.62              2.12              3.19
