Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
7,18,32,2.122,0.06151422599691882
7,18,64,1.9940000000000002,0.0589576118919347
7,18,128,3.0100000000000002,0.04219004621945798
7,18,256,2.974,0.036138621999185286
7,18,512,3.096,0.024819347291981736
7,18,1024,3.7060000000000004,0.022045407685048635
7,18,2048,4.752,0.01593737745050928
7,18,4096,6.81,0.01224744871391581
7,18,8192,10.163999999999998,0.06961321713582855
7,18,16384,20.378,0.12370933675353693
7,18,32768,37.016,0.3836222099931129
7,18,65536,71.482,0.5665544987024649
7,18,131072,141.77400000000003,1.1924998951781924
7,18,262144,283.178,2.5883380768361794
7,18,524288,546.894,6.41249530214252
7,18,1048576,939.5400000000002,21.36375435170514
7,20,1,1.518,0.13089690599857579
7,20,2,1.532,0.14252719038836065
7,20,4,1.536,0.1314001522069134
7,20,8,1.516,0.11183022847155413
7,20,16,1.526,0.09394679345246433
7,20,32,1.89,0.06316644678941502
7,20,64,1.7580000000000002,0.061757590626578054
7,20,128,2.7560000000000002,0.04069397989875155
7,20,256,2.752,0.03382306905057552
7,20,512,2.926,0.023151673805580454
7,20,1024,3.624,0.02541653005427767
7,20,2048,4.7700000000000005,0.012649110640673599
7,20,4096,6.628,0.03826225293941792
7,20,8192,10.378,0.09896464014990414
7,20,16384,20.426,0.10614141510268256
7,20,32768,37.522000000000006,0.2059708717270483
7,20,65536,74.09799999999998,0.3138534689946879
7,20,131072,146.206,1.8474620429118442
7,20,262144,289.01,5.773446977326454
7,20,524288,565.962,8.944238033505147
7,20,1048576,991.9,10.079362579052313
7,22,1,1.366,0.08394045508573324
7,22,2,1.3519999999999999,0.036249137920783714
7,22,4,1.348,0.03611094017053556
7,22,8,1.35,0.02949576240750524
7,22,16,1.3459999999999999,0.03558089374931438
7,22,32,1.6960000000000002,0.03501428280002317
7,22,64,1.608,0.04223742416388574
7,22,128,2.6439999999999997,0.021587033144922944
7,22,256,2.6239999999999997,0.013266499161421641
7,22,512,2.838,0.02745906043549199
7,22,1024,3.518,0.016552945357246805
7,22,2048,4.546,0.01029563014098704
7,22,4096,6.6579999999999995,0.05730619512757755
7,22,8192,10.13,0.06115553940568264
7,22,16384,21.131999999999998,0.1572704676663746
7,22,32768,38.976,0.16723038001511506
7,22,65536,76.822,0.19087692369692022
7,22,131072,151.68200000000002,2.4991306488457155
7,22,262144,304.73400000000004,5.16009360380216
7,22,524288,598.414,8.677739682659293
7,22,1048576,1025.26,19.05615858456263
7,24,1,1.336,0.032186953878862154
7,24,2,1.318,0.05063595560468866
7,24,4,1.326,0.05334791467339656
7,24,8,1.326,0.05482700064749119
7,24,16,1.31,0.052153619241621194
7,24,32,1.718,0.059949979149287416
7,24,64,1.6640000000000001,0.056621550667568264
7,24,128,2.5260000000000002,0.043772137256478605
7,24,256,2.532,0.0351283361405006
7,24,512,2.772,0.02130727575266252
7,24,1024,3.534,0.01288409872672518
7,24,2048,4.624,0.030099833886584815
7,24,4096,6.634,0.05519057890618647
7,24,8192,10.49,0.06324555320336735
7,24,16384,22.046,0.15580757362849867
7,24,32768,41.372,0.16897928867171758
7,24,65536,81.73400000000001,0.5546584534648346
7,24,131072,164.766,1.0531030338955418
7,24,262144,329.782,2.143738323583369
7,24,524288,645.442,7.343409562321856
7,24,1048576,1093.124,23.540201485968623
7,26,1,1.196,0.013638181696985868
7,26,2,1.244,0.017492855684535916
7,26,4,1.192,0.006633249580710805
7,26,8,1.194,0.0040000000000000036
7,26,16,1.1919999999999997,0.004898979485566361
7,26,32,1.528,0.009165151389911688
7,26,64,1.4680000000000002,0.011575836902790236
7,26,128,2.3600000000000003,0.00894427190999919
7,26,256,2.416,0.009273618495495746
7,26,512,2.652,0.018275666882497106
7,26,1024,3.37,0.01140175425099139
7,26,2048,4.504,0.028213471959331715
7,26,4096,6.44,0.01760681686165916
7,26,8192,10.443999999999999,0.04610856753359402
7,26,16384,22.172000000000004,0.14029967925836473
7,26,32768,40.768,0.15321227104902502
7,26,65536,79.632,1.2652525439610867
7,26,131072,159.342,4.922743544000643
7,26,262144,316.3059999999999,8.5922945713005
7,26,524288,623.104,11.982027207446997
7,26,1048576,1082.73,15.539018630531354
7,28,1,1.048,0.028354893757515626
7,28,2,1.028,0.022449944320643667
7,28,4,1.0539999999999998,0.021587033144922923
7,28,8,1.032,0.019339079605813735
7,28,16,1.034,0.016309506430300102
7,28,32,1.4220000000000002,0.021307275752662492
7,28,64,1.3820000000000001,0.015937377450509195
7,28,128,2.232,0.007999999999999991
7,28,256,2.332,0.013190905958272962
7,28,512,2.5639999999999996,0.008717797887081375
7,28,1024,3.3200000000000003,0.01643167672515501
7,28,2048,4.592,0.02034698994937578
7,28,4096,6.492,0.028530685235374224
7,28,8192,10.524,0.05221110992882648
7,28,16384,22.472,0.20281518680808908
7,28,32768,41.49400000000001,0.15177615095923291
7,28,65536,79.79599999999999,2.2942310258559395
7,28,131072,159.836,5.921296817420995
7,28,262144,324.168,8.484210864894864
7,28,524288,636.302,8.268784312098123
7,28,1048576,1078.442,26.313670857559945
7,30,1,1.098,0.011999999999999972
7,30,2,1.1040000000000003,0.014352700094407301
7,30,4,1.0859999999999999,0.01503329637837289
7,30,8,1.0859999999999999,0.01503329637837289
7,30,16,1.09,0.013784048752090234
7,30,32,1.464,0.016613247725836163
7,30,64,1.5159999999999998,0.01720465053408527
7,30,128,2.1759999999999997,0.0074833147735478955
7,30,256,2.34,0.0070710678118654805
7,30,512,2.602,0.005830951894845336
7,30,1024,3.2640000000000002,0.011224972160321806
7,30,2048,4.506,0.013999999999999872
7,30,4096,6.5,0.02121320343559635
7,30,8192,10.431999999999999,0.03799999999999984
7,30,16384,23.932,0.8667260236083835
7,30,32768,41.80799999999999,0.4721800504045046
7,30,65536,85.106,0.17766823013695993
7,30,131072,167.238,0.5825066523225285
7,30,262144,336.104,1.1291129261504367
7,30,524288,652.3619999999999,8.654382358088881
7,30,1048576,1130.862,10.777178851629035
7,32,1,1.7440000000000002,0.03668787265568827
7,32,2,1.798,0.03337663853655727
7,32,4,1.7739999999999998,0.03400000000000003
7,32,8,1.736,0.02541653005427769
7,32,16,1.7420000000000002,0.026907248094147445
7,32,32,2.068,0.023108440016582684
7,32,64,2.098,0.02244994432064366
7,32,128,2.976,0.013999999999999938
7,32,256,3.2020000000000004,0.010198039027185548
7,32,512,3.45,0.005477225575051706
7,32,1024,4.108,0.013190905958272962
7,32,2048,5.7459999999999996,0.1807650408679731
7,32,4096,7.884,0.08744140895479657
7,32,8192,12.14,0.07733045971672481
7,32,16384,23.997999999999998,0.2180687964840453
7,32,32768,42.958000000000006,0.09946858800646584
7,32,65536,85.702,0.34132682285457566
7,32,131072,170.61399999999998,0.1568629975488132
7,32,262144,338.706,4.588139710165771
7,32,524288,665.492,8.465986888721249
7,32,1048576,1128.124,13.659939092104333
7,34,1,3.804,0.023790754506740626
7,34,2,3.7959999999999994,0.025999999999999995
7,34,4,3.7979999999999996,0.028
7,34,8,3.75,0.013416407864998666
7,34,16,3.7239999999999993,0.016309506430300054
7,34,32,4.038,0.013564659966250508
7,34,64,4.086,0.015033296378372854
7,34,128,5.054,0.023790754506740647
7,34,256,5.324,0.020396078054371183
7,34,512,5.6259999999999994,0.02111871208194291
7,34,1024,6.361999999999999,0.010677078252031267
7,34,2048,7.88,0.025884358211089517
7,34,4096,10.162,0.0755248303539967
7,34,8192,14.939999999999998,0.15770225109363548
7,34,16384,24.740000000000002,0.10583005244258348
7,34,32768,41.099999999999994,0.18300273222004038
7,34,65536,74.744,0.1502863932629972
7,34,131072,163.388,0.2570486335306989
7,34,262144,324.962,0.7759342755672048
7,34,524288,629.404,6.288784143218774
7,34,1048576,1103.52,5.4309078430774145
7,36,1,3.444,0.014696938456699081
7,36,2,3.446,0.016911534525287725
7,36,4,3.4160000000000004,0.019646882704388545
7,36,8,3.404,0.005099019513592772
7,36,16,3.3819999999999992,0.008000000000000045
7,36,32,3.7380000000000004,0.02177154105707723
7,36,64,3.718,0.007348469228349547
7,36,128,4.744,0.010295630140986927
7,36,256,5.029999999999999,0.018708286933869757
7,36,512,5.316,0.009797958971132675
7,36,1024,6.0840000000000005,0.009797958971132776
7,36,2048,7.626,0.03749666651850541
7,36,4096,10.008000000000001,0.047686476070265445
7,36,8192,14.802000000000001,0.12555476892575584
7,36,16384,24.490000000000002,0.11815244390193563
7,36,32768,40.928000000000004,0.04127953488110057
7,36,65536,73.726,1.0030184444964112
7,36,131072,155.99399999999997,4.864428640652465
7,36,262144,311.618,6.163002028232678
7,36,524288,611.4159999999999,8.048285283214069
7,36,1048576,1052.356,18.404220602894352
7,38,1,3.2079999999999997,0.02939387691339814
7,38,2,3.254,0.025019992006393585
7,38,4,3.2399999999999998,0.01923538406167129
7,38,8,3.2060000000000004,0.017204650534085195
7,38,16,3.2119999999999997,0.012409673645990802
7,38,32,3.5480000000000005,0.01933907960581371
7,38,64,3.558,0.010677078252031303
7,38,128,4.554,0.014352700094407317
7,38,256,4.8420000000000005,0.016552945357246815
7,38,512,5.15,0.020248456731316592
7,38,1024,5.886000000000001,0.01691153452528773
7,38,2048,7.418000000000001,0.01933907960581363
7,38,4096,9.790000000000001,0.03521363372331815
7,38,8192,14.725999999999999,0.0956347217280417
7,38,16384,24.503999999999998,0.12804686642007276
7,38,32768,41.105999999999995,0.09341306118525353
7,38,65536,74.78800000000001,0.18301366069231045
7,38,131072,160.058,0.4032666611561169
7,38,262144,316.7,0.7094152521619438
7,38,524288,619.126,2.2890491475719723
7,38,1048576,1065.976,15.354081737440369
7,40,1,3.062,0.031048349392520085
7,40,2,3.128,0.03337663853655729
7,40,4,3.088,0.02353720459187965
7,40,8,3.072,0.023323807579381177
7,40,16,3.0460000000000003,0.019390719429665332
7,40,32,3.4120000000000004,0.01827566688249705
7,40,64,3.434,0.011661903789690611
7,40,128,4.38,0.019999999999999952
7,40,256,4.702,0.010677078252031333
7,40,512,4.967999999999999,0.019339079605813693
7,40,1024,5.736,0.022934689882359454
7,40,2048,7.281999999999999,0.02745906043549194
7,40,4096,9.794,0.04093897898091759
7,40,8192,14.886,0.11496086290559925
7,40,16384,25.086,0.16566834338521066
7,40,32768,41.938,0.2167348610630044
7,40,65536,76.076,0.3583378294291581
7,40,131072,161.268,0.9100791174397949
7,40,262144,320.182,2.0838051732347784
7,40,524288,626.71,4.813404200771009
7,40,1048576,1094.0980000000002,5.787921388547034
7,42,1,2.8560000000000003,0.006000000000000034
7,42,2,2.864,0.015362291495737245
7,42,4,2.908,0.014628738838327809
7,42,8,2.8899999999999997,0.010488088481701503
7,42,16,2.906,0.015362291495737215
7,42,32,3.2700000000000005,0.0070710678118654805
7,42,64,3.338,0.012409673645990845
7,42,128,4.2299999999999995,0.01224744871391581
7,42,256,4.544,0.020639767440550273
7,42,512,4.836,0.0265706605111729
7,42,1024,5.638,0.04630334761116094
7,42,2048,7.186,0.006782329983125293
7,42,4096,9.5,0.018165902124584903
7,42,8192,14.501999999999999,0.07452516353554667
7,42,16384,24.95,0.026076809620810583
7,42,32768,42.105999999999995,0.09463614531456752
7,42,65536,76.688,0.2112202641793623
7,42,131072,161.44,0.998363661197661
7,42,262144,315.76200000000006,3.2845066600632724
7,42,524288,622.118,6.262629958731395
7,42,1048576,1041.634,23.744182150581658
7,44,1,2.7819999999999996,0.03215587038162705
7,44,2,2.806,0.020396078054371155
7,44,4,2.786,0.00927361849549568
7,44,8,2.7819999999999996,0.011135528725659977
7,44,16,2.7699999999999996,0.008366600265340788
7,44,32,3.146,0.012489995996796786
7,44,64,3.2299999999999995,0.014491376746189406
7,44,128,4.0840000000000005,0.015033296378372972
7,44,256,4.3919999999999995,0.015297058540778364
7,44,512,4.692,0.013190905958272948
7,44,1024,5.44,0.015165750888103128
7,44,2048,6.984,0.02785677655436823
7,44,4096,9.508000000000001,0.05247856705360774
7,44,8192,14.301999999999998,0.027092434368287968
7,44,16384,25.216,0.08494704232638145
7,44,32768,42.646,0.021118712081942544
7,44,65536,78.55600000000001,0.21595369874118933
7,44,131072,164.856,0.4083576863486208
7,44,262144,325.388,1.172068257398
7,44,524288,633.87,2.0052506077794803
7,44,1048576,1086.346,4.157386919688878
7,46,1,2.656,0.006782329983125294
7,46,2,2.7340000000000004,0.024413111231467357
7,46,4,2.762,0.09205433178292043
7,46,8,2.672,0.0037416573867739564
7,46,16,2.666,0.005099019513592806
7,46,32,3.062,0.005830951894845336
7,46,64,3.184,0.016911534525287767
7,46,128,4.018,0.012806248474865676
7,46,256,4.293999999999999,0.011661903789690519
7,46,512,4.568,0.013190905958272967
7,46,1024,5.542,0.15960576430693216
7,46,2048,6.9879999999999995,0.01496662954709559
7,46,4096,9.376000000000001,0.01913112646970899
7,46,8192,14.644,0.05334791467339662
7,46,16384,25.172,0.09996999549864949
7,46,32768,43.092,0.08651011501552802
7,46,65536,78.97,0.6703059003171593
7,46,131072,160.254,4.317055246345594
7,46,262144,314.704,9.087124187552401
7,46,524288,625.3779999999999,12.895181037891634
7,46,1048576,1083.952,18.133854912841926
7,48,1,2.59,0.01378404875209028
7,48,2,2.6340000000000003,0.0258069758011279
7,48,4,2.616,0.01777638883463121
7,48,8,2.5999999999999996,0.010488088481701503
7,48,16,2.658,0.04903060268852505
7,48,32,3.016,0.018055470085267762
7,48,64,3.138,0.010198039027185609
7,48,128,3.964,0.005099019513592771
7,48,256,4.231999999999999,0.009695359714832652
7,48,512,4.54,0.008366600265340736
7,48,1024,5.3340000000000005,0.005099019513592676
7,48,2048,7.018000000000001,0.030397368307141272
7,48,4096,9.542,0.037735924528226474
7,48,8192,14.492,0.14136477637657824
7,48,16384,25.977999999999998,0.18056577748842634
7,48,32768,44.05,0.09364827814754463
7,48,65536,81.08800000000001,0.2600076921939029
7,48,131072,166.94,0.7176419720166894
7,48,262144,330.8,1.7469373199974942
7,48,524288,640.534,9.64543550079518
7,48,1048576,1085.3400000000001,16.754699340781972
