Test	Processes	Size		Total		Communication	Sorting		Merging
1	1		100000000	18.161274	0.000000	0.000000	18.161274
1	2		100000000	18.737121	3.096912	9.233869	6.406339
1	4		100000000	16.596132	3.175964	4.284895	9.135273
1	8		100000000	15.469999	3.083521	1.935653	10.450825
1	16		100000000	14.762278	2.999369	0.889217	10.873692
1	32		100000000	14.845908	2.987999	0.424009	11.433900
1	64		100000000	15.734491	2.966238	0.203728	12.564525
1	128		100000000	18.073480	3.182487	0.103320	14.787673
1	256		100000000	16.351903	3.444130	0.050834	12.856939
