Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
0,14,262144,271.78000000000003,14.71308431295084
0,14,524288,562.212,21.5464246221966
0,14,1048576,1049.9279999999999,19.488326095383385
0,16,1,1.6480000000000001,0.07946068210127574
0,16,2,1.1760000000000002,0.04654030511288037
0,16,4,1.106,0.040938978980917425
0,16,8,1.1179999999999999,0.07009992867328751
0,16,16,1.114,0.05409251334519408
0,16,32,1.4280000000000002,0.09002221947941519
0,16,64,1.3399999999999999,0.045055521304275224
0,16,128,2.1420000000000003,0.045978255730290615
0,16,256,2.226,0.06329296959378665
0,16,512,2.242,0.06763135367564373
0,16,1024,2.71,0.06892024376045112
0,16,2048,3.572,0.08924124606929236
0,16,4096,955.1899999999999,47.71812496316258
0,16,8192,956.4979999999999,48.187620028384885
0,16,16384,1014.2180000000001,208.84587830263735
0,16,32768,1022.934,208.1417784972541
0,16,65536,1036.5220000000002,205.3586951750522
0,16,131072,1073.6419999999998,203.10903043439498
0,16,262144,1142.724,197.33149385234984
0,16,524288,1285.328,192.69394480367046
0,16,1048576,5029.074,91.41446513544777
0,18,1,1.574,0.25073093147834796
0,18,2,1.122,0.08633655077659749
0,18,4,1.066,0.11289818421923355
0,18,8,1.068,0.10873821775254548
0,18,16,1.0079999999999998,0.07780745465570761
0,18,32,1.218,0.05936328831862333
0,18,64,1.188,0.04127953488110059
0,18,128,2.056,0.1453134542979417
0,18,256,2.094,0.16818442258425717
0,18,512,2.112,0.12768711759609894
0,18,1024,2.5759999999999996,0.132310241478126
0,18,2048,3.5519999999999996,0.1513076336474799
0,18,4096,1990.5819999999999,399.4885803424173
0,18,8192,1918.584,413.6774338370417
0,18,16384,2299.0340000000006,647.5123031001032
0,18,32768,2323.9159999999997,633.9795533343325
0,18,65536,2343.036,632.9090605023757
0,18,131072,2704.588,690.4707939616272
0,18,262144,2899.7259999999997,749.5555114172665
0,18,524288,3003.0160000000005,755.7514663737014
0,18,1048576,7529.894,860.2178004470729
0,20,1,1.208,0.10136074190730847
0,20,2,0.9799999999999999,0.07867655305108376
0,20,4,0.966,0.08500588214941363
0,20,8,0.9880000000000001,0.06248199740725321
0,20,16,0.998,0.05314132102234567
