


--------------------------------------------
Algorithm: 0
--------------------------------------------


Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
16                      0.44              0.27              0.56        1000              0.42              0.57              0.65
32                      0.64              0.27              0.99        1000              0.61              0.84              0.98
64                      0.60              0.27              0.92        1000              0.59              0.74              0.83
128                     0.92              0.48              1.35        1000              0.90              1.05              1.16
256                     0.97              0.50              1.42        1000              0.95              1.11              1.19
512                     1.15              0.63              1.66        1000              1.12              1.31              1.44
1024                    1.40              0.75              2.01        1000              1.38              1.57              1.66
2048                    1.89              1.00              2.73        1000              1.87              2.08              2.18
4096                    2.80              1.66              3.89        1000              2.74              3.01              3.19
8192                    5.10              2.05              7.76        1000              5.05              5.41              7.40
16384                   7.90              6.62              8.76         100              7.76              9.97             13.19
32768                  12.80             11.73             13.67         100             12.71             15.95             16.59
65536                  22.14             20.75             23.34         100             22.36             27.22             29.18
131072                 43.01             41.94             44.64         100             43.40             51.63             52.19
262144                 85.53             84.40             87.76         100             85.40            100.35            106.12
524288                168.03            161.58            173.90         100            170.01            198.51            200.64
1048576               432.12            219.36            535.13         100            431.93            438.72            440.97

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.46              0.29              0.59        1000              0.45              0.62              0.72
2                       0.46              0.29              0.58        1000              0.45              0.58              0.67
4                       0.46              0.29              0.57        1000              0.44              0.60              0.67
8                       0.47              0.30              0.59        1000              0.45              0.60              0.73
16                      0.47              0.30              0.58        1000              0.44              0.61              0.72
32                      0.66              0.29              1.03        1000              0.64              0.87              1.00
64                      0.62              0.29              0.94        1000              0.60              0.80              0.91
128                     0.94              0.52              1.32        1000              0.92              1.09              1.19
256                     1.02              0.52              1.46        1000              1.00              1.16              1.25
512                     1.20              0.65              1.73        1000              1.16              1.35              1.55
1024                    1.42              0.76              2.03        1000              1.39              1.59              1.72
2048                    1.92              1.03              2.77        1000              1.90              2.08              2.19
4096                    2.84              1.70              3.99        1000              2.78              3.08              3.23
8192                    5.08              2.07              7.75        1000              5.06              5.37              5.60
16384                   8.27              7.13              9.14         100              8.19             10.07             11.57
32768                  12.60             10.94             13.59         100             12.44             14.54             17.37
65536                  22.08             19.70             23.30         100             21.90             25.93             27.66
131072                 42.67             40.38             44.08         100             42.89             49.20             52.57
262144                 86.43             85.01             88.27         100             86.56             99.85            108.39
524288                177.52            171.62            181.91         100            176.95            199.90            212.32
1048576               436.95            219.61            541.55         100            436.58            442.52            446.05

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.54              0.33              0.67        1000              0.52              0.68              0.75
2                       0.54              0.33              0.67        1000              0.52              0.67              0.74
4                       0.54              0.33              0.66        1000              0.52              0.66              0.75
8                       0.53              0.33              0.68        1000              0.51              0.65              0.73
16                      0.52              0.32              0.64        1000              0.51              0.62              0.68
32                      0.68              0.32              1.03        1000              0.64              0.90              1.00
64                      0.66              0.30              1.01        1000              0.64              0.81              0.87
128                     1.04              0.56              1.47        1000              1.01              1.19              1.32
256                     1.08              0.57              1.53        1000              1.06              1.25              1.33
512                     1.24              0.67              1.78        1000              1.19              1.43              1.59
1024                    1.51              0.79              2.16        1000              1.48              1.66              1.79
2048                    2.01              1.08              2.91        1000              1.98              2.19              2.34
4096                    2.89              1.72              4.10        1000              2.85              3.15              3.33
8192                    5.21              2.16              7.91        1000              5.13              5.52              7.36
16384                   8.42              7.37              9.17         100              8.29             10.97             15.31
32768                  12.83             11.34             13.79         100             12.40             16.43             17.52
65536                  22.80             21.17             23.90         100             22.83             27.35             28.89
131072                 41.65             40.00             43.33         100             42.40             47.94             52.05
262144                 85.73             84.16             88.08         100             86.09             97.88            103.79
524288                174.49            170.90            178.12         100            175.63            202.67            205.10
1048576               431.74            218.39            535.26         100            431.23            440.43            443.09

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.38              0.22              0.50        1000              0.37              0.52              0.60
2                       0.38              0.23              0.51        1000              0.36              0.52              0.57
4                       0.39              0.23              0.52        1000              0.37              0.50              0.55
8                       0.38              0.23              0.51        1000              0.36              0.52              0.61
16                      0.38              0.22              0.52        1000              0.37              0.49              0.55
32                      0.63              0.24              1.10        1000              0.61              0.87              0.99
64                      0.55              0.22              0.94        1000              0.54              0.72              0.83
128                     0.88              0.41              1.34        1000              0.85              1.07              1.20
256                     0.93              0.45              1.38        1000              0.91              1.09              1.21
512                     1.10              0.58              1.64        1000              1.07              1.27              1.36
1024                    1.37              0.70              1.97        1000              1.34              1.55              1.71
2048                    1.90              1.02              2.75        1000              1.87              2.09              2.19
4096                    2.75              1.61              3.83        1000              2.71              2.99              3.24
8192                    5.01              1.94              7.68        1000              4.97              5.34              5.52
16384                   7.91              6.75              8.76         100              7.58             10.03             14.26
32768                  12.89             12.07             13.78         100             12.77             16.46             18.42
65536                  22.60             21.25             23.72         100             22.73             26.94             28.08
131072                 42.28             40.71             43.94         100             42.42             49.57             53.97
262144                 84.75             82.72             87.66         100             85.05            103.48            106.67
524288                169.61            163.39            175.10         100            169.52            199.75            201.70
1048576               431.84            219.92            534.42         100            431.54            437.95            442.03


Procs: 6

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.90              0.28              1.20        1000              0.88              1.03              1.11
2                       0.96              0.29              1.28        1000              0.88              1.01              1.09
4                       0.90              0.28              1.20        1000              0.89              1.02              1.10
8                       0.95              0.33              1.25        1000              0.87              1.01              1.12
16                      0.90              0.27              1.19        1000              0.87              1.01              1.10
32                      1.19              0.27              1.69        1000              1.13              1.54              1.73
64                      0.92              0.48              1.27        1000              0.90              1.13              1.24
128                     1.68              0.51              2.47        1000              1.63              1.84              1.97
256                     1.72              0.50              2.61        1000              1.67              1.88              2.12
512                     1.89              0.59              2.95        1000              1.85              2.09              2.24
1024                    2.26              0.73              3.46        1000              2.21              2.48              2.76
2048                    2.71              1.76              3.21        1000              2.66              2.95              3.49
4096                    3.87              2.54              4.67        1000              3.83              4.12              5.78
8192                    6.81              2.23              9.02        1000              6.73              7.34              8.26
16384                   9.19              5.17             11.83         100              9.02             12.11             14.48
32768                  16.43              9.29             19.71         100             16.25             20.11             21.72
65536                  31.47             23.91             34.60         100             30.72             37.72             40.66
131072                 63.39             55.13             67.27         100             63.09             75.76             77.30
262144                126.93            119.97            132.45         100            128.06            150.28            156.23
524288                251.87            246.29            259.18         100            250.44            294.85            304.13
1048576               780.35            251.53           1096.43         100            780.68            795.03            799.22

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.02              0.37              1.35        1000              0.96              1.14              1.28
2                       1.04              0.38              1.37        1000              0.95              1.10              1.17
4                       0.93              0.31              1.24        1000              0.91              1.05              1.15
8                       0.90              0.29              1.20        1000              0.88              1.01              1.10
16                      0.91              0.29              1.22        1000              0.88              1.01              1.10
32                      1.21              0.30              1.90        1000              1.18              1.53              1.71
64                      0.93              0.50              1.28        1000              0.91              1.13              1.21
128                     1.64              0.51              2.47        1000              1.61              1.84              2.02
256                     1.73              0.52              2.56        1000              1.70              1.91              2.09
512                     1.89              0.63              2.94        1000              1.87              2.07              2.22
1024                    2.29              0.75              3.44        1000              2.24              2.50              3.04
2048                    2.76              1.81              3.23        1000              2.70              2.97              3.26
4096                    3.93              2.68              4.59        1000              3.87              4.22              5.37
8192                    6.97              2.35              9.21        1000              6.88              7.44             10.26
16384                   9.40              5.32             11.99         100              9.23             11.96             12.98
32768                  16.98             10.49             19.87         100             16.73             20.33             22.68
65536                  33.00             24.48             36.23         100             33.69             38.40             40.16
131072                 58.64             49.36             63.46         100             58.20             68.99             74.11
262144                114.41             79.58            126.52         100            110.54            134.87            145.75
524288                245.02            217.84            258.04         100            245.71            286.97            296.24
1048576               772.50            250.78           1081.54         100            770.86            790.04            793.19

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.86              0.22              1.20        1000              0.83              0.97              1.05
2                       0.87              0.23              1.19        1000              0.83              0.96              1.04
4                       0.86              0.20              1.18        1000              0.83              0.95              1.05
8                       0.85              0.21              1.19        1000              0.83              0.97              1.07
16                      0.85              0.21              1.20        1000              0.83              0.96              1.05
32                      1.18              0.24              1.64        1000              1.12              1.47              1.62
64                      0.88              0.42              1.24        1000              0.86              1.10              1.20
128                     1.62              0.45              2.38        1000              1.60              1.80              1.88
256                     1.71              0.50              2.47        1000              1.67              1.88              2.04
512                     1.90              0.58              2.90        1000              1.86              2.10              2.45
1024                    2.27              0.71              3.41        1000              2.21              2.49              2.71
2048                    2.66              1.77              3.09        1000              2.62              2.86              3.10
4096                    3.75              2.51              4.39        1000              3.71              4.02              4.16
8192                    6.85              2.30              9.08        1000              6.76              7.39             10.06
16384                   9.67              5.15             12.19         100              9.60             12.43             15.09
32768                  16.44              7.93             19.95         100             16.44             19.08             20.26
65536                  31.63             21.41             35.28         100             30.86             38.46             42.20
131072                 65.12             53.33             69.92         100             63.29             79.18             81.00
262144                124.94            109.55            131.56         100            123.57            148.00            156.93
524288                250.99            233.03            261.73         100            247.06            291.48            301.77
1048576               777.36            250.52           1089.78         100            776.25            795.69            799.10

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.78              0.18              1.04        1000              0.70              0.85              0.97
2                       0.73              0.18              1.00        1000              0.71              0.85              0.97
4                       0.75              0.19              1.02        1000              0.71              0.85              0.91
8                       0.73              0.18              0.99        1000              0.72              0.83              0.93
16                      0.74              0.18              1.01        1000              0.71              0.82              0.92
32                      1.07              0.20              1.46        1000              1.04              1.32              1.48
64                      0.82              0.38              1.16        1000              0.80              0.99              1.09
128                     1.46              0.37              2.27        1000              1.44              1.62              1.71
256                     1.53              0.40              2.33        1000              1.51              1.71              1.85
512                     1.73              0.52              2.74        1000              1.69              1.92              2.12
1024                    2.11              0.69              3.26        1000              2.06              2.31              2.49
2048                    2.57              1.72              3.00        1000              2.53              2.77              2.94
4096                    3.74              2.62              4.28        1000              3.70              4.03              4.17
8192                    6.62              2.11              8.68        1000              6.55              7.18              7.56
16384                   9.43              5.31             12.12         100              9.37             12.30             13.68
32768                  16.97              9.07             20.26         100             16.69             20.20             20.82
65536                  32.86             23.65             36.32         100             33.16             39.61             41.65
131072                 67.62             59.05             72.09         100             67.85             77.03             81.42
262144                131.12            120.69            137.37         100            130.18            151.42            157.64
524288                261.12            251.51            269.06         100            263.55            301.41            314.97
1048576               778.39            247.08           1094.73         100            777.64            800.61            807.60

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.81              0.21              1.09        1000              0.78              0.94              1.01
2                       0.81              0.22              1.08        1000              0.78              0.92              1.01
4                       0.81              0.22              1.09        1000              0.78              0.91              0.98
8                       0.81              0.22              1.09        1000              0.79              0.92              1.02
16                      0.81              0.22              1.08        1000              0.79              0.92              0.98
32                      1.06              0.24              1.53        1000              1.02              1.34              1.51
64                      0.92              0.52              1.22        1000              0.84              1.07              1.22
128                     1.58              0.44              2.34        1000              1.55              1.75              1.84
256                     1.65              0.47              2.49        1000              1.61              1.81              1.93
512                     1.83              0.57              2.86        1000              1.80              2.01              2.13
1024                    2.22              0.72              3.36        1000              2.18              2.45              2.83
2048                    2.62              1.73              3.05        1000              2.58              2.82              2.99
4096                    3.73              2.51              4.45        1000              3.69              4.02              4.96
8192                    6.76              2.19              8.91        1000              6.69              7.27              9.28
16384                   9.76              5.71             12.22         100              9.38             12.42             16.69
32768                  16.76              9.18             20.07         100             16.43             20.66             21.38
65536                  32.45             23.43             36.16         100             31.80             39.45             43.71
131072                 65.07             56.09             69.33         100             64.77             75.77             83.18
262144                128.92            119.20            134.49         100            128.50            151.70            158.74
524288                256.02            249.76            263.09         100            251.69            297.09            311.44
1048576               774.98            249.89           1089.00         100            774.24            790.37            797.25


Procs: 8

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.03              0.53              1.55        1000              0.95              1.31              1.51
2                       1.01              0.52              1.55        1000              0.95              1.32              1.51
4                       0.99              0.50              1.53        1000              0.93              1.30              1.48
8                       0.97              0.34              1.28        1000              0.95              1.16              1.27
16                      0.99              0.34              1.32        1000              0.96              1.16              1.32
32                      1.37              0.36              1.84        1000              1.31              1.81              2.10
64                      1.29              0.66              2.06        1000              1.27              1.66              1.78
128                     1.92              0.82              2.97        1000              1.86              2.27              2.44
256                     1.99              0.85              3.08        1000              1.91              2.39              2.69
512                     2.23              0.92              3.48        1000              2.15              2.58              2.85
1024                    2.58              1.03              4.01        1000              2.52              3.00              3.60
2048                    3.40              1.46              5.23        1000              3.34              3.85              4.05
4096                    5.21              1.86              7.30        1000              5.10              5.63              9.24
8192                    8.08              3.00             11.02        1000              8.01              8.52             11.74
16384                  15.43              7.34             22.88         100             15.06             18.49             19.48
32768                  21.30             10.72             25.07         100             21.23             25.26             27.83
65536                  41.32             27.26             45.94         100             41.27             48.76             50.11
131072                 85.37             72.62             92.07         100             83.78            101.82            110.25
262144                169.34            155.14            177.64         100            167.55            202.79            211.30
524288                340.18            325.06            351.35         100            342.50            386.57            403.64
1048576               659.29            605.57            693.75         100            657.90            716.59            735.55

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.98              0.44              1.40        1000              0.85              1.13              1.31
2                       0.92              0.44              1.33        1000              0.86              1.12              1.31
4                       0.86              0.37              1.24        1000              0.82              1.08              1.35
8                       0.98              0.32              1.29        1000              0.96              1.17              1.31
16                      0.99              0.32              1.28        1000              0.96              1.17              1.32
32                      1.36              0.34              1.86        1000              1.33              1.74              1.99
64                      1.14              0.48              1.74        1000              1.08              1.51              1.70
128                     1.91              0.81              2.92        1000              1.86              2.18              2.57
256                     1.93              0.81              2.99        1000              1.88              2.25              2.57
512                     2.18              0.87              3.38        1000              2.12              2.51              2.97
1024                    2.58              1.05              3.94        1000              2.49              2.97              3.84
2048                    3.38              1.45              5.24        1000              3.35              3.76              3.96
4096                    5.08              1.86              7.04        1000              4.98              5.45              8.98
8192                    7.91              3.05             10.80        1000              7.82              8.40             10.72
16384                  15.03              7.48             21.93         100             14.92             18.43             23.00
32768                  22.03             11.33             26.14         100             22.16             26.37             27.16
65536                  43.03             29.78             47.94         100             41.84             52.85             55.28
131072                 86.25             70.51             92.47         100             85.14            101.43            102.62
262144                171.35            149.82            180.97         100            169.00            201.24            206.74
524288                349.91            329.03            364.03         100            350.83            413.39            442.61
1048576               665.89            632.85            694.81         100            666.28            731.45            775.18

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.87              0.43              1.27        1000              0.82              1.14              1.32
2                       0.89              0.48              1.31        1000              0.84              1.12              1.33
4                       0.87              0.43              1.27        1000              0.82              1.13              1.32
8                       1.01              0.28              1.34        1000              0.97              1.17              1.29
16                      1.03              0.32              1.36        1000              0.99              1.21              1.42
32                      1.39              0.31              1.87        1000              1.31              1.74              2.07
64                      1.07              0.49              1.66        1000              1.01              1.39              1.66
128                     1.83              0.78              2.85        1000              1.77              2.20              2.46
256                     1.88              0.79              2.92        1000              1.82              2.25              2.53
512                     2.13              0.88              3.35        1000              2.05              2.52              2.77
1024                    2.47              0.99              3.84        1000              2.41              2.90              3.42
2048                    3.37              1.47              5.22        1000              3.31              3.72              4.76
4096                    5.23              1.85              7.47        1000              5.15              5.67              8.50
8192                    8.11              3.14             11.01        1000              8.01              8.66             11.62
16384                  15.72              7.75             23.06         100             15.42             18.93             23.08
32768                  21.88             11.78             25.70         100             22.03             26.07             27.72
65536                  42.71             29.37             47.46         100             42.89             49.77             56.62
131072                 87.45             74.57             93.10         100             87.87            103.78            107.70
262144                175.84            161.71            183.68         100            174.34            204.15            212.85
524288                354.27            334.89            366.81         100            356.61            413.12            441.13
1048576               664.89            617.28            695.95         100            658.84            750.85            802.26

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.97              0.51              1.41        1000              0.94              1.19              1.34
2                       1.00              0.55              1.44        1000              0.96              1.21              1.39
4                       0.96              0.54              1.39        1000              0.93              1.17              1.39
